Time (days),Moon X Position (m),Moon Y Position (m),Moonlet1 X Position (m)),Moonlet1 Y Position (m),Moonlet2 X Position (m),Moonlet2 Y Position (m),L4 X Position (m),L4 Y Position (m)
14,383999999.7329674,14320.65026945447,768000000.0,15343.553863686415,778000000.0,15343.553863686415,-191999999.8620839,-12402.046931324145
15,383999999.6934575,15343.553859603557,768000000.0,16366.457454598842,778000000.0,16366.457454598842,-191999999.84232897,-13287.907425965903
16,383999999.65122277,16366.457449643765,768000000.0,17389.361045511272,778000000.0,17389.361045511272,-191999999.8212116,-14173.767920513372
17,383999999.60626316,17389.361039567837,768000000.0,18412.264636423704,778000000.0,18412.264636423704,-191999999.7987318,-15059.628414960265
18,383999999.5585788,18412.26462936852,768000000.0,19435.168227336137,778000000.0,19435.168227336137,-191999999.77488962,-15945.488909300297
19,383999999.5081696,19435.168219038544,768000000.0,20458.071818248565,778000000.0,20458.071818248565,-191999999.74968502,-16831.349403527183
20,383999999.45503557,20458.07180857067,768000000.0,21480.975409160998,778000000.0,21480.975409160998,-191999999.723118,-17717.209897634628
21,383999999.39917666,21480.97539795762,768000000.0,22503.879000073426,778000000.0,22503.879000073426,-191999999.69518855,-18603.070391616362
22,383999999.340593,22503.87898719214,768000000.0,23526.782590985855,778000000.0,23526.782590985855,-191999999.6658967,-19488.93088546609
23,383999999.27928454,23526.78257626698,768000000.0,24549.68618189828,778000000.0,24549.68618189828,-191999999.6352425,-20374.79137917752
24,383999999.2152512,24549.68616517488,768000000.0,25572.589772810705,778000000.0,25572.589772810705,-191999999.60322583,-21260.65187274438
25,383999999.148493,25572.589753908574,768000000.0,26595.493363723137,778000000.0,26595.493363723137,-191999999.56984672,-22146.512366160372
26,383999999.07901007,26595.49334246081,768000000.0,27618.39695463557,778000000.0,27618.39695463557,-191999999.53510526,-23032.37285941922
27,383999999.00680226,27618.39693082432,768000000.0,28641.300545547994,778000000.0,28641.300545547994,-191999999.49900135,-23918.233352514628
28,383999998.9318697,28641.30051899186,768000000.0,29664.204136460423,778000000.0,29664.204136460423,-191999999.46153507,-24804.09384544031
29,383999998.8542122,29664.204106956164,768000000.0,30687.107727372848,778000000.0,30687.107727372848,-191999999.42270634,-25689.95433819
30,383999998.77383,30687.10769470997,768000000.0,31710.011318285277,778000000.0,31710.011318285277,-191999999.38251522,-26575.814830757383
31,383999998.6907229,31710.01128224602,768000000.0,32732.91490919771,778000000.0,32732.91490919771,-191999999.34096166,-27461.675323136194
32,383999998.604891,32732.914869557066,768000000.0,33755.81850011013,778000000.0,33755.81850011013,-191999999.29804572,-28347.535815320138
33,383999998.5163343,33755.818456635854,768000000.0,34778.72209102256,778000000.0,34778.72209102256,-191999999.25376737,-29233.39630730293
34,383999998.4250527,34778.7220434751,768000000.0,35801.62568193499,778000000.0,35801.62568193499,-191999999.20812657,-30119.256799078285
35,383999998.33104634,35801.62563006755,768000000.0,36824.529272847416,778000000.0,36824.529272847416,-191999999.1611234,-31005.117290639915
36,383999998.23431516,36824.52921640597,768000000.0,37847.43286375985,778000000.0,37847.43286375985,-191999999.1127578,-31890.977781981543
37,383999998.13485914,37847.4328024831,768000000.0,38870.33645467229,778000000.0,38870.33645467229,-191999999.0630298,-32776.83827309687
38,383999998.0326783,38870.33638829164,768000000.0,39893.240045584724,778000000.0,39893.240045584724,-191999999.01193938,-33662.69876397962
39,383999997.92777264,39893.23997382438,768000000.0,40916.143636497145,778000000.0,40916.143636497145,-191999998.95948654,-34548.5592546235
40,383999997.82014215,40916.14355907404,768000000.0,41939.047227409574,778000000.0,41939.047227409574,-191999998.9056713,-35434.41974502223
41,383999997.7097869,41939.04714403335,768000000.0,42961.95081832201,778000000.0,42961.95081832201,-191999998.85049367,-36320.28023516951
42,383999997.59670675,42961.95072869508,768000000.0,43984.854409234445,778000000.0,43984.854409234445,-191999998.7939536,-37206.14072505908
43,383999997.48090184,43984.85431305195,768000000.0,45007.75800014688,778000000.0,45007.75800014688,-191999998.73605114,-38092.00121468464
44,383999997.36237204,45007.75789709671,768000000.0,46030.661591059295,778000000.0,46030.661591059295,-191999998.67678624,-38977.8617040399
45,383999997.2411174,46030.6614808221,768000000.0,47053.56518197172,778000000.0,47053.56518197172,-191999998.61615893,-39863.72219311857
46,383999997.117138,47053.56506422086,768000000.0,48076.468772884145,778000000.0,48076.468772884145,-191999998.55416924,-40749.58268191438
47,383999996.9904338,48076.468647285736,768000000.0,49099.372363796574,778000000.0,49099.372363796574,-191999998.49081713,-41635.44317042102
48,383999996.8610047,49099.37223000946,768000000.0,50122.275954708995,778000000.0,50122.275954708995,-191999998.42610258,-42521.303658632234
49,383999996.72885084,50122.27581238479,768000000.0,51145.17954562143,778000000.0,51145.17954562143,-191999998.36002564,-43407.16414654172
50,383999996.59397215,51145.17939440444,768000000.0,52168.08313653386,778000000.0,52168.08313653386,-191999998.2925863,-44293.02463414319
51,383999996.4563686,52168.08297606119,768000000.0,53190.986727446296,778000000.0,53190.986727446296,-191999998.22378454,-45178.885121430365
52,383999996.3160403,53190.98655734775,768000000.0,54213.89031835873,778000000.0,54213.89031835873,-191999998.15362036,-46064.74560839696
53,383999996.1729871,54213.89013825687,768000000.0,55236.79390927116,778000000.0,55236.79390927116,-191999998.08209378,-46950.606095036674
54,383999996.02720916,55236.79371878131,768000000.0,56259.697500183596,778000000.0,56259.697500183596,-191999998.0092048,-47836.46658134323
55,383999995.87870634,56259.69729891379,768000000.0,57282.601091096025,778000000.0,57282.601091096025,-191999997.9349534,-48722.327067310354
56,383999995.7274787,57282.600878647034,768000000.0,58305.50468200845,778000000.0,58305.50468200845,-191999997.85933957,-49608.18755293175
57,383999995.5735262,58305.504457973824,768000000.0,59328.40827292088,778000000.0,59328.40827292088,-191999997.78236333,-50494.04803820112
58,383999995.41684896,59328.408036886896,768000000.0,60351.31186383331,778000000.0,60351.31186383331,-191999997.7040247,-51379.9085231122
59,383999995.2574468,60351.31161537897,768000000.0,61374.21545474575,778000000.0,61374.21545474575,-191999997.62432364,-52265.769007658695
60,383999995.0953199,61374.2151934428,768000000.0,62397.119045658175,778000000.0,62397.119045658175,-191999997.5432602,-53151.629491834305
61,383999994.9304682,62397.11877107112,768000000.0,63420.022636570604,778000000.0,63420.022636570604,-191999997.46083432,-54037.489975632765
62,383999994.7628916,63420.02234825667,768000000.0,64442.926227483025,778000000.0,64442.926227483025,-191999997.37704602,-54923.35045904778
63,383999994.5925902,64442.92592499222,768000000.0,65465.829818395454,778000000.0,65465.829818395454,-191999997.29189533,-55809.21094207307
64,383999994.41956395,65465.82950127047,768000000.0,66488.73340930788,778000000.0,66488.73340930788,-191999997.2053822,-56695.07142470234
65,383999994.243813,66488.73307708418,768000000.0,67511.63700022032,778000000.0,67511.63700022032,-191999997.1175067,-57580.93190692931
66,383999994.0653371,67511.63665242611,768000000.0,68534.54059113274,778000000.0,68534.54059113274,-191999997.02826878,-58466.79238874769
67,383999993.8841364,68534.54022728899,768000000.0,69557.44418204518,778000000.0,69557.44418204518,-191999996.9376684,-59352.65287015119
68,383999993.70021087,69557.44380166553,768000000.0,70580.3477729576,778000000.0,70580.3477729576,-191999996.84570566,-60238.51335113354
69,383999993.5135606,70580.34737554852,768000000.0,71603.25136387003,778000000.0,71603.25136387003,-191999996.75238052,-61124.373831688434
70,383999993.32418543,71603.25094893067,768000000.0,72626.15495478245,778000000.0,72626.15495478245,-191999996.65769294,-62010.23431180961
71,383999993.13208544,72626.15452180474,768000000.0,73649.05854569488,778000000.0,73649.05854569488,-191999996.56164294,-62896.09479149075
72,383999992.9372606,73649.05809416344,768000000.0,74671.96213660731,778000000.0,74671.96213660731,-191999996.46423054,-63781.9552707256
73,383999992.73971105,74671.96166599955,768000000.0,75694.86572751973,778000000.0,75694.86572751973,-191999996.36545575,-64667.81574950786
74,383999992.53943664,75694.86523730581,768000000.0,76717.76931843215,778000000.0,76717.76931843215,-191999996.26531854,-65553.67622783125
75,383999992.33643734,76717.76880807492,768000000.0,77740.67290934458,778000000.0,77740.67290934458,-191999996.1638189,-66439.53670568946
76,383999992.1307133,77740.67237829966,768000000.0,78763.576500257,778000000.0,78763.576500257,-191999996.06095687,-67325.39718307623
77,383999991.92226434,78763.57594797277,768000000.0,79786.48009116943,778000000.0,79786.48009116943,-191999995.9567324,-68211.25765998526
78,383999991.7110906,79786.47951708698,768000000.0,80809.38368208185,778000000.0,80809.38368208185,-191999995.85114554,-69097.11813641027
79,383999991.4971921,80809.38308563503,768000000.0,81832.28727299428,778000000.0,81832.28727299428,-191999995.74419627,-69982.978612345
80,383999991.2805687,81832.28665360966,768000000.0,82855.1908639067,778000000.0,82855.1908639067,-191999995.63588458,-70868.83908778311
81,383999991.0612205,82855.1902210036,768000000.0,83878.09445481912,778000000.0,83878.09445481912,-191999995.5262105,-71754.69956271836
82,383999990.8391475,83878.09378780963,768000000.0,84900.99804573155,778000000.0,84900.99804573155,-191999995.41517398,-72640.56003714443
83,383999990.61434966,84900.99735402048,768000000.0,85923.90163664398,778000000.0,85923.90163664398,-191999995.30277506,-73526.42051105507
84,383999990.38682705,85923.90091962888,768000000.0,86946.80522755641,778000000.0,86946.80522755641,-191999995.18901375,-74412.28098444396
85,383999990.15657955,86946.80448462756,768000000.0,87969.70881846883,778000000.0,87969.70881846883,-191999995.07389,-75298.14145730482
86,383999989.92360723,87969.70804900928,768000000.0,88992.61240938125,778000000.0,88992.61240938125,-191999994.95740384,-76184.0019296314
87,383999989.68791014,88992.61161276676,768000000.0,90015.51600029369,778000000.0,90015.51600029369,-191999994.8395553,-77069.86240141737
88,383999989.44948816,90015.51517589278,768000000.0,91038.41959120611,778000000.0,91038.41959120611,-191999994.7203443,-77955.72287265646
89,383999989.2083414,91038.41873838006,768000000.0,92061.32318211855,778000000.0,92061.32318211855,-191999994.59977093,-78841.58334334238
90,383999988.9644698,92061.32230022133,768000000.0,93084.22677303097,778000000.0,93084.22677303097,-191999994.47783512,-79727.44381346887
91,383999988.7178734,93084.22586140934,768000000.0,94107.1303639434,778000000.0,94107.1303639434,-191999994.35453692,-80613.3042830296
92,383999988.4685522,94107.12942193686,768000000.0,95130.03395485584,778000000.0,95130.03395485584,-191999994.2298763,-81499.1647520183
93,383999988.2165061,95130.03298179657,768000000.0,96152.93754576826,778000000.0,96152.93754576826,-191999994.1038533,-82385.02522042874
94,383999987.9617352,96152.93654098129,768000000.0,97175.84113668068,778000000.0,97175.84113668068,-191999993.97646782,-83270.88568825452
95,383999987.7042395,97175.84009948368,768000000.0,98198.74472759312,778000000.0,98198.74472759312,-191999993.84771997,-84156.74615548947
96,383999987.444019,98198.74365729655,768000000.0,99221.64831850555,778000000.0,99221.64831850555,-191999993.71760973,-85042.60662212722
97,383999987.18107367,99221.64721441259,768000000.0,100244.55190941798,778000000.0,100244.55190941798,-191999993.58613706,-85928.46708816155
98,383999986.9154035,100244.55077082459,768000000.0,101267.45550033041,778000000.0,101267.45550033041,-191999993.45330197,-86814.32755358612
99,383999986.6470085,101267.45432652524,768000000.0,102290.35909124285,778000000.0,102290.35909124285,-191999993.31910446,-87700.18801839465
100,383999986.37588865,102290.3578815073,768000000.0,103313.26268215527,778000000.0,103313.26268215527,-191999993.18354455,-88586.04848258088
101,383999986.10204405,103313.26143576353,768000000.0,104336.16627306769,778000000.0,104336.16627306769,-191999993.04662225,-89471.90894613852
102,383999985.8254746,104336.16498928667,768000000.0,105359.0698639801,778000000.0,105359.0698639801,-191999992.90833753,-90357.7694090613
103,383999985.5461803,105359.06854206944,768000000.0,106381.9734548925,778000000.0,106381.9734548925,-191999992.76869038,-91243.62987134286
104,383999985.2641612,106381.97209410463,768000000.0,107404.87704580494,778000000.0,107404.87704580494,-191999992.62768084,-92129.490332977
105,383999984.97941726,107404.87564538488,768000000.0,108427.78063671736,778000000.0,108427.78063671736,-191999992.48530886,-93015.35079395738
106,383999984.69194853,108427.77919590304,768000000.0,109450.6842276298,778000000.0,109450.6842276298,-191999992.3415745,-93901.21125427775
107,383999984.401755,109450.68274565178,768000000.0,110473.58781854222,778000000.0,110473.58781854222,-191999992.1964777,-94787.0717139318
108,383999984.10883653,110473.58629462392,768000000.0,111496.49140945464,778000000.0,111496.49140945464,-191999992.0500185,-95672.93217291325
109,383999983.8131934,111496.4898428121,768000000.0,112519.39500036706,778000000.0,112519.39500036706,-191999991.9021969,-96558.79263121581
110,383999983.5148253,112519.39339020917,768000000.0,113542.29859127948,778000000.0,113542.29859127948,-191999991.75301287,-97444.65308883322
111,383999983.2137324,113542.29693680776,768000000.0,114565.2021821919,778000000.0,114565.2021821919,-191999991.60246643,-98330.51354575915
112,383999982.9099148,114565.20048260066,768000000.0,115588.10577310433,778000000.0,115588.10577310433,-191999991.45055762,-99216.37400198734
113,383999982.6033723,115588.10402758064,768000000.0,116611.00936401675,778000000.0,116611.00936401675,-191999991.29728636,-100102.2344575115
114,383999982.294105,116611.00757174043,768000000.0,117633.91295492917,778000000.0,117633.91295492917,-191999991.14265272,-100988.09491232537
115,383999981.98211277,117633.91111507277,768000000.0,118656.81654584159,778000000.0,118656.81654584159,-191999990.9866566,-101873.95536642261
116,383999981.66739583,118656.81465757037,768000000.0,119679.72013675404,778000000.0,119679.72013675404,-191999990.82929814,-102759.81581979699
117,383999981.34995407,119679.718199226,768000000.0,120702.62372766648,778000000.0,120702.62372766648,-191999990.67057726,-103645.67627244217
118,383999981.0297874,120702.6217400324,768000000.0,121725.52731857891,778000000.0,121725.52731857891,-191999990.51049393,-104531.53672435193
119,383999980.706896,121725.52527998228,768000000.0,122748.43090949133,778000000.0,122748.43090949133,-191999990.34904823,-105417.39717551992
120,383999980.38127977,122748.42881906845,768000000.0,123771.33450040377,778000000.0,123771.33450040377,-191999990.1862401,-106303.25762593986
121,383999980.05293864,123771.3323572836,768000000.0,124794.23809131619,778000000.0,124794.23809131619,-191999990.02206954,-107189.11807560553
122,383999979.72187275,124794.23589462048,768000000.0,125817.14168222861,778000000.0,125817.14168222861,-191999989.8565366,-108074.97852451056
123,383999979.388082,125817.1394310718,768000000.0,126840.04527314106,778000000.0,126840.04527314106,-191999989.68964124,-108960.83897264871
124,383999979.0515665,126840.04296663035,768000000.0,127862.9488640535,778000000.0,127862.9488640535,-191999989.52138346,-109846.69942001368
125,383999978.7123261,127862.9465012889,768000000.0,128885.85245496593,778000000.0,128885.85245496593,-191999989.35176328,-110732.55986659921
126,383999978.370361,128885.85003504012,768000000.0,129908.75604587837,778000000.0,129908.75604587837,-191999989.1807807,-111618.42031239899
127,383999978.0256709,129908.75356787677,768000000.0,130931.65963679079,778000000.0,130931.65963679079,-191999989.00843567,-112504.28075740671
128,383999977.6782561,130931.6570997916,768000000.0,131954.5632277032,778000000.0,131954.5632277032,-191999988.83472827,-113390.14120161613
129,383999977.3281164,131954.56063077739,768000000.0,132977.46681861568,778000000.0,132977.46681861568,-191999988.65965843,-114276.00164502097
130,383999976.9752519,132977.46416082678,768000000.0,134000.37040952808,778000000.0,134000.37040952808,-191999988.48322618,-115161.8620876149
131,383999976.61966264,134000.36768993264,768000000.0,135023.2740004405,778000000.0,135023.2740004405,-191999988.30543154,-116047.72252939164
132,383999976.2613485,135023.2712180876,768000000.0,136046.1775913529,778000000.0,136046.1775913529,-191999988.12627447,-116933.58297034494
133,383999975.90030956,136046.1747452845,768000000.0,137069.0811822653,778000000.0,137069.0811822653,-191999987.945755,-117819.44341046848
134,383999975.5365458,137069.078271516,768000000.0,138091.98477317774,778000000.0,138091.98477317774,-191999987.76387313,-118705.30384975598
135,383999975.17005724,138091.98179677487,768000000.0,139114.88836409015,778000000.0,139114.88836409015,-191999987.58062884,-119591.16428820118
136,383999974.80084383,139114.88532105385,768000000.0,140137.7919550026,778000000.0,140137.7919550026,-191999987.39602214,-120477.02472579775
137,383999974.42890555,140137.7888443457,768000000.0,141160.69554591505,778000000.0,141160.69554591505,-191999987.210053,-121362.88516253945
138,383999974.05424255,141160.69236664314,768000000.0,142183.59913682748,778000000.0,142183.59913682748,-191999987.0227215,-122248.74559841995
139,383999973.67685467,142183.59588793892,768000000.0,143206.50272773995,778000000.0,143206.50272773995,-191999986.83402756,-123134.60603343301
140,383999973.29674196,143206.49940822576,768000000.0,144229.40631865239,778000000.0,144229.40631865239,-191999986.6439712,-124020.4664675723
141,383999972.9139044,144229.40292749647,768000000.0,145252.30990956482,778000000.0,145252.30990956482,-191999986.45255244,-124906.32690083157
142,383999972.52834207,145252.3064457437,768000000.0,146275.21350047726,778000000.0,146275.21350047726,-191999986.25977126,-125792.1873332045
143,383999972.1400549,146275.20996296027,768000000.0,147298.1170913897,778000000.0,147298.1170913897,-191999986.06562766,-126678.04776468484
144,383999971.7490429,147298.11347913888,768000000.0,148321.0206823021,778000000.0,148321.0206823021,-191999985.8701217,-127563.90819526628
145,383999971.35530615,148321.01699427224,768000000.0,149343.9242732145,778000000.0,149343.9242732145,-191999985.6732533,-128449.76862494255
146,383999970.9588445,149343.92050835319,768000000.0,150366.82786412694,778000000.0,150366.82786412694,-191999985.47502246,-129335.62905370735
147,383999970.55965805,150366.82402137437,768000000.0,151389.73145503932,778000000.0,151389.73145503932,-191999985.27542925,-130221.4894815544
148,383999970.15774673,151389.72753332858,768000000.0,152412.63504595176,778000000.0,152412.63504595176,-191999985.0744736,-131107.3499084774
149,383999969.75311065,152412.63104420854,768000000.0,153435.53863686416,778000000.0,153435.53863686416,-191999984.87215555,-131993.2103344701
150,383999969.34574974,153435.534554007,768000000.0,154458.44222777657,778000000.0,154458.44222777657,-191999984.6684751,-132879.07075952613
151,383999968.935664,154458.43806271668,768000000.0,155481.345818689,778000000.0,155481.345818689,-191999984.46343222,-133764.9311836393
152,383999968.52285343,155481.34157033035,768000000.0,156504.24940960147,778000000.0,156504.24940960147,-191999984.25702694,-134650.79160680334
153,383999968.10731804,156504.24507684077,768000000.0,157527.15300051388,778000000.0,157527.15300051388,-191999984.04925925,-135536.65202901186
154,383999967.6890578,157527.14858224062,768000000.0,158550.05659142628,778000000.0,158550.05659142628,-191999983.84012914,-136422.51245025863
155,383999967.2680728,158550.0520865227,768000000.0,159572.96018233872,778000000.0,159572.96018233872,-191999983.62963662,-137308.37287053734
156,383999966.844363,159572.95558967968,768000000.0,160595.86377325116,778000000.0,160595.86377325116,-191999983.4177817,-138194.23328984177
157,383999966.4179283,160595.85909170436,768000000.0,161618.76736416362,778000000.0,161618.76736416362,-191999983.20456436,-139080.09370816557
158,383999965.9887688,161618.7625925895,768000000.0,162641.67095507606,778000000.0,162641.67095507606,-191999982.98998463,-139965.95412550247
159,383999965.55688447,162641.6660923278,768000000.0,163664.57454598846,778000000.0,163664.57454598846,-191999982.77404246,-140851.81454184616
160,383999965.1222753,163664.56959091203,768000000.0,164687.47813690093,778000000.0,164687.47813690093,-191999982.55673787,-141737.67495719044
161,383999964.68494135,164687.47308833487,768000000.0,165710.38172781336,778000000.0,165710.38172781336,-191999982.3380709,-142623.53537152894
162,383999964.2448826,165710.37658458916,768000000.0,166733.28531872583,778000000.0,166733.28531872583,-191999982.11804152,-143509.39578485538
163,383999963.802099,166733.28007966751,768000000.0,167756.1889096383,778000000.0,167756.1889096383,-191999981.89664972,-144395.25619716352
164,383999963.35659057,167756.1835735628,768000000.0,168779.09250055073,778000000.0,168779.09250055073,-191999981.6738955,-145281.11660844702
165,383999962.9083573,168779.0870662677,768000000.0,169801.99609146314,778000000.0,169801.99609146314,-191999981.44977888,-146166.97701869963
166,383999962.4573992,169801.990557775,768000000.0,170824.89968237554,778000000.0,170824.89968237554,-191999981.22429982,-147052.83742791507
167,383999962.00371635,170824.89404807735,768000000.0,171847.803273288,778000000.0,171847.803273288,-191999980.9974584,-147938.69783608703
168,383999961.5473086,171847.79753716753,768000000.0,172870.70686420047,778000000.0,172870.70686420047,-191999980.76925454,-148824.55824320923
169,383999961.0881761,172870.70102503832,768000000.0,173893.61045511288,778000000.0,173893.61045511288,-191999980.53968826,-149710.41864927538
170,383999960.6263187,173893.60451168244,768000000.0,174916.5140460253,778000000.0,174916.5140460253,-191999980.30875957,-150596.2790542792
171,383999960.1617365,174916.50799709262,768000000.0,175939.4176369377,778000000.0,175939.4176369377,-191999980.0764685,-151482.13945821446
172,383999959.6944295,175939.41148126163,768000000.0,176962.32122785007,778000000.0,176962.32122785007,-191999979.84281498,-152367.99986107476
173,383999959.22439766,176962.31496418215,768000000.0,177985.2248187625,778000000.0,177985.2248187625,-191999979.60779905,-153253.86026285385
174,383999958.75164104,177985.21844584701,768000000.0,179008.12840967492,778000000.0,179008.12840967492,-191999979.37142074,-154139.7206635455
175,383999958.2761596,179008.12192624892,768000000.0,180031.03200058732,778000000.0,180031.03200058732,-191999979.13368002,-155025.58106314344
176,383999957.79795325,180031.02540538055,768000000.0,181053.93559149976,778000000.0,181053.93559149976,-191999978.89457685,-155911.44146164128
177,383999957.31702214,181053.92888323477,768000000.0,182076.8391824122,778000000.0,182076.8391824122,-191999978.6541113,-156797.3018590328
178,383999956.8333662,182076.83235980422,768000000.0,183099.74277332463,778000000.0,183099.74277332463,-191999978.41228333,-157683.1622553117
179,383999956.34698546,183099.73583508166,768000000.0,184122.6463642371,778000000.0,184122.6463642371,-191999978.16909295,-158569.02265047168
180,383999955.8578799,184122.63930905986,768000000.0,185145.5499551495,778000000.0,185145.5499551495,-191999977.92454016,-159454.88304450654
181,383999955.36604947,185145.54278173155,768000000.0,186168.4535460619,778000000.0,186168.4535460619,-191999977.67862496,-160340.74343740987
182,383999954.8714943,186168.4462530894,768000000.0,187191.3571369743,778000000.0,187191.3571369743,-191999977.43134737,-161226.60382917544
183,383999954.3742142,187191.34972312627,768000000.0,188214.2607278867,778000000.0,188214.2607278867,-191999977.18270734,-162112.46421979694
184,383999953.87420934,188214.25319183487,768000000.0,189237.16431879913,778000000.0,189237.16431879913,-191999976.9327049,-162998.32460926814
185,383999953.37147963,189237.15665920792,768000000.0,190260.06790971156,778000000.0,190260.06790971156,-191999976.68134004,-163884.18499758275
186,383999952.8660251,190260.0601252381,768000000.0,191282.971500624,778000000.0,191282.971500624,-191999976.4286128,-164770.04538473443
187,383999952.3578458,191282.96358991833,768000000.0,192305.8750915364,778000000.0,192305.8750915364,-191999976.17452312,-165655.9057707169
188,383999951.84694165,192305.86705324118,768000000.0,193328.7786824488,778000000.0,193328.7786824488,-191999975.91907105,-166541.76615552392
189,383999951.3333127,193328.77051519943,768000000.0,194351.68227336122,778000000.0,194351.68227336122,-191999975.66225657,-167427.62653914918
190,383999950.81695884,194351.67397578582,768000000.0,195374.58586427366,778000000.0,195374.58586427366,-191999975.40407965,-168313.48692158636
191,383999950.29788023,195374.57743499315,768000000.0,196397.48945518606,778000000.0,196397.48945518606,-191999975.14454034,-169199.34730282924
192,383999949.7760768,196397.4808928141,768000000.0,197420.39304609847,778000000.0,197420.39304609847,-191999974.88363862,-170085.20768287146
193,383999949.2515485,197420.38434924145,768000000.0,198443.2966370109,778000000.0,198443.2966370109,-191999974.6213745,-170971.06806170678
194,383999948.72429544,198443.28780426795,768000000.0,199466.20022792334,778000000.0,199466.20022792334,-191999974.35774794,-171856.92843932894
195,383999948.1943175,199466.19125788627,768000000.0,200489.10381883578,778000000.0,200489.10381883578,-191999974.09275898,-172742.78881573162
196,383999947.66161484,200489.09471008927,768000000.0,201512.00740974818,778000000.0,201512.00740974818,-191999973.82640764,-173628.6491909085
197,383999947.12618726,201511.9981608695,768000000.0,202534.91100066062,778000000.0,202534.91100066062,-191999973.55869386,-174514.50956485336
198,383999946.58803487,202534.90161021997,768000000.0,203557.8145915731,778000000.0,203557.8145915731,-191999973.28961766,-175400.3699375599
199,383999946.0471577,203557.8050581332,768000000.0,204580.71818248552,778000000.0,204580.71818248552,-191999973.01917908,-176286.23030902178
200,383999945.50355566,204580.70850460196,768000000.0,205603.62177339793,778000000.0,205603.62177339793,-191999972.74737805,-177172.0906792328
201,383999944.9572288,205603.6119496191,768000000.0,206626.5253643104,778000000.0,206626.5253643104,-191999972.4742146,-178057.95104818654
202,383999944.40817714,206626.51539317728,768000000.0,207649.42895522283,778000000.0,207649.42895522283,-191999972.1996888,-178943.8114158769
203,383999943.85640067,207649.41883526923,768000000.0,208672.33254613527,778000000.0,208672.33254613527,-191999971.92380056,-179829.67178229746
204,383999943.3018994,208672.3222758878,768000000.0,209695.2361370477,778000000.0,209695.2361370477,-191999971.6465499,-180715.53214744193
205,383999942.7446732,209695.22571502562,768000000.0,210718.1397279601,778000000.0,210718.1397279601,-191999971.36793682,-181601.39251130406
206,383999942.18472224,210718.12915267542,768000000.0,211741.04331887254,778000000.0,211741.04331887254,-191999971.08796135,-182487.25287387762
207,383999941.6220465,211741.03258883004,768000000.0,212763.94690978495,778000000.0,212763.94690978495,-191999970.8066235,-183373.11323515623
208,383999941.05664593,212763.93602348218,768000000.0,213786.85050069736,778000000.0,213786.85050069736,-191999970.5239232,-184258.9735951337
209,383999940.4885205,213786.83945662456,768000000.0,214809.75409160982,778000000.0,214809.75409160982,-191999970.23986048,-185144.83395380364
210,383999939.91767025,214809.74288824986,768000000.0,215832.65768252226,778000000.0,215832.65768252226,-191999969.95443535,-186030.69431115978
211,383999939.3440952,215832.64631835098,768000000.0,216855.5612734347,778000000.0,216855.5612734347,-191999969.66764784,-186916.55466719592
212,383999938.76779526,216855.54974692053,768000000.0,217878.46486434716,778000000.0,217878.46486434716,-191999969.3794979,-187802.41502190573
213,383999938.1887706,217878.4531739513,768000000.0,218901.3684552596,778000000.0,218901.3684552596,-191999969.08998555,-188688.2753752829
214,383999937.6070211,218901.35659943603,768000000.0,219924.27204617206,778000000.0,219924.27204617206,-191999968.79911077,-189574.13572732112
215,383999937.0225467,219924.26002336745,768000000.0,220947.17563708447,778000000.0,220947.17563708447,-191999968.50687358,-190459.9960780142
