Time (days),Moon X Position (m),Moon Y Position (m),Moonlet1 X Position (m)),Moonlet1 Y Position (m),Moonlet2 X Position (m),Moonlet2 Y Position (m),L4 X Position (m),L4 Y Position (m)
30,383999998.77383,30687.10769470997,768000000.0,31710.011318285277,778000000.0,31710.011318285277,-191999999.03161186,-26575.814810042175
31,383999998.6907229,31710.01128224602,768000000.0,32732.91490919771,778000000.0,32732.91490919771,-191999998.9900583,-27461.67530173048
32,383999998.604891,32732.914869557066,768000000.0,33755.81850011013,778000000.0,33755.81850011013,-191999998.94714236,-28347.535793223913
33,383999998.5163343,33755.818456635854,768000000.0,34778.72209102256,778000000.0,34778.72209102256,-191999998.902864,-29233.3962845162
34,383999998.4250527,34778.7220434751,768000000.0,35801.62568193499,778000000.0,35801.62568193499,-191999998.8572232,-30119.256775601047
35,383999998.33104634,35801.62563006755,768000000.0,36824.529272847416,778000000.0,36824.529272847416,-191999998.81022003,-31005.11726647217
36,383999998.23431516,36824.52921640597,768000000.0,37847.43286375985,778000000.0,37847.43286375985,-191999998.76185444,-31890.97775712329
37,383999998.13485914,37847.4328024831,768000000.0,38870.33645467229,778000000.0,38870.33645467229,-191999998.71212643,-32776.83824754811
38,383999998.0326783,38870.33638829164,768000000.0,39893.240045584724,778000000.0,39893.240045584724,-191999998.661036,-33662.69873774035
39,383999997.92777264,39893.23997382438,768000000.0,40916.143636497145,778000000.0,40916.143636497145,-191999998.60858318,-34548.55922769373
40,383999997.82014215,40916.14355907404,768000000.0,41939.047227409574,778000000.0,41939.047227409574,-191999998.55476794,-35434.41971740195
41,383999997.7097869,41939.04714403335,768000000.0,42961.95081832201,778000000.0,42961.95081832201,-191999998.4995903,-36320.280206858726
42,383999997.59670675,42961.95072869508,768000000.0,43984.854409234445,778000000.0,43984.854409234445,-191999998.44305024,-37206.14069605779
43,383999997.48090184,43984.85431305195,768000000.0,45007.75800014688,778000000.0,45007.75800014688,-191999998.38514778,-38092.00118499284
44,383999997.36237204,45007.75789709671,768000000.0,46030.661591059295,778000000.0,46030.661591059295,-191999998.32588288,-38977.861673657586
45,383999997.2411174,46030.6614808221,768000000.0,47053.56518197172,778000000.0,47053.56518197172,-191999998.26525557,-39863.72216204575
46,383999997.117138,47053.56506422086,768000000.0,48076.468772884145,778000000.0,48076.468772884145,-191999998.20326588,-40749.58265015106
47,383999996.9904338,48076.468647285736,768000000.0,49099.372363796574,778000000.0,49099.372363796574,-191999998.13991377,-41635.443137967195
48,383999996.8610047,49099.37223000946,768000000.0,50122.275954708995,778000000.0,50122.275954708995,-191999998.07519922,-42521.3036254879
49,383999996.72885084,50122.27581238479,768000000.0,51145.17954562143,778000000.0,51145.17954562143,-191999998.00912228,-43407.16411270688
50,383999996.59397215,51145.17939440444,768000000.0,52168.08313653386,778000000.0,52168.08313653386,-191999997.94168293,-44293.02459961784
51,383999996.4563686,52168.08297606119,768000000.0,53190.986727446296,778000000.0,53190.986727446296,-191999997.87288117,-45178.885086214505
52,383999996.3160403,53190.98655734775,768000000.0,54213.89031835873,778000000.0,54213.89031835873,-191999997.802717,-46064.745572490596
53,383999996.1729871,54213.89013825687,768000000.0,55236.79390927116,778000000.0,55236.79390927116,-191999997.7311904,-46950.60605843981
54,383999996.02720916,55236.79371878131,768000000.0,56259.697500183596,778000000.0,56259.697500183596,-191999997.65830144,-47836.46654405585
55,383999995.87870634,56259.69729891379,768000000.0,57282.601091096025,778000000.0,57282.601091096025,-191999997.58405003,-48722.32702933247
56,383999995.7274787,57282.600878647034,768000000.0,58305.50468200845,778000000.0,58305.50468200845,-191999997.5084362,-49608.18751426336
57,383999995.5735262,58305.504457973824,768000000.0,59328.40827292088,778000000.0,59328.40827292088,-191999997.43145996,-50494.04799884222
58,383999995.41684896,59328.408036886896,768000000.0,60351.31186383331,778000000.0,60351.31186383331,-191999997.35312134,-51379.90848306279
59,383999995.2574468,60351.31161537897,768000000.0,61374.21545474575,778000000.0,61374.21545474575,-191999997.27342027,-52265.76896691878
60,383999995.0953199,61374.2151934428,768000000.0,62397.119045658175,778000000.0,62397.119045658175,-191999997.19235682,-53151.62945040389
61,383999994.9304682,62397.11877107112,768000000.0,63420.022636570604,778000000.0,63420.022636570604,-191999997.10993096,-54037.48993351184
62,383999994.7628916,63420.02234825667,768000000.0,64442.926227483025,778000000.0,64442.926227483025,-191999997.02614266,-54923.35041623635
63,383999994.5925902,64442.92592499222,768000000.0,65465.829818395454,778000000.0,65465.829818395454,-191999996.94099197,-55809.21089857113
64,383999994.41956395,65465.82950127047,768000000.0,66488.73340930788,778000000.0,66488.73340930788,-191999996.85447884,-56695.07138050989
65,383999994.243813,66488.73307708418,768000000.0,67511.63700022032,778000000.0,67511.63700022032,-191999996.76660335,-57580.93186204635
66,383999994.0653371,67511.63665242611,768000000.0,68534.54059113274,778000000.0,68534.54059113274,-191999996.67736542,-58466.79234317423
67,383999993.8841364,68534.54022728899,768000000.0,69557.44418204518,778000000.0,69557.44418204518,-191999996.58676505,-59352.65282388723
68,383999993.70021087,69557.44380166553,768000000.0,70580.3477729576,778000000.0,70580.3477729576,-191999996.4948023,-60238.51330417906
69,383999993.5135606,70580.34737554852,768000000.0,71603.25136387003,778000000.0,71603.25136387003,-191999996.40147716,-61124.373784043455
70,383999993.32418543,71603.25094893067,768000000.0,72626.15495478245,778000000.0,72626.15495478245,-191999996.30678958,-62010.23426347412
71,383999993.13208544,72626.15452180474,768000000.0,73649.05854569488,778000000.0,73649.05854569488,-191999996.21073958,-62896.09474246475
72,383999992.9372606,73649.05809416344,768000000.0,74671.96213660731,778000000.0,74671.96213660731,-191999996.11332718,-63781.9552210091
73,383999992.73971105,74671.96166599955,768000000.0,75694.86572751973,778000000.0,75694.86572751973,-191999996.01455238,-64667.81569910085
74,383999992.53943664,75694.86523730581,768000000.0,76717.76931843215,778000000.0,76717.76931843215,-191999995.91441518,-65553.67617673373
75,383999992.33643734,76717.76880807492,768000000.0,77740.67290934458,778000000.0,77740.67290934458,-191999995.81291553,-66439.53665390144
76,383999992.1307133,77740.67237829966,768000000.0,78763.576500257,778000000.0,78763.576500257,-191999995.7100535,-67325.39713059769
77,383999991.92226434,78763.57594797277,768000000.0,79786.48009116943,778000000.0,79786.48009116943,-191999995.60582903,-68211.25760681623
78,383999991.7110906,79786.47951708698,768000000.0,80809.38368208185,778000000.0,80809.38368208185,-191999995.50024217,-69097.11808255073
79,383999991.4971921,80809.38308563503,768000000.0,81832.28727299428,778000000.0,81832.28727299428,-191999995.3932929,-69982.97855779495
80,383999991.2805687,81832.28665360966,768000000.0,82855.1908639067,778000000.0,82855.1908639067,-191999995.28498122,-70868.83903254256
81,383999991.0612205,82855.1902210036,768000000.0,83878.09445481912,778000000.0,83878.09445481912,-191999995.17530712,-71754.69950678729
82,383999990.8391475,83878.09378780963,768000000.0,84900.99804573155,778000000.0,84900.99804573155,-191999995.06427062,-72640.55998052286
83,383999990.61434966,84900.99735402048,768000000.0,85923.90163664398,778000000.0,85923.90163664398,-191999994.9518717,-73526.42045374298
84,383999990.38682705,85923.90091962888,768000000.0,86946.80522755641,778000000.0,86946.80522755641,-191999994.8381104,-74412.28092644138
85,383999990.15657955,86946.80448462756,768000000.0,87969.70881846883,778000000.0,87969.70881846883,-191999994.72298664,-75298.14139861174
86,383999989.92360723,87969.70804900928,768000000.0,88992.61240938125,778000000.0,88992.61240938125,-191999994.60650048,-76184.0018702478
87,383999989.68791014,88992.61161276676,768000000.0,90015.51600029369,778000000.0,90015.51600029369,-191999994.48865193,-77069.86234134327
88,383999989.44948816,90015.51517589278,768000000.0,91038.41959120611,778000000.0,91038.41959120611,-191999994.36944094,-77955.72281189184
89,383999989.2083414,91038.41873838006,768000000.0,92061.32318211855,778000000.0,92061.32318211855,-191999994.24886757,-78841.58328188726
90,383999988.9644698,92061.32230022133,768000000.0,93084.22677303097,778000000.0,93084.22677303097,-191999994.12693176,-79727.44375132324
91,383999988.7178734,93084.22586140934,768000000.0,94107.1303639434,778000000.0,94107.1303639434,-191999994.00363356,-80613.30422019347
92,383999988.4685522,94107.12942193686,768000000.0,95130.03395485584,778000000.0,95130.03395485584,-191999993.87897295,-81499.16468849167
93,383999988.2165061,95130.03298179657,768000000.0,96152.93754576826,778000000.0,96152.93754576826,-191999993.75294992,-82385.02515621159
94,383999987.9617352,96152.93654098129,768000000.0,97175.84113668068,778000000.0,97175.84113668068,-191999993.62556446,-83270.88562334687
95,383999987.7042395,97175.84009948368,768000000.0,98198.74472759312,778000000.0,98198.74472759312,-191999993.4968166,-84156.7460898913
96,383999987.444019,98198.74365729655,768000000.0,99221.64831850555,778000000.0,99221.64831850555,-191999993.36670637,-85042.60655583855
97,383999987.18107367,99221.64721441259,768000000.0,100244.55190941798,778000000.0,100244.55190941798,-191999993.2352337,-85928.46702118237
98,383999986.9154035,100244.55077082459,768000000.0,101267.45550033041,778000000.0,101267.45550033041,-191999993.1023986,-86814.32748591644
99,383999986.6470085,101267.45432652524,768000000.0,102290.35909124285,778000000.0,102290.35909124285,-191999992.9682011,-87700.18795003447
100,383999986.37588865,102290.3578815073,768000000.0,103313.26268215527,778000000.0,103313.26268215527,-191999992.83264118,-88586.04841353018
101,383999986.10204405,103313.26143576353,768000000.0,104336.16627306769,778000000.0,104336.16627306769,-191999992.69571888,-89471.90887639731
102,383999985.8254746,104336.16498928667,768000000.0,105359.0698639801,778000000.0,105359.0698639801,-191999992.55743417,-90357.76933862957
103,383999985.5461803,105359.06854206944,768000000.0,106381.9734548925,778000000.0,106381.9734548925,-191999992.41778702,-91243.62980022065
104,383999985.2641612,106381.97209410463,768000000.0,107404.87704580494,778000000.0,107404.87704580494,-191999992.27677748,-92129.49026116428
105,383999984.97941726,107404.87564538488,768000000.0,108427.78063671736,778000000.0,108427.78063671736,-191999992.1344055,-93015.35072145415
106,383999984.69194853,108427.77919590304,768000000.0,109450.6842276298,778000000.0,109450.6842276298,-191999991.99067113,-93901.21118108401
107,383999984.401755,109450.68274565178,768000000.0,110473.58781854222,778000000.0,110473.58781854222,-191999991.84557435,-94787.07164004755
108,383999984.10883653,110473.58629462392,768000000.0,111496.49140945464,778000000.0,111496.49140945464,-191999991.69911513,-95672.9320983385
109,383999983.8131934,111496.4898428121,768000000.0,112519.39500036706,778000000.0,112519.39500036706,-191999991.55129355,-96558.79255595055
110,383999983.5148253,112519.39339020917,768000000.0,113542.29859127948,778000000.0,113542.29859127948,-191999991.4021095,-97444.65301287746
111,383999983.2137324,113542.29693680776,768000000.0,114565.2021821919,778000000.0,114565.2021821919,-191999991.25156307,-98330.51346911288
112,383999982.9099148,114565.20048260066,768000000.0,115588.10577310433,778000000.0,115588.10577310433,-191999991.09965426,-99216.37392465056
113,383999982.6033723,115588.10402758064,768000000.0,116611.00936401675,778000000.0,116611.00936401675,-191999990.946383,-100102.23437948422
114,383999982.294105,116611.00757174043,768000000.0,117633.91295492917,778000000.0,117633.91295492917,-191999990.79174936,-100988.09483360757
115,383999981.98211277,117633.91111507277,768000000.0,118656.81654584159,778000000.0,118656.81654584159,-191999990.63575324,-101873.95528701431
116,383999981.66739583,118656.81465757037,768000000.0,119679.72013675404,778000000.0,119679.72013675404,-191999990.47839478,-102759.81573969818
117,383999981.34995407,119679.718199226,768000000.0,120702.62372766648,778000000.0,120702.62372766648,-191999990.3196739,-103645.67619165286
118,383999981.0297874,120702.6217400324,768000000.0,121725.52731857891,778000000.0,121725.52731857891,-191999990.15959057,-104531.5366428721
119,383999980.706896,121725.52527998228,768000000.0,122748.43090949133,778000000.0,122748.43090949133,-191999989.99814487,-105417.39709334959
120,383999980.38127977,122748.42881906845,768000000.0,123771.33450040377,778000000.0,123771.33450040377,-191999989.83533674,-106303.25754307903
121,383999980.05293864,123771.3323572836,768000000.0,124794.23809131619,778000000.0,124794.23809131619,-191999989.67116618,-107189.11799205418
122,383999979.72187275,124794.23589462048,768000000.0,125817.14168222861,778000000.0,125817.14168222861,-191999989.50563323,-108074.97844026872
123,383999979.388082,125817.1394310718,768000000.0,126840.04527314106,778000000.0,126840.04527314106,-191999989.33873788,-108960.83888771635
124,383999979.0515665,126840.04296663035,768000000.0,127862.9488640535,778000000.0,127862.9488640535,-191999989.1704801,-109846.69933439083
125,383999978.7123261,127862.9465012889,768000000.0,128885.85245496593,778000000.0,128885.85245496593,-191999989.00085992,-110732.55978028584
126,383999978.370361,128885.85003504012,768000000.0,129908.75604587837,778000000.0,129908.75604587837,-191999988.82987735,-111618.42022539511
127,383999978.0256709,129908.75356787677,768000000.0,130931.65963679079,778000000.0,130931.65963679079,-191999988.6575323,-112504.28066971233
128,383999977.6782561,130931.6570997916,768000000.0,131954.5632277032,778000000.0,131954.5632277032,-191999988.4838249,-113390.14111323125
129,383999977.3281164,131954.56063077739,768000000.0,132977.46681861568,778000000.0,132977.46681861568,-191999988.30875507,-114276.00155594558
130,383999976.9752519,132977.46416082678,768000000.0,134000.37040952808,778000000.0,134000.37040952808,-191999988.13232282,-115161.861997849
131,383999976.61966264,134000.36768993264,768000000.0,135023.2740004405,778000000.0,135023.2740004405,-191999987.95452818,-116047.72243893523
132,383999976.2613485,135023.2712180876,768000000.0,136046.1775913529,778000000.0,136046.1775913529,-191999987.7753711,-116933.58287919802
133,383999975.90030956,136046.1747452845,768000000.0,137069.0811822653,778000000.0,137069.0811822653,-191999987.59485164,-117819.44331863105
134,383999975.5365458,137069.078271516,768000000.0,138091.98477317774,778000000.0,138091.98477317774,-191999987.41296977,-118705.30375722804
135,383999975.17005724,138091.98179677487,768000000.0,139114.88836409015,778000000.0,139114.88836409015,-191999987.22972548,-119591.16419498275
136,383999974.80084383,139114.88532105385,768000000.0,140137.7919550026,778000000.0,140137.7919550026,-191999987.04511878,-120477.02463188881
137,383999974.42890555,140137.7888443457,768000000.0,141160.69554591505,778000000.0,141160.69554591505,-191999986.85914963,-121362.88506793999
138,383999974.05424255,141160.69236664314,768000000.0,142183.59913682748,778000000.0,142183.59913682748,-191999986.67181814,-122248.74550312999
139,383999973.67685467,142183.59588793892,768000000.0,143206.50272773995,778000000.0,143206.50272773995,-191999986.48312423,-123134.60593745254
140,383999973.29674196,143206.49940822576,768000000.0,144229.40631865239,778000000.0,144229.40631865239,-191999986.29306787,-124020.46637090133
141,383999972.9139044,144229.40292749647,768000000.0,145252.30990956482,778000000.0,145252.30990956482,-191999986.1016491,-124906.3268034701
142,383999972.52834207,145252.3064457437,768000000.0,146275.21350047726,778000000.0,146275.21350047726,-191999985.90886793,-125792.18723515252
143,383999972.1400549,146275.20996296027,768000000.0,147298.1170913897,778000000.0,147298.1170913897,-191999985.71472433,-126678.04766594236
144,383999971.7490429,147298.11347913888,768000000.0,148321.0206823021,778000000.0,148321.0206823021,-191999985.51921836,-127563.90809583328
145,383999971.35530615,148321.01699427224,768000000.0,149343.9242732145,778000000.0,149343.9242732145,-191999985.32234997,-128449.76852481904
146,383999970.9588445,149343.92050835319,768000000.0,150366.82786412694,778000000.0,150366.82786412694,-191999985.12411913,-129335.62895289333
147,383999970.55965805,150366.82402137437,768000000.0,151389.73145503932,778000000.0,151389.73145503932,-191999984.92452592,-130221.48938004988
148,383999970.15774673,151389.72753332858,768000000.0,152412.63504595176,778000000.0,152412.63504595176,-191999984.72357026,-131107.34980628235
149,383999969.75311065,152412.63104420854,768000000.0,153435.53863686416,778000000.0,153435.53863686416,-191999984.52125221,-131993.21023158456
150,383999969.34574974,153435.534554007,768000000.0,154458.44222777657,778000000.0,154458.44222777657,-191999984.31757176,-132879.0706559501
151,383999968.935664,154458.43806271668,768000000.0,155481.345818689,778000000.0,155481.345818689,-191999984.1125289,-133764.93107937276
152,383999968.52285343,155481.34157033035,768000000.0,156504.24940960147,778000000.0,156504.24940960147,-191999983.9061236,-134650.79150184628
153,383999968.10731804,156504.24507684077,768000000.0,157527.15300051388,778000000.0,157527.15300051388,-191999983.6983559,-135536.6519233643
154,383999967.6890578,157527.14858224062,768000000.0,158550.05659142628,778000000.0,158550.05659142628,-191999983.4892258,-136422.51234392056
155,383999967.2680728,158550.0520865227,768000000.0,159572.96018233872,778000000.0,159572.96018233872,-191999983.27873328,-137308.37276350876
156,383999966.844363,159572.95558967968,768000000.0,160595.86377325116,778000000.0,160595.86377325116,-191999983.06687838,-138194.2331821227
157,383999966.4179283,160595.85909170436,768000000.0,161618.76736416362,778000000.0,161618.76736416362,-191999982.85366103,-139080.093599756
158,383999965.9887688,161618.7625925895,768000000.0,162641.67095507606,778000000.0,162641.67095507606,-191999982.6390813,-139965.95401640236
159,383999965.55688447,162641.6660923278,768000000.0,163664.57454598846,778000000.0,163664.57454598846,-191999982.42313913,-140851.81443205557
160,383999965.1222753,163664.56959091203,768000000.0,164687.47813690093,778000000.0,164687.47813690093,-191999982.20583454,-141737.67484670933
161,383999964.68494135,164687.47308833487,768000000.0,165710.38172781336,778000000.0,165710.38172781336,-191999981.98716757,-142623.5352603573
162,383999964.2448826,165710.37658458916,768000000.0,166733.28531872583,778000000.0,166733.28531872583,-191999981.76713818,-143509.39567299327
163,383999963.802099,166733.28007966751,768000000.0,167756.1889096383,778000000.0,167756.1889096383,-191999981.5457464,-144395.25608461088
164,383999963.35659057,167756.1835735628,768000000.0,168779.09250055073,778000000.0,168779.09250055073,-191999981.32299218,-145281.1164952039
165,383999962.9083573,168779.0870662677,768000000.0,169801.99609146314,778000000.0,169801.99609146314,-191999981.09887555,-146166.976904766
166,383999962.4573992,169801.990557775,768000000.0,170824.89968237554,778000000.0,170824.89968237554,-191999980.8733965,-147052.83731329092
167,383999962.00371635,170824.89404807735,768000000.0,171847.803273288,778000000.0,171847.803273288,-191999980.64655507,-147938.69772077235
168,383999961.5473086,171847.79753716753,768000000.0,172870.70686420047,778000000.0,172870.70686420047,-191999980.4183512,-148824.55812720407
169,383999961.0881761,172870.70102503832,768000000.0,173893.61045511288,778000000.0,173893.61045511288,-191999980.18878493,-149710.41853257973
170,383999960.6263187,173893.60451168244,768000000.0,174916.5140460253,778000000.0,174916.5140460253,-191999979.95785624,-150596.27893689304
171,383999960.1617365,174916.50799709262,768000000.0,175939.4176369377,778000000.0,175939.4176369377,-191999979.72556517,-151482.13934013777
172,383999959.6944295,175939.41148126163,768000000.0,176962.32122785007,778000000.0,176962.32122785007,-191999979.49191165,-152367.99974230755
173,383999959.22439766,176962.31496418215,768000000.0,177985.2248187625,778000000.0,177985.2248187625,-191999979.25689572,-153253.86014339616
174,383999958.75164104,177985.21844584701,768000000.0,179008.12840967492,778000000.0,179008.12840967492,-191999979.0205174,-154139.72054339733
175,383999958.2761596,179008.12192624892,768000000.0,180031.03200058732,778000000.0,180031.03200058732,-191999978.78277668,-155025.58094230472
176,383999957.79795325,180031.02540538055,768000000.0,181053.93559149976,778000000.0,181053.93559149976,-191999978.54367352,-155911.44134011207
177,383999957.31702214,181053.92888323477,768000000.0,182076.8391824122,778000000.0,182076.8391824122,-191999978.30320796,-156797.30173681307
178,383999956.8333662,182076.83235980422,768000000.0,183099.74277332463,778000000.0,183099.74277332463,-191999978.06138,-157683.16213240148
179,383999956.34698546,183099.73583508166,768000000.0,184122.6463642371,778000000.0,184122.6463642371,-191999977.81818962,-158569.02252687095
180,383999955.8578799,184122.63930905986,768000000.0,185145.5499551495,778000000.0,185145.5499551495,-191999977.57363683,-159454.88292021528
181,383999955.36604947,185145.54278173155,768000000.0,186168.4535460619,778000000.0,186168.4535460619,-191999977.32772163,-160340.74331242812
182,383999954.8714943,186168.4462530894,768000000.0,187191.3571369743,778000000.0,187191.3571369743,-191999977.08044404,-161226.60370350318
183,383999954.3742142,187191.34972312627,768000000.0,188214.2607278867,778000000.0,188214.2607278867,-191999976.831804,-162112.4640934342
184,383999953.87420934,188214.25319183487,768000000.0,189237.16431879913,778000000.0,189237.16431879913,-191999976.58180156,-162998.32448221487
185,383999953.37147963,189237.15665920792,768000000.0,190260.06790971156,778000000.0,190260.06790971156,-191999976.3304367,-163884.18486983897
186,383999952.8660251,190260.0601252381,768000000.0,191282.971500624,778000000.0,191282.971500624,-191999976.07770947,-164770.04525630016
187,383999952.3578458,191282.96358991833,768000000.0,192305.8750915364,778000000.0,192305.8750915364,-191999975.82361978,-165655.9056415921
188,383999951.84694165,192305.86705324118,768000000.0,193328.7786824488,778000000.0,193328.7786824488,-191999975.56816772,-166541.76602570864
189,383999951.3333127,193328.77051519943,768000000.0,194351.68227336122,778000000.0,194351.68227336122,-191999975.31135324,-167427.62640864335
190,383999950.81695884,194351.67397578582,768000000.0,195374.58586427366,778000000.0,195374.58586427366,-191999975.0531763,-168313.48679039004
191,383999950.29788023,195374.57743499315,768000000.0,196397.48945518606,778000000.0,196397.48945518606,-191999974.793637,-169199.3471709424
192,383999949.7760768,196397.4808928141,768000000.0,197420.39304609847,778000000.0,197420.39304609847,-191999974.5327353,-170085.20755029414
193,383999949.2515485,197420.38434924145,768000000.0,198443.2966370109,778000000.0,198443.2966370109,-191999974.27047116,-170971.06792843898
194,383999948.72429544,198443.28780426795,768000000.0,199466.20022792334,778000000.0,199466.20022792334,-191999974.0068446,-171856.9283053706
195,383999948.1943175,199466.19125788627,768000000.0,200489.10381883578,778000000.0,200489.10381883578,-191999973.74185565,-172742.78868108278
196,383999947.66161484,200489.09471008927,768000000.0,201512.00740974818,778000000.0,201512.00740974818,-191999973.47550434,-173628.64905556914
197,383999947.12618726,201511.9981608695,768000000.0,202534.91100066062,778000000.0,202534.91100066062,-191999973.20779055,-174514.5094288235
198,383999946.58803487,202534.90161021997,768000000.0,203557.8145915731,778000000.0,203557.8145915731,-191999972.93871436,-175400.36980083957
199,383999946.0471577,203557.8050581332,768000000.0,204580.71818248552,778000000.0,204580.71818248552,-191999972.66827577,-176286.2301716109
200,383999945.50355566,204580.70850460196,768000000.0,205603.62177339793,778000000.0,205603.62177339793,-191999972.39647475,-177172.09054113142
201,383999944.9572288,205603.6119496191,768000000.0,206626.5253643104,778000000.0,206626.5253643104,-191999972.1233113,-178057.95090939465
202,383999944.40817714,206626.51539317728,768000000.0,207649.42895522283,778000000.0,207649.42895522283,-191999971.8487855,-178943.81127639452
203,383999943.85640067,207649.41883526923,768000000.0,208672.33254613527,778000000.0,208672.33254613527,-191999971.57289726,-179829.67164212454
204,383999943.3018994,208672.3222758878,768000000.0,209695.2361370477,778000000.0,209695.2361370477,-191999971.2956466,-180715.53200657852
205,383999942.7446732,209695.22571502562,768000000.0,210718.1397279601,778000000.0,210718.1397279601,-191999971.01703352,-181601.39236975016
206,383999942.18472224,210718.12915267542,768000000.0,211741.04331887254,778000000.0,211741.04331887254,-191999970.73705804,-182487.2527316332
207,383999941.6220465,211741.03258883004,768000000.0,212763.94690978495,778000000.0,212763.94690978495,-191999970.4557202,-183373.11309222132
208,383999941.05664593,212763.93602348218,768000000.0,213786.85050069736,778000000.0,213786.85050069736,-191999970.1730199,-184258.97345150824
209,383999940.4885205,213786.83945662456,768000000.0,214809.75409160982,778000000.0,214809.75409160982,-191999969.88895717,-185144.8338094877
210,383999939.91767025,214809.74288824986,768000000.0,215832.65768252226,778000000.0,215832.65768252226,-191999969.60353205,-186030.69416615335
211,383999939.3440952,215832.64631835098,768000000.0,216855.5612734347,778000000.0,216855.5612734347,-191999969.31674454,-186916.55452149897
212,383999938.76779526,216855.54974692053,768000000.0,217878.46486434716,778000000.0,217878.46486434716,-191999969.02859458,-187802.4148755183
213,383999938.1887706,217878.4531739513,768000000.0,218901.3684552596,778000000.0,218901.3684552596,-191999968.73908225,-188688.2752282049
214,383999937.6070211,218901.35659943603,768000000.0,219924.27204617206,778000000.0,219924.27204617206,-191999968.44820747,-189574.13557955265
215,383999937.0225467,219924.26002336745,768000000.0,220947.17563708447,778000000.0,220947.17563708447,-191999968.15597028,-190459.99592955524
