Time (days),Moon X Position (m),Moon Y Position (m),Moonlet1 X Position (m)),Moonlet1 Y Position (m),Moonlet2 X Position (m),Moonlet2 Y Position (m),L4 X Position (m),L4 Y Position (m)
678,383999373.7215673,693528.2576055758,768000000.0,694551.5382295392,778000000.0,694551.5382295392,191999686.86314344,600613.0893291573
679,383999371.8727764,694551.1595257389,768000000.0,695574.4418204515,778000000.0,695574.4418204515,191999685.938748,601498.9483775988
680,383999370.0212607,695574.0614409734,768000000.0,696597.345411364,778000000.0,696597.345411364,191999685.01299015,602384.8074217722
681,383999368.1670201,696596.9633512722,768000000.0,697620.2490022765,778000000.0,697620.2490022765,191999684.08586985,603270.6664616711
682,383999366.3100547,697619.8652566279,768000000.0,698643.1525931888,778000000.0,698643.1525931888,191999683.15738717,604156.5254972893
683,383999364.45036453,698642.7671570336,768000000.0,699666.0561841013,778000000.0,699666.0561841013,191999682.22754207,605042.3845286203
684,383999362.5879496,699665.6690524817,768000000.0,700688.9597750137,778000000.0,700688.9597750137,191999681.2963346,605928.2435556583
685,383999360.72280973,700688.5709429649,768000000.0,701711.8633659261,778000000.0,701711.8633659261,191999680.36376467,606814.1025783964
686,383999358.85494506,701711.4728284765,768000000.0,702734.7669568385,778000000.0,702734.7669568385,191999679.42983234,607699.9615968288
687,383999356.9843556,702734.3747090084,768000000.0,703757.670547751,778000000.0,703757.670547751,191999678.49453762,608585.8206109488
688,383999355.11104137,703757.2765845539,768000000.0,704780.5741386632,778000000.0,704780.5741386632,191999677.5578805,609471.6796207506
689,383999353.2350023,704780.1784551056,768000000.0,705803.4777295758,778000000.0,705803.4777295758,191999676.61986095,610357.5386262276
690,383999351.35623837,705803.0803206563,768000000.0,706826.3813204883,778000000.0,706826.3813204883,191999675.680479,611243.3976273736
691,383999349.4747496,706825.9821811987,768000000.0,707849.2849114006,778000000.0,707849.2849114006,191999674.73973462,612129.2566241822
692,383999347.5905361,707848.8840367255,768000000.0,708872.1885023131,778000000.0,708872.1885023131,191999673.79762787,613015.1156166471
693,383999345.7035977,708871.7858872295,768000000.0,709895.0920932256,778000000.0,709895.0920932256,191999672.85415867,613900.9746047623
694,383999343.81393456,709894.6877327035,768000000.0,710917.995684138,778000000.0,710917.995684138,191999671.9093271,614786.8335885211
695,383999341.9215466,710917.5895731401,768000000.0,711940.8992750505,778000000.0,711940.8992750505,191999670.9631331,615672.6925679178
696,383999340.02643377,711940.4914085321,768000000.0,712963.802865963,778000000.0,712963.802865963,191999670.0155767,616558.5515429456
697,383999338.1285961,712963.3932388724,768000000.0,713986.7064568753,778000000.0,713986.7064568753,191999669.06665787,617444.4105135981
698,383999336.22803366,713986.2950641534,768000000.0,715009.6100477878,778000000.0,715009.6100477878,191999668.11637664,618330.2694798695
699,383999334.32474643,715009.196884368,768000000.0,716032.5136387002,778000000.0,716032.5136387002,191999667.16473302,619216.1284417533
700,383999332.4187343,716032.098699509,768000000.0,717055.4172296127,778000000.0,717055.4172296127,191999666.21172696,620101.9873992433
701,383999330.5099974,717055.0005095693,768000000.0,718078.3208205252,778000000.0,718078.3208205252,191999665.25735852,620987.8463523329
702,383999328.5985357,718077.9023145413,768000000.0,719101.2244114375,778000000.0,719101.2244114375,191999664.30162767,621873.7053010161
703,383999326.6843492,719100.8041144179,768000000.0,720124.1280023499,778000000.0,720124.1280023499,191999663.3445344,622759.5642452866
704,383999324.7674378,720123.7059091917,768000000.0,721147.0315932622,778000000.0,721147.0315932622,191999662.38607872,623645.4231851381
705,383999322.8478017,721146.6076988558,768000000.0,722169.9351841746,778000000.0,722169.9351841746,191999661.42626065,624531.2821205643
706,383999320.92544067,722169.5094834027,768000000.0,723192.8387750869,778000000.0,723192.8387750869,191999660.46508014,625417.1410515588
707,383999319.0003548,723192.4112628251,768000000.0,724215.7423659993,778000000.0,724215.7423659993,191999659.50253722,626302.9999781154
708,383999317.0725442,724215.313037116,768000000.0,725238.6459569118,778000000.0,725238.6459569118,191999658.53863192,627188.8589002279
709,383999315.1420088,725238.2148062678,768000000.0,726261.5495478243,778000000.0,726261.5495478243,191999657.5733642,628074.71781789
710,383999313.2087485,726261.1165702733,768000000.0,727284.4531387369,778000000.0,727284.4531387369,191999656.60673407,628960.5767310952
711,383999311.2727635,727284.0183291254,768000000.0,728307.3567296495,778000000.0,728307.3567296495,191999655.63874155,629846.4356398374
712,383999309.3340536,728306.9200828167,768000000.0,729330.2603205618,778000000.0,729330.2603205618,191999654.6693866,630732.2945441104
713,383999307.39261883,729329.8218313401,768000000.0,730353.1639114742,778000000.0,730353.1639114742,191999653.69866922,631618.1534439076
714,383999305.4484593,730352.7235746882,768000000.0,731376.0675023865,778000000.0,731376.0675023865,191999652.72658947,632504.0123392232
715,383999303.501575,731375.625312854,768000000.0,732398.9710932989,778000000.0,732398.9710932989,191999651.7531473,633389.8712300502
716,383999301.55196583,732398.5270458297,768000000.0,733421.8746842113,778000000.0,733421.8746842113,191999650.77834272,634275.7301163829
717,383999299.59963185,733421.4287736085,768000000.0,734444.7782751237,778000000.0,734444.7782751237,191999649.80217573,635161.588998215
718,383999297.64457303,734444.3304961831,768000000.0,735467.681866036,778000000.0,735467.681866036,191999648.82464632,636047.44787554
719,383999295.68678945,735467.2322135462,768000000.0,736490.5854569485,778000000.0,736490.5854569485,191999647.84575453,636933.3067483517
720,383999293.726281,736490.1339256904,768000000.0,737513.489047861,778000000.0,737513.489047861,191999646.8655003,637819.1656166436
721,383999291.76304775,737513.0356326086,768000000.0,738536.3926387734,778000000.0,738536.3926387734,191999645.88388368,638705.0244804098
722,383999289.7970897,738535.9373342934,768000000.0,739559.296229686,778000000.0,739559.296229686,191999644.90090466,639590.8833396437
723,383999287.8284068,739558.8390307379,768000000.0,740582.1998205982,778000000.0,740582.1998205982,191999643.9165632,640476.7421943393
724,383999285.8569991,740581.7407219342,768000000.0,741605.1034115106,778000000.0,741605.1034115106,191999642.93085936,641362.6010444899
725,383999283.88286656,741604.6424078755,768000000.0,742628.0070024229,778000000.0,742628.0070024229,191999641.9437931,642248.4598900897
726,383999281.90600926,742627.5440885547,768000000.0,743650.9105933354,778000000.0,743650.9105933354,191999640.95536444,643134.3187311321
727,383999279.92642707,743650.4457639641,768000000.0,744673.814184248,778000000.0,744673.814184248,191999639.96557334,644020.1775676109
728,383999277.9441201,744673.3474340966,768000000.0,745696.7177751603,778000000.0,745696.7177751603,191999638.97441986,644906.0363995198
729,383999275.9590883,745696.2490989451,768000000.0,746719.6213660727,778000000.0,746719.6213660727,191999637.98190397,645791.8952268524
730,383999273.9713317,746719.1507585022,768000000.0,747742.524956985,778000000.0,747742.524956985,191999636.98802567,646677.7540496025
731,383999271.98085034,747742.0524127606,768000000.0,748765.4285478975,778000000.0,748765.4285478975,191999635.99278498,647563.612867764
732,383999269.9876441,748764.9540617131,768000000.0,749788.3321388101,778000000.0,749788.3321388101,191999634.99618185,648449.4716813305
733,383999267.991713,749787.8557053524,768000000.0,750811.2357297225,778000000.0,750811.2357297225,191999633.9982163,649335.3304902954
734,383999265.99305713,750810.7573436714,768000000.0,751834.1393206349,778000000.0,751834.1393206349,191999632.99888837,650221.1892946529
735,383999263.99167645,751833.6589766628,768000000.0,752857.0429115474,778000000.0,752857.0429115474,191999631.99819803,651107.0480943966
736,383999261.987571,752856.5606043192,768000000.0,753879.9465024597,778000000.0,753879.9465024597,191999630.9961453,651992.90688952
737,383999259.98074067,753879.4622266334,768000000.0,754902.850093372,778000000.0,754902.850093372,191999629.99273014,652878.765680017
738,383999257.9711855,754902.3638435982,768000000.0,755925.7536842845,778000000.0,755925.7536842845,191999628.98795256,653764.624465881
739,383999255.9589055,755925.265455206,768000000.0,756948.6572751969,778000000.0,756948.6572751969,191999627.98181257,654650.4832471061
740,383999253.94390076,756948.1670614501,768000000.0,757971.5608661093,778000000.0,757971.5608661093,191999626.9743102,655536.342023686
741,383999251.9261712,757971.068662323,768000000.0,758994.4644570218,778000000.0,758994.4644570218,191999625.9654454,656422.2007956142
742,383999249.9057167,758993.9702578173,768000000.0,760017.3680479341,778000000.0,760017.3680479341,191999624.95521817,657308.0595628845
743,383999247.88253754,760016.8718479258,768000000.0,761040.2716388465,778000000.0,761040.2716388465,191999623.94362858,658193.9183254904
744,383999245.8566335,761039.7734326413,768000000.0,762063.175229759,778000000.0,762063.175229759,191999622.93067655,659079.777083426
745,383999243.8280046,762062.6750119568,768000000.0,763086.0788206713,778000000.0,763086.0788206713,191999621.9163621,659965.635836685
746,383999241.79665095,763085.5765858646,768000000.0,764108.9824115838,778000000.0,764108.9824115838,191999620.90068528,660851.4945852607
747,383999239.76257247,764108.4781543579,768000000.0,765131.8860024961,778000000.0,765131.8860024961,191999619.88364604,661737.3533291473
748,383999237.72576916,765131.379717429,768000000.0,766154.7895934085,778000000.0,766154.7895934085,191999618.8652444,662623.2120683382
749,383999235.68624103,766154.2812750707,768000000.0,767177.6931843208,778000000.0,767177.6931843208,191999617.84548032,663509.0708028271
750,383999233.6439881,767177.1828272758,768000000.0,768200.5967752332,778000000.0,768200.5967752332,191999616.82435384,664394.9295326079
751,383999231.5990103,768200.0843740372,768000000.0,769223.5003661457,778000000.0,769223.5003661457,191999615.80186492,665280.7882576742
752,383999229.55130774,769222.9859153477,768000000.0,770246.4039570581,778000000.0,770246.4039570581,191999614.77801365,666166.6469780196
753,383999227.50088036,770245.8874511998,768000000.0,771269.3075479707,778000000.0,771269.3075479707,191999613.75279996,667052.5056936382
754,383999225.4477281,771268.7889815861,768000000.0,772292.2111388831,778000000.0,772292.2111388831,191999612.72622383,667938.3644045234
755,383999223.3918511,772291.6905064996,768000000.0,773315.1147297956,778000000.0,773315.1147297956,191999611.69828534,668824.223110669
756,383999221.3332493,773314.5920259332,768000000.0,774338.0183207081,778000000.0,774338.0183207081,191999610.6689844,669710.0818120686
757,383999219.2719226,774337.4935398793,768000000.0,775360.9219116205,778000000.0,775360.9219116205,191999609.63832107,670595.940508716
758,383999217.20787114,775360.3950483308,768000000.0,776383.825502533,778000000.0,776383.825502533,191999608.60629535,671481.799200605
759,383999215.14109486,776383.2965512805,768000000.0,777406.7290934453,778000000.0,777406.7290934453,191999607.5729072,672367.6578877292
760,383999213.07159376,777406.1980487211,768000000.0,778429.6326843578,778000000.0,778429.6326843578,191999606.53815666,673253.5165700825
761,383999210.9993678,778429.0995406451,768000000.0,779452.5362752702,778000000.0,779452.5362752702,191999605.50204366,674139.3752476582
762,383999208.9244171,779452.0010270457,768000000.0,780475.4398661826,778000000.0,780475.4398661826,191999604.46456832,675025.2339204504
763,383999206.8467415,780474.9025079153,768000000.0,781498.343457095,778000000.0,781498.343457095,191999603.42573053,675911.0925884526
764,383999204.7663411,781497.8039832468,768000000.0,782521.2470480074,778000000.0,782521.2470480074,191999602.38553032,676796.951251659
765,383999202.6832159,782520.7054530327,768000000.0,783544.1506389199,778000000.0,783544.1506389199,191999601.34396774,677682.8099100626
766,383999200.59736586,783543.6069172659,768000000.0,784567.0542298323,778000000.0,784567.0542298323,191999600.3010427,678568.6685636573
767,383999198.5087911,784566.5083759394,768000000.0,785589.9578207448,778000000.0,785589.9578207448,191999599.25675532,679454.5272124372
768,383999196.41749144,785589.4098290455,768000000.0,786612.8614116572,778000000.0,786612.8614116572,191999598.2111055,680340.3858563957
769,383999194.32346696,786612.3112765773,768000000.0,787635.7650025698,778000000.0,787635.7650025698,191999597.16409326,681226.2444955267
770,383999192.2267177,787635.2127185272,768000000.0,788658.6685934822,778000000.0,788658.6685934822,191999596.11571863,682112.1031298235
771,383999190.1272436,788658.1141548882,768000000.0,789681.5721843947,778000000.0,789681.5721843947,191999595.06598157,682997.9617592803
772,383999188.0250447,789681.0155856529,768000000.0,790704.4757753072,778000000.0,790704.4757753072,191999594.01488212,683883.8203838905
773,383999185.92012095,790703.9170108142,768000000.0,791727.3793662196,778000000.0,791727.3793662196,191999592.96242025,684769.6790036481
774,383999183.8124724,791726.8184303648,768000000.0,792750.2829571321,778000000.0,792750.2829571321,191999591.90859598,685655.5376185465
775,383999181.702099,792749.7198442975,768000000.0,793773.1865480444,778000000.0,793773.1865480444,191999590.8534093,686541.3962285797
776,383999179.5890009,793772.6212526046,768000000.0,794796.090138957,778000000.0,794796.090138957,191999589.79686022,687427.2548337411
777,383999177.4731779,794795.5226552794,768000000.0,795818.9937298695,778000000.0,795818.9937298695,191999588.73894873,688313.1134340249
778,383999175.35463005,795818.4240523146,768000000.0,796841.8973207818,778000000.0,796841.8973207818,191999587.6796748,689198.9720294243
779,383999173.2333574,796841.3254437024,768000000.0,797864.8009116944,778000000.0,797864.8009116944,191999586.6190385,690084.8306199331
780,383999171.10936,797864.2268294359,768000000.0,798887.704502607,778000000.0,798887.704502607,191999585.55703977,690970.6892055452
781,383999168.98263776,798887.1282095081,768000000.0,799910.6080935193,778000000.0,799910.6080935193,191999584.49367866,691856.5477862543
782,383999166.85319066,799910.0295839114,768000000.0,800933.5116844317,778000000.0,800933.5116844317,191999583.4289551,692742.4063620542
783,383999164.7210188,800932.9309526385,768000000.0,801956.4152753442,778000000.0,801956.4152753442,191999582.36286917,693628.2649329383
784,383999162.5861221,801955.8323156823,768000000.0,802979.3188662565,778000000.0,802979.3188662565,191999581.29542083,694514.1234989004
785,383999160.4485005,802978.7336730355,768000000.0,804002.2224571689,778000000.0,804002.2224571689,191999580.22661003,695399.9820599345
786,383999158.3081542,804001.635024691,768000000.0,805025.1260480812,778000000.0,805025.1260480812,191999579.1564369,696285.8406160341
787,383999156.16508305,805024.5363706412,768000000.0,806048.0296389937,778000000.0,806048.0296389937,191999578.0849013,697171.6991671929
788,383999154.01928705,806047.4377108791,768000000.0,807070.9332299061,778000000.0,807070.9332299061,191999577.0120033,698057.5577134046
789,383999151.8707663,807070.3390453976,768000000.0,808093.8368208185,778000000.0,808093.8368208185,191999575.93774292,698943.416254663
790,383999149.7195207,808093.240374189,768000000.0,809116.7404117308,778000000.0,809116.7404117308,191999574.86212012,699829.2747909618
791,383999147.56555027,809116.1416972463,768000000.0,810139.6440026432,778000000.0,810139.6440026432,191999573.7851349,700715.1333222947
792,383999145.408855,810139.0430145622,768000000.0,811162.5475935555,778000000.0,811162.5475935555,191999572.7067873,701600.9918486553
793,383999143.249435,811161.9443261294,768000000.0,812185.4511844681,778000000.0,812185.4511844681,191999571.62707728,702486.8503700374
794,383999141.0872901,812184.8456319408,768000000.0,813208.3547753807,778000000.0,813208.3547753807,191999570.54600483,703372.7088864348
795,383999138.92242044,813207.7469319887,768000000.0,814231.2583662932,778000000.0,814231.2583662932,191999569.46357,704258.5673978411
796,383999136.75482595,814230.6482262666,768000000.0,815254.1619572055,778000000.0,815254.1619572055,191999568.37977275,705144.4259042501
797,383999134.5845066,815253.5495147665,768000000.0,816277.065548118,778000000.0,816277.065548118,191999567.29461306,706030.2844056556
798,383999132.4114624,816276.4507974815,768000000.0,817299.9691390303,778000000.0,817299.9691390303,191999566.208091,706916.142902051
799,383999130.2356935,817299.3520744042,768000000.0,818322.8727299427,778000000.0,818322.8727299427,191999565.12020653,707802.0013934302
800,383999128.0571997,818322.2533455278,768000000.0,819345.776320855,778000000.0,819345.776320855,191999564.03095964,708687.859879787
801,383999125.87598115,819345.1546108444,768000000.0,820368.6799117675,778000000.0,820368.6799117675,191999562.94035035,709573.7183611151
802,383999123.69203776,820368.0558703471,768000000.0,821391.58350268,778000000.0,821391.58350268,191999561.84837866,710459.5768374079
803,383999121.50536954,821390.9571240286,768000000.0,822414.4870935924,778000000.0,822414.4870935924,191999560.75504455,711345.4353086594
804,383999119.3159765,822413.8583718815,768000000.0,823437.3906845049,778000000.0,823437.3906845049,191999559.66034803,712231.2937748636
805,383999117.12385863,823436.7596138987,768000000.0,824460.2942754173,778000000.0,824460.2942754173,191999558.5642891,713117.1522360137
806,383999114.929016,824459.6608500727,768000000.0,825483.1978663298,778000000.0,825483.1978663298,191999557.46686777,714003.0106921034
807,383999112.73144853,825482.5620803967,768000000.0,826506.1014572423,778000000.0,826506.1014572423,191999556.36808404,714888.8691431266
808,383999110.5311562,826505.4633048631,768000000.0,827529.0050481547,778000000.0,827529.0050481547,191999555.26793787,715774.7275890773
809,383999108.32813907,827528.3645234646,768000000.0,828551.9086390672,778000000.0,828551.9086390672,191999554.1664293,716660.5860299489
810,383999106.1223972,828551.265736194,768000000.0,829574.8122299797,778000000.0,829574.8122299797,191999553.06355837,717546.4444657351
811,383999103.9139304,829574.1669430442,768000000.0,830597.7158208921,778000000.0,830597.7158208921,191999551.959325,718432.3028964296
812,383999101.7027389,830597.0681440078,768000000.0,831620.6194118045,778000000.0,831620.6194118045,191999550.85372922,719318.1613220262
813,383999099.48882246,831619.9693390775,768000000.0,832643.5230027171,778000000.0,832643.5230027171,191999549.746771,720204.0197425187
814,383999097.27218133,832642.8705282464,768000000.0,833666.4265936295,778000000.0,833666.4265936295,191999548.63845044,721089.8781579006
815,383999095.0528153,833665.7717115068,768000000.0,834689.3301845419,778000000.0,834689.3301845419,191999547.52876744,721975.7365681658
816,383999092.8307245,834688.6728888515,768000000.0,835712.2337754542,778000000.0,835712.2337754542,191999546.41772202,722861.5949733078
817,383999090.6059088,835711.5740602732,768000000.0,836735.1373663667,778000000.0,836735.1373663667,191999545.30531418,723747.4533733205
818,383999088.3783684,836734.4752257653,768000000.0,837758.0409572792,778000000.0,837758.0409572792,191999544.19154397,724633.3117681978
819,383999086.1481031,837757.3763853195,768000000.0,838780.9445481917,778000000.0,838780.9445481917,191999543.07641134,725519.1701579329
820,383999083.91511303,838780.2775389293,768000000.0,839803.8481391042,778000000.0,839803.8481391042,191999541.9599163,726405.0285425199
821,383999081.6793981,839803.1786865873,768000000.0,840826.7517300167,778000000.0,840826.7517300167,191999540.84205884,727290.8869219525
822,383999079.4409584,840826.079828286,768000000.0,841849.6553209292,778000000.0,841849.6553209292,191999539.72283897,728176.745296224
823,383999077.1997939,841848.9809640183,768000000.0,842872.5589118418,778000000.0,842872.5589118418,191999538.60225672,729062.6036653288
824,383999074.95590454,842871.882093777,768000000.0,843895.4625027543,778000000.0,843895.4625027543,191999537.48031205,729948.4620292601
825,383999072.7092903,843894.7832175547,768000000.0,844918.3660936665,778000000.0,844918.3660936665,191999536.35700494,730834.3203880118
826,383999070.45995134,844917.684335344,768000000.0,845941.2696845789,778000000.0,845941.2696845789,191999535.23233545,731720.1787415774
827,383999068.2078876,845940.5854471382,768000000.0,846964.1732754912,778000000.0,846964.1732754912,191999534.10630357,732606.0370899511
828,383999065.95309895,846963.4865529294,768000000.0,847987.0768664037,778000000.0,847987.0768664037,191999532.97890925,733491.8954331261
829,383999063.69558555,847986.387652711,768000000.0,849009.9804573162,778000000.0,849009.9804573162,191999531.85015255,734377.7537710965
830,383999061.43534726,849009.2887464752,768000000.0,850032.8840482286,778000000.0,850032.8840482286,191999530.7200334,735263.6121038557
831,383999059.17238426,850032.1898342147,768000000.0,851055.7876391412,778000000.0,851055.7876391412,191999529.5885519,736149.4704313974
832,383999056.9066964,851055.090915923,768000000.0,852078.6912300538,778000000.0,852078.6912300538,191999528.45570797,737035.3287537157
833,383999054.63828367,852077.9919915919,768000000.0,853101.5948209664,778000000.0,853101.5948209664,191999527.3215016,737921.1870708041
834,383999052.36714613,853100.8930612146,768000000.0,854124.4984118787,778000000.0,854124.4984118787,191999526.18593284,738807.045382656
835,383999050.09328383,854123.7941247838,768000000.0,855147.4020027912,778000000.0,855147.4020027912,191999525.0490017,739692.9036892657
836,383999047.8166967,855146.6951822924,768000000.0,856170.3055937035,778000000.0,856170.3055937035,191999523.91070813,740578.7619906266
837,383999045.53738475,856169.5962337329,768000000.0,857193.2091846159,778000000.0,857193.2091846159,191999522.77105215,741464.6202867323
838,383999043.25534797,857192.4972790979,768000000.0,858216.1127755283,778000000.0,858216.1127755283,191999521.63003376,742350.4785775768
839,383999040.97058636,858215.3983183805,768000000.0,859239.0163664409,778000000.0,859239.0163664409,191999520.48765296,743236.3368631534
840,383999038.6831,859238.2993515733,768000000.0,860261.9199573534,778000000.0,860261.9199573534,191999519.34390977,744122.1951434563
841,383999036.3928888,860261.2003786691,768000000.0,861284.8235482657,778000000.0,861284.8235482657,191999518.19880417,745008.053418479
842,383999034.09995276,861284.1013996603,768000000.0,862307.7271391781,778000000.0,862307.7271391781,191999517.05233616,745893.9116882151
843,383999031.8042919,862307.0024145404,768000000.0,863330.6307300907,778000000.0,863330.6307300907,191999515.90450573,746779.7699526584
844,383999029.5059062,863329.9034233014,768000000.0,864353.5343210031,778000000.0,864353.5343210031,191999514.7553129,747665.6282118028
845,383999027.2047958,864352.8044259362,768000000.0,865376.4379119156,778000000.0,865376.4379119156,191999513.60475767,748551.4864656416
846,383999024.9009605,865375.7054224377,768000000.0,866399.3415028279,778000000.0,866399.3415028279,191999512.45284003,749437.344714169
847,383999022.5944004,866398.6064127989,768000000.0,867422.2450937404,778000000.0,867422.2450937404,191999511.29955998,750323.2029573785
848,383999020.2851155,867421.5073970119,768000000.0,868445.1486846529,778000000.0,868445.1486846529,191999510.14491752,751209.0611952635
849,383999017.9731057,868444.4083750697,768000000.0,869468.0522755652,778000000.0,869468.0522755652,191999508.98891264,752094.919427818
850,383999015.65837115,869467.3093469653,768000000.0,870490.9558664777,778000000.0,870490.9558664777,191999507.83154535,752980.777655036
851,383999013.3409118,870490.2103126913,768000000.0,871513.8594573902,778000000.0,871513.8594573902,191999506.67281568,753866.6358769108
852,383999011.0207276,871513.1112722402,768000000.0,872536.7630483026,778000000.0,872536.7630483026,191999505.51272357,754752.4940934362
853,383999008.69781864,872536.0122256051,768000000.0,873559.666639215,778000000.0,873559.666639215,191999504.3512691,755638.352304606
854,383999006.3721848,873558.9131727784,768000000.0,874582.5702301273,778000000.0,874582.5702301273,191999503.18845218,756524.2105104139
855,383999004.04382616,874581.8141137531,768000000.0,875605.4738210398,778000000.0,875605.4738210398,191999502.02427286,757410.0687108536
856,383999001.71274275,875604.715048522,768000000.0,876628.377411952,778000000.0,876628.377411952,191999500.85873115,758295.9269059187
857,383998999.37893444,876627.6159770775,768000000.0,877651.2810028644,778000000.0,877651.2810028644,191999499.691827,759181.7850956031
858,383998997.0424014,877650.5168994128,768000000.0,878674.1845937768,778000000.0,878674.1845937768,191999498.52356046,760067.6432799004
859,383998994.70314354,878673.4178155202,768000000.0,879697.0881846893,778000000.0,879697.0881846893,191999497.35393155,760953.5014588044
860,383998992.36116076,879696.3187253927,768000000.0,880719.9917756016,778000000.0,880719.9917756016,191999496.18294016,761839.3596323087
861,383998990.01645327,880719.2196290229,768000000.0,881742.8953665141,778000000.0,881742.8953665141,191999495.0105864,762725.2178004071
862,383998987.66902095,881742.1205264038,768000000.0,882765.7989574266,778000000.0,882765.7989574266,191999493.83687025,763611.0759630931
863,383998985.3188638,882765.0214175277,768000000.0,883788.7025483389,778000000.0,883788.7025483389,191999492.66179168,764496.9341203609
864,383998982.96598184,883787.9223023878,768000000.0,884811.6061392514,778000000.0,884811.6061392514,191999491.4853507,765382.7922722037
865,383998980.61037505,884810.8231809766,768000000.0,885834.5097301638,778000000.0,885834.5097301638,191999490.3075473,766268.6504186156
866,383998978.2520434,885833.7240532868,768000000.0,886857.4133210762,778000000.0,886857.4133210762,191999489.1283815,767154.5085595901
867,383998975.89098704,886856.624919311,768000000.0,887880.3169119888,778000000.0,887880.3169119888,191999487.9478533,768040.3666951208
868,383998973.52720577,887879.5257790423,768000000.0,888903.2205029012,778000000.0,888903.2205029012,191999486.76596266,768926.2248252016
869,383998971.1606998,888902.4266324736,768000000.0,889926.1240938136,778000000.0,889926.1240938136,191999485.58270967,769812.0829498264
870,383998968.7914689,889925.3274795971,768000000.0,890949.027684726,778000000.0,890949.027684726,191999484.39809424,770697.9410689884
871,383998966.4195132,890948.2283204058,768000000.0,891971.9312756384,778000000.0,891971.9312756384,191999483.2121164,771583.7991826817
872,383998964.04483277,891971.1291548924,768000000.0,892994.8348665508,778000000.0,892994.8348665508,191999482.02477616,772469.6572909
873,383998961.6674274,892994.02998305,768000000.0,894017.7384574633,778000000.0,894017.7384574633,191999480.8360735,773355.515393637
874,383998959.28729737,894016.9308048706,768000000.0,895040.6420483757,778000000.0,895040.6420483757,191999479.64600846,774241.3734908862
875,383998956.9044424,895039.8316203473,768000000.0,896063.5456392881,778000000.0,896063.5456392881,191999478.454581,775127.2315826416
876,383998954.51886266,896062.7324294733,768000000.0,897086.4492302007,778000000.0,897086.4492302007,191999477.2617911,776013.0896688966
877,383998952.1305581,897085.6332322408,768000000.0,898109.3528211131,778000000.0,898109.3528211131,191999476.0676388,776898.9477496453
878,383998949.7395287,898108.5340286426,768000000.0,899132.2564120257,778000000.0,899132.2564120257,191999474.87212414,777784.8058248812
879,383998947.34577453,899131.4348186714,768000000.0,900155.160002938,778000000.0,900155.160002938,191999473.67524704,778670.6638945979
880,383998944.9492955,900154.3356023205,768000000.0,901178.0635938505,778000000.0,901178.0635938505,191999472.47700754,779556.5219587893
881,383998942.5500917,901177.2363795815,768000000.0,902200.9671847628,778000000.0,902200.9671847628,191999471.27740562,780442.3800174489
882,383998940.1481631,902200.1371504482,768000000.0,903223.8707756752,778000000.0,903223.8707756752,191999470.07644132,781328.2380705707
883,383998937.7435096,903223.037914913,768000000.0,904246.7743665876,778000000.0,904246.7743665876,191999468.87411457,782214.0961181484
884,383998935.33613133,904245.9386729688,768000000.0,905269.6779575,778000000.0,905269.6779575,191999467.67042544,783099.9541601755
885,383998932.9260283,905268.839424608,768000000.0,906292.5815484124,778000000.0,906292.5815484124,191999466.46537393,783985.8121966458
886,383998930.5132004,906291.7401698234,768000000.0,907315.4851393248,778000000.0,907315.4851393248,191999465.25895998,784871.6702275529
887,383998928.09764767,907314.6409086081,768000000.0,908338.3887302373,778000000.0,908338.3887302373,191999464.0511836,785757.5282528908
888,383998925.67937016,908337.5416409544,768000000.0,909361.2923211497,778000000.0,909361.2923211497,191999462.84204486,786643.386272653
889,383998923.25836784,909360.4423668555,768000000.0,910384.1959120623,778000000.0,910384.1959120623,191999461.6315437,787529.2442868333
890,383998920.8346407,910383.3430863037,768000000.0,911407.0995029745,778000000.0,911407.0995029745,191999460.41968012,788415.1022954254
891,383998918.4081887,911406.243799292,768000000.0,912430.003093887,778000000.0,912430.003093887,191999459.20645413,789300.9602984228
892,383998915.9790119,912429.1445058128,768000000.0,913452.9066847994,778000000.0,913452.9066847994,191999457.99186572,790186.8182958196
893,383998913.5471103,913452.0452058594,768000000.0,914475.8102757119,778000000.0,914475.8102757119,191999456.77591494,791072.6762876093
894,383998911.1124839,914474.945899424,768000000.0,915498.7138666243,778000000.0,915498.7138666243,191999455.55860174,791958.5342737855
895,383998908.6751327,915497.8465864996,768000000.0,916521.6174575367,778000000.0,916521.6174575367,191999454.33992612,792844.3922543421
896,383998906.23505664,916520.747267079,768000000.0,917544.5210484491,778000000.0,917544.5210484491,191999453.1198881,793730.2502292729
897,383998903.7922558,917543.6479411548,768000000.0,918567.4246393616,778000000.0,918567.4246393616,191999451.8984877,794616.1081985713
898,383998901.3467301,918566.5486087201,768000000.0,919590.3282302739,778000000.0,919590.3282302739,191999450.67572483,795501.9661622313
899,383998898.89847964,919589.4492697672,768000000.0,920613.2318211864,778000000.0,920613.2318211864,191999449.4515996,796387.8241202465
900,383998896.44750434,920612.3499242888,768000000.0,921636.1354120988,778000000.0,921636.1354120988,191999448.22611195,797273.6820726105
901,383998893.9938042,921635.2505722779,768000000.0,922659.0390030113,778000000.0,922659.0390030113,191999446.9992619,798159.5400193172
902,383998891.5373793,922658.1512137274,768000000.0,923681.9425939235,778000000.0,923681.9425939235,191999445.77104944,799045.3979603604
903,383998889.07822955,923681.0518486297,768000000.0,924704.846184836,778000000.0,924704.846184836,191999444.54147455,799931.2558957335
