Time (days),Moon X Position (m),Moon Y Position (m),Moonlet1 X Position (m)),Moonlet1 Y Position (m),Moonlet2 X Position (m),Moonlet2 Y Position (m),L4 X Position (m),L4 Y Position (m)
119,383999980.706896,121725.52527998228,768000000.0,122748.43090949133,778000000.0,122748.43090949133,191999991.3269897,105417.39720856346
120,383999980.38127977,122748.42881906845,768000000.0,123771.33450040377,778000000.0,123771.33450040377,191999991.1641816,106303.25765926077
121,383999980.05293864,123771.3323572836,768000000.0,124794.23809131619,778000000.0,124794.23809131619,191999991.00001103,107189.11810920374
122,383999979.72187275,124794.23589462048,768000000.0,125817.14168222861,778000000.0,125817.14168222861,191999990.83447808,108074.97855838612
123,383999979.388082,125817.1394310718,768000000.0,126840.04527314106,778000000.0,126840.04527314106,191999990.66758272,108960.83900680162
124,383999979.0515665,126840.04296663035,768000000.0,127862.9488640535,778000000.0,127862.9488640535,191999990.49932495,109846.69945444394
125,383999978.7123261,127862.9465012889,768000000.0,128885.85245496593,778000000.0,128885.85245496593,191999990.32970476,110732.55990130681
126,383999978.370361,128885.85003504012,768000000.0,129908.75604587837,778000000.0,129908.75604587837,191999990.1587222,111618.42034738392
127,383999978.0256709,129908.75356787677,768000000.0,130931.65963679079,778000000.0,130931.65963679079,191999989.98637715,112504.280792669
128,383999977.6782561,130931.6570997916,768000000.0,131954.5632277032,778000000.0,131954.5632277032,191999989.81266975,113390.14123715575
129,383999977.3281164,131954.56063077739,768000000.0,132977.46681861568,778000000.0,132977.46681861568,191999989.63759992,114276.00168083793
130,383999976.9752519,132977.46416082678,768000000.0,134000.37040952808,778000000.0,134000.37040952808,191999989.46116766,115161.86212370919
131,383999976.61966264,134000.36768993264,768000000.0,135023.2740004405,778000000.0,135023.2740004405,191999989.28337303,116047.72256576328
132,383999976.2613485,135023.2712180876,768000000.0,136046.1775913529,778000000.0,136046.1775913529,191999989.10421595,116933.58300699391
133,383999975.90030956,136046.1747452845,768000000.0,137069.0811822653,778000000.0,137069.0811822653,191999988.9236965,117819.44344739479
134,383999975.5365458,137069.078271516,768000000.0,138091.98477317774,778000000.0,138091.98477317774,191999988.7418146,118705.30388695965
135,383999975.17005724,138091.98179677487,768000000.0,139114.88836409015,778000000.0,139114.88836409015,191999988.55857033,119591.16432568218
136,383999974.80084383,139114.88532105385,768000000.0,140137.7919550026,778000000.0,140137.7919550026,191999988.37396362,120477.0247635561
137,383999974.42890555,140137.7888443457,768000000.0,141160.69554591505,778000000.0,141160.69554591505,191999988.18799448,121362.88520057513
138,383999974.05424255,141160.69236664314,768000000.0,142183.59913682748,778000000.0,142183.59913682748,191999988.00066298,122248.74563673299
139,383999973.67685467,142183.59588793892,768000000.0,143206.50272773995,778000000.0,143206.50272773995,191999987.81196904,123134.60607202337
140,383999973.29674196,143206.49940822576,768000000.0,144229.40631865239,778000000.0,144229.40631865239,191999987.6219127,124020.46650644
141,383999972.9139044,144229.40292749647,768000000.0,145252.30990956482,778000000.0,145252.30990956482,191999987.43049392,124906.32693997661
142,383999972.52834207,145252.3064457437,768000000.0,146275.21350047726,778000000.0,146275.21350047726,191999987.23771274,125792.1873726269
143,383999972.1400549,146275.20996296027,768000000.0,147298.1170913897,778000000.0,147298.1170913897,191999987.04356915,126678.04780438458
144,383999971.7490429,147298.11347913888,768000000.0,148321.0206823021,778000000.0,148321.0206823021,191999986.84806317,127563.90823524335
145,383999971.35530615,148321.01699427224,768000000.0,149343.9242732145,778000000.0,149343.9242732145,191999986.65119478,128449.76866519696
146,383999970.9588445,149343.92050835319,768000000.0,150366.82786412694,778000000.0,150366.82786412694,191999986.45296395,129335.6290942391
147,383999970.55965805,150366.82402137437,768000000.0,151389.73145503932,778000000.0,151389.73145503932,191999986.25337073,130221.48952236348
148,383999970.15774673,151389.72753332858,768000000.0,152412.63504595176,778000000.0,152412.63504595176,191999986.05241507,131107.34994956382
149,383999969.75311065,152412.63104420854,768000000.0,153435.53863686416,778000000.0,153435.53863686416,191999985.85009703,131993.21037583385
150,383999969.34574974,153435.534554007,768000000.0,154458.44222777657,778000000.0,154458.44222777657,191999985.64641657,132879.07080116725
151,383999968.935664,154458.43806271668,768000000.0,155481.345818689,778000000.0,155481.345818689,191999985.4413737,133764.93122555778
152,383999968.52285343,155481.34157033035,768000000.0,156504.24940960147,778000000.0,156504.24940960147,191999985.23496842,134650.79164899912
153,383999968.10731804,156504.24507684077,768000000.0,157527.15300051388,778000000.0,157527.15300051388,191999985.02720073,135536.652071485
154,383999967.6890578,157527.14858224062,768000000.0,158550.05659142628,778000000.0,158550.05659142628,191999984.81807062,136422.5124930091
155,383999967.2680728,158550.0520865227,768000000.0,159572.96018233872,778000000.0,159572.96018233872,191999984.6075781,137308.37291356517
156,383999966.844363,159572.95558967968,768000000.0,160595.86377325116,778000000.0,160595.86377325116,191999984.3957232,138194.23333314693
157,383999966.4179283,160595.85909170436,768000000.0,161618.76736416362,778000000.0,161618.76736416362,191999984.18250585,139080.0937517481
158,383999965.9887688,161618.7625925895,768000000.0,162641.67095507606,778000000.0,162641.67095507606,191999983.9679261,139965.95416936232
159,383999965.55688447,162641.6660923278,768000000.0,163664.57454598846,778000000.0,163664.57454598846,191999983.75198394,140851.81458598337
160,383999965.1222753,163664.56959091203,768000000.0,164687.47813690093,778000000.0,164687.47813690093,191999983.53467935,141737.67500160498
161,383999964.68494135,164687.47308833487,768000000.0,165710.38172781336,778000000.0,165710.38172781336,191999983.31601238,142623.5354162208
162,383999964.2448826,165710.37658458916,768000000.0,166733.28531872583,778000000.0,166733.28531872583,191999983.095983,143509.3958298246
163,383999963.802099,166733.28007966751,768000000.0,167756.1889096383,778000000.0,167756.1889096383,191999982.8745912,144395.25624241005
164,383999963.35659057,167756.1835735628,768000000.0,168779.09250055073,778000000.0,168779.09250055073,191999982.65183696,145281.1166539709
165,383999962.9083573,168779.0870662677,768000000.0,169801.99609146314,778000000.0,169801.99609146314,191999982.42772034,146166.97706450088
166,383999962.4573992,169801.990557775,768000000.0,170824.89968237554,778000000.0,170824.89968237554,191999982.20224127,147052.83747399366
167,383999962.00371635,170824.89404807735,768000000.0,171847.803273288,778000000.0,171847.803273288,191999981.97539985,147938.69788244294
168,383999961.5473086,171847.79753716753,768000000.0,172870.70686420047,778000000.0,172870.70686420047,191999981.747196,148824.55828984248
169,383999961.0881761,172870.70102503832,768000000.0,173893.61045511288,778000000.0,173893.61045511288,191999981.5176297,149710.41869618598
170,383999960.6263187,173893.60451168244,768000000.0,174916.5140460253,778000000.0,174916.5140460253,191999981.28670102,150596.27910146717
171,383999960.1617365,174916.50799709262,768000000.0,175939.4176369377,778000000.0,175939.4176369377,191999981.05440992,151482.13950567972
172,383999959.6944295,175939.41148126163,768000000.0,176962.32122785007,778000000.0,176962.32122785007,191999980.82075644,152367.99990881738
173,383999959.22439766,176962.31496418215,768000000.0,177985.2248187625,778000000.0,177985.2248187625,191999980.5857405,153253.86031087383
174,383999958.75164104,177985.21844584701,768000000.0,179008.12840967492,778000000.0,179008.12840967492,191999980.3493622,154139.72071184282
175,383999958.2761596,179008.12192624892,768000000.0,180031.03200058732,778000000.0,180031.03200058732,191999980.11162147,155025.5811117181
176,383999957.79795325,180031.02540538055,768000000.0,181053.93559149976,778000000.0,181053.93559149976,191999979.8725183,155911.44151049326
177,383999957.31702214,181053.92888323477,768000000.0,182076.8391824122,778000000.0,182076.8391824122,191999979.63205275,156797.3019081621
178,383999956.8333662,182076.83235980422,768000000.0,183099.74277332463,778000000.0,183099.74277332463,191999979.39022478,157683.16230471837
179,383999956.34698546,183099.73583508166,768000000.0,184122.6463642371,778000000.0,184122.6463642371,191999979.1470344,158569.0227001557
180,383999955.8578799,184122.63930905986,768000000.0,185145.5499551495,778000000.0,185145.5499551495,191999978.90248162,159454.88309446786
181,383999955.36604947,185145.54278173155,768000000.0,186168.4535460619,778000000.0,186168.4535460619,191999978.6565664,160340.74348764855
182,383999954.8714943,186168.4462530894,768000000.0,187191.3571369743,778000000.0,187191.3571369743,191999978.40928882,161226.60387969145
183,383999954.3742142,187191.34972312627,768000000.0,188214.2607278867,778000000.0,188214.2607278867,191999978.16064876,162112.46427059034
184,383999953.87420934,188214.25319183487,768000000.0,189237.16431879913,778000000.0,189237.16431879913,191999977.91064635,162998.32466033887
185,383999953.37147963,189237.15665920792,768000000.0,190260.06790971156,778000000.0,190260.06790971156,191999977.6592815,163884.18504893078
186,383999952.8660251,190260.0601252381,768000000.0,191282.971500624,778000000.0,191282.971500624,191999977.40655422,164770.04543635977
187,383999952.3578458,191282.96358991833,768000000.0,192305.8750915364,778000000.0,192305.8750915364,191999977.15246457,165655.90582261962
188,383999951.84694165,192305.86705324118,768000000.0,193328.7786824488,778000000.0,193328.7786824488,191999976.8970125,166541.76620770397
189,383999951.3333127,193328.77051519943,768000000.0,194351.68227336122,778000000.0,194351.68227336122,191999976.64019802,167427.6265916066
190,383999950.81695884,194351.67397578582,768000000.0,195374.58586427366,778000000.0,195374.58586427366,191999976.3820211,168313.4869743211
191,383999950.29788023,195374.57743499315,768000000.0,196397.48945518606,778000000.0,196397.48945518606,191999976.1224818,169199.3473558413
192,383999949.7760768,196397.4808928141,768000000.0,197420.39304609847,778000000.0,197420.39304609847,191999975.86158007,170085.2077361609
193,383999949.2515485,197420.38434924145,768000000.0,198443.2966370109,778000000.0,198443.2966370109,191999975.59931594,170971.06811527355
194,383999948.72429544,198443.28780426795,768000000.0,199466.20022792334,778000000.0,199466.20022792334,191999975.3356894,171856.92849317307
195,383999948.1943175,199466.19125788627,768000000.0,200489.10381883578,778000000.0,200489.10381883578,191999975.07070044,172742.78886985307
196,383999947.66161484,200489.09471008927,768000000.0,201512.00740974818,778000000.0,201512.00740974818,191999974.8043491,173628.64924530732
197,383999947.12618726,201511.9981608695,768000000.0,202534.91100066062,778000000.0,202534.91100066062,191999974.5366353,174514.5096195295
198,383999946.58803487,202534.90161021997,768000000.0,203557.8145915731,778000000.0,203557.8145915731,191999974.2675591,175400.36999251336
199,383999946.0471577,203557.8050581332,768000000.0,204580.71818248552,778000000.0,204580.71818248552,191999973.9971205,176286.2303642526
200,383999945.50355566,204580.70850460196,768000000.0,205603.62177339793,778000000.0,205603.62177339793,191999973.72531947,177172.09073474092
201,383999944.9572288,205603.6119496191,768000000.0,206626.5253643104,778000000.0,206626.5253643104,191999973.45215604,178057.95110397207
202,383999944.40817714,206626.51539317728,768000000.0,207649.42895522283,778000000.0,207649.42895522283,191999973.17763022,178943.81147193973
203,383999943.85640067,207649.41883526923,768000000.0,208672.33254613527,778000000.0,208672.33254613527,191999972.90174198,179829.6718386376
204,383999943.3018994,208672.3222758878,768000000.0,209695.2361370477,778000000.0,209695.2361370477,191999972.62449133,180715.53220405948
205,383999942.7446732,209695.22571502562,768000000.0,210718.1397279601,778000000.0,210718.1397279601,191999972.34587824,181601.39256819896
206,383999942.18472224,210718.12915267542,768000000.0,211741.04331887254,778000000.0,211741.04331887254,191999972.06590277,182487.25293104982
207,383999941.6220465,211741.03258883004,768000000.0,212763.94690978495,778000000.0,212763.94690978495,191999971.78456488,183373.11329260582
208,383999941.05664593,212763.93602348218,768000000.0,213786.85050069736,778000000.0,213786.85050069736,191999971.5018646,184258.97365286056
209,383999940.4885205,213786.83945662456,768000000.0,214809.75409160982,778000000.0,214809.75409160982,191999971.2178019,185144.83401180786
210,383999939.91767025,214809.74288824986,768000000.0,215832.65768252226,778000000.0,215832.65768252226,191999970.93237677,186030.6943694414
211,383999939.3440952,215832.64631835098,768000000.0,216855.5612734347,778000000.0,216855.5612734347,191999970.64558923,186916.55472575486
212,383999938.76779526,216855.54974692053,768000000.0,217878.46486434716,778000000.0,217878.46486434716,191999970.35743928,187802.41508074198
213,383999938.1887706,217878.4531739513,768000000.0,218901.3684552596,778000000.0,218901.3684552596,191999970.06792694,188688.27543439646
214,383999937.6070211,218901.35659943603,768000000.0,219924.27204617206,778000000.0,219924.27204617206,191999969.7770522,189574.13578671208
215,383999937.0225467,219924.26002336745,768000000.0,220947.17563708447,778000000.0,220947.17563708447,191999969.484815,190459.99613768244
216,383999936.43534756,220947.16344573838,768000000.0,221970.07922799687,778000000.0,221970.07922799687,191999969.19121543,191345.85648730138
217,383999935.8454236,221970.0668665414,768000000.0,222992.98281890928,778000000.0,222992.98281890928,191999968.89625344,192231.71683556252
218,383999935.2527747,222992.97028576938,768000000.0,224015.88640982175,778000000.0,224015.88640982175,191999968.599929,193117.5771824596
219,383999934.65740114,224015.87370341507,768000000.0,225038.79000073415,778000000.0,225038.79000073415,191999968.30224222,194003.43752798633
220,383999934.0593027,225038.77711947117,768000000.0,226061.6935916466,778000000.0,226061.6935916466,191999968.003193,194889.29787213646
221,383999933.4584794,226061.68053393034,768000000.0,227084.59718255902,778000000.0,227084.59718255902,191999967.70278135,195775.15821490367
222,383999932.8549313,227084.58394678545,768000000.0,228107.50077347146,778000000.0,228107.50077347146,191999967.4010073,196661.0185562817
