Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L4 X Position (m),L4 Y Position (m)
136,383999974.80084383,139114.88532105385,768000000.0,0.0,191879574.6569324,332623402.10436374
137,383999974.42890555,140137.7888443457,768000000.0,0.0,191878688.6102296,332623913.2341886
138,383999974.05424255,141160.69236664314,768000000.0,0.0,191877802.5621653,332624424.36165327
139,383999973.67685467,142183.59588793892,768000000.0,0.0,191876916.51273954,332624935.4867577
140,383999973.29674196,143206.49940822576,768000000.0,0.0,191876030.4619521,332625446.6095018
141,383999972.9139044,144229.40292749647,768000000.0,0.0,191875144.40980324,332625957.72988564
142,383999972.52834207,145252.3064457437,768000000.0,0.0,191874258.35629275,332626468.84790915
143,383999972.1400549,146275.20996296027,768000000.0,0.0,191873372.30142084,332626979.9635724
144,383999971.7490429,147298.11347913888,768000000.0,0.0,191872486.24518734,332627491.0768755
145,383999971.35530615,148321.01699427224,768000000.0,0.0,191871600.18759248,332628002.1878182
146,383999970.9588445,149343.92050835319,768000000.0,0.0,191870714.12863594,332628513.2964006
147,383999970.55965805,150366.82402137437,768000000.0,0.0,191869828.06831795,332629024.40262276
148,383999970.15774673,151389.72753332858,768000000.0,0.0,191868942.00663853,332629535.5064845
149,383999969.75311065,152412.63104420854,768000000.0,0.0,191868055.94359758,332630046.6079861
150,383999969.34574974,153435.534554007,768000000.0,0.0,191867169.8791952,332630557.70712733
151,383999968.935664,154458.43806271668,768000000.0,0.0,191866283.81343132,332631068.8039082
152,383999968.52285343,155481.34157033035,768000000.0,0.0,191865397.74630603,332631579.8983288
153,383999968.10731804,156504.24507684077,768000000.0,0.0,191864511.67781916,332632090.9903891
154,383999967.6890578,157527.14858224062,768000000.0,0.0,191863625.60797095,332632602.080089
155,383999967.2680728,158550.0520865227,768000000.0,0.0,191862739.53676125,332633113.1674286
156,383999966.844363,159572.95558967968,768000000.0,0.0,191861853.46419013,332633624.252408
157,383999966.4179283,160595.85909170436,768000000.0,0.0,191860967.3902576,332634135.3350269
158,383999965.9887688,161618.7625925895,768000000.0,0.0,191860081.3149636,332634646.41528565
159,383999965.55688447,162641.6660923278,768000000.0,0.0,191859195.23830822,332635157.49318385
160,383999965.1222753,163664.56959091203,768000000.0,0.0,191858309.16029137,332635668.5687218
161,383999964.68494135,164687.47308833487,768000000.0,0.0,191857423.08091322,332636179.64189935
162,383999964.2448826,165710.37658458916,768000000.0,0.0,191856537.00017357,332636690.7127167
163,383999963.802099,166733.28007966751,768000000.0,0.0,191855650.91807264,332637201.7811736
164,383999963.35659057,167756.1835735628,768000000.0,0.0,191854764.83461022,332637712.84727013
165,383999962.9083573,168779.0870662677,768000000.0,0.0,191853878.7497864,332638223.91100633
166,383999962.4573992,169801.990557775,768000000.0,0.0,191852992.66360128,332638734.97238207
167,383999962.00371635,170824.89404807735,768000000.0,0.0,191852106.57605472,332639246.03139764
168,383999961.5473086,171847.79753716753,768000000.0,0.0,191851220.4871469,332639757.0880526
169,383999961.0881761,172870.70102503832,768000000.0,0.0,191850334.39687762,332640268.14234734
170,383999960.6263187,173893.60451168244,768000000.0,0.0,191849448.3052471,332640779.19428164
171,383999960.1617365,174916.50799709262,768000000.0,0.0,191848562.2122551,332641290.24385554
172,383999959.6944295,175939.41148126163,768000000.0,0.0,191847676.1179019,332641801.29106915
173,383999959.22439766,176962.31496418215,768000000.0,0.0,191846790.0221873,332642312.3359223
174,383999958.75164104,177985.21844584701,768000000.0,0.0,191845903.92511132,332642823.37841505
175,383999958.2761596,179008.12192624892,768000000.0,0.0,191845017.82667413,332643334.41854745
176,383999957.79795325,180031.02540538055,768000000.0,0.0,191844131.72687557,332643845.4563194
177,383999957.31702214,181053.92888323477,768000000.0,0.0,191843245.6257157,332644356.4917309
178,383999956.8333662,182076.83235980422,768000000.0,0.0,191842359.52319458,332644867.5247821
179,383999956.34698546,183099.73583508166,768000000.0,0.0,191841473.41931218,332645378.55547285
180,383999955.8578799,184122.63930905986,768000000.0,0.0,191840587.3140684,332645889.58380324
181,383999955.36604947,185145.54278173155,768000000.0,0.0,191839701.2074634,332646400.60977304
182,383999954.8714943,186168.4462530894,768000000.0,0.0,191838815.09949717,332646911.6333826
183,383999954.3742142,187191.34972312627,768000000.0,0.0,191837928.99016953,332647422.6546317
184,383999953.87420934,188214.25319183487,768000000.0,0.0,191837042.8794808,332647933.6735203
185,383999953.37147963,189237.15665920792,768000000.0,0.0,191836156.76743066,332648444.6900485
186,383999952.8660251,190260.0601252381,768000000.0,0.0,191835270.6540194,332648955.7042162
187,383999952.3578458,191282.96358991833,768000000.0,0.0,191834384.53924683,332649466.71602356
188,383999951.84694165,192305.86705324118,768000000.0,0.0,191833498.42311308,332649977.7254704
189,383999951.3333127,193328.77051519943,768000000.0,0.0,191832612.30561805,332650488.7325569
190,383999950.81695884,194351.67397578582,768000000.0,0.0,191831726.1867618,332650999.7372829
191,383999950.29788023,195374.57743499315,768000000.0,0.0,191830840.06654432,332651510.7396484
192,383999949.7760768,196397.4808928141,768000000.0,0.0,191829953.9449656,332652021.73965347
193,383999949.2515485,197420.38434924145,768000000.0,0.0,191829067.82202578,332652532.7372981
194,383999948.72429544,198443.28780426795,768000000.0,0.0,191828181.69772467,332653043.73258215
195,383999948.1943175,199466.19125788627,768000000.0,0.0,191827295.57206243,332653554.72550577
196,383999947.66161484,200489.09471008927,768000000.0,0.0,191826409.445039,332654065.71606904
197,383999947.12618726,201511.9981608695,768000000.0,0.0,191825523.3166544,332654576.7042718
198,383999946.58803487,202534.90161021997,768000000.0,0.0,191824637.18690854,332655087.69011396
199,383999946.0471577,203557.8050581332,768000000.0,0.0,191823751.05580166,332655598.6735957
200,383999945.50355566,204580.70850460196,768000000.0,0.0,191822864.92333347,332656109.654717
201,383999944.9572288,205603.6119496191,768000000.0,0.0,191821978.78950408,332656620.63347775
202,383999944.40817714,206626.51539317728,768000000.0,0.0,191821092.6543137,332657131.609878
