Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L5 X Position (m),L5 Y Position (m)
134,383999975.5365458,137069.078271516,768000000.0,138091.98477317774,393005000.23406076,140283.42856770035
135,383999975.17005724,138091.98179677487,768000000.0,139114.88836409015,393004999.8611424,141330.31978148493
136,383999974.80084383,139114.88532105385,768000000.0,140137.7919550026,393004999.48545134,142377.210994284
137,383999974.42890555,140137.7888443457,768000000.0,141160.69554591505,393004999.10698736,143424.10220609015
138,383999974.05424255,141160.69236664314,768000000.0,142183.59913682748,393004998.72575074,144470.99341689615
139,383999973.67685467,142183.59588793892,768000000.0,143206.50272773995,393004998.34174144,145517.88462669475
140,383999973.29674196,143206.49940822576,768000000.0,144229.40631865239,393004997.9549592,146564.77583547856
141,383999972.9139044,144229.40292749647,768000000.0,145252.30990956482,393004997.56540436,147611.66704324036
142,383999972.52834207,145252.3064457437,768000000.0,146275.21350047726,393004997.1730767,148658.55824997276
143,383999972.1400549,146275.20996296027,768000000.0,147298.1170913897,393004996.7779763,149705.4494556685
144,383999971.7490429,147298.11347913888,768000000.0,148321.0206823021,393004996.3801033,150752.34066032036
145,383999971.35530615,148321.01699427224,768000000.0,149343.9242732145,393004995.9794575,151799.23186392096
146,383999970.9588445,149343.92050835319,768000000.0,150366.82786412694,393004995.5760388,152846.12306646295
147,383999970.55965805,150366.82402137437,768000000.0,151389.73145503932,393004995.1698475,153893.01426793914
148,383999970.15774673,151389.72753332858,768000000.0,152412.63504595176,393004994.7608833,154939.90546834207
149,383999969.75311065,152412.63104420854,768000000.0,153435.53863686416,393004994.34914654,155986.79666766466
150,383999969.34574974,153435.534554007,768000000.0,154458.44222777657,393004993.93463695,157033.68786589947
151,383999968.935664,154458.43806271668,768000000.0,155481.345818689,393004993.5173546,158080.57906303916
152,383999968.52285343,155481.34157033035,768000000.0,156504.24940960147,393004993.0972995,159127.47025907654
153,383999968.10731804,156504.24507684077,768000000.0,157527.15300051388,393004992.67447174,160174.36145400428
154,383999967.6890578,157527.14858224062,768000000.0,158550.05659142628,393004992.2488711,161221.25264781495
155,383999967.2680728,158550.0520865227,768000000.0,159572.96018233872,393004991.82049775,162268.14384050143
156,383999966.844363,159572.95558967968,768000000.0,160595.86377325116,393004991.38935184,163315.03503205642
157,383999966.4179283,160595.85909170436,768000000.0,161618.76736416362,393004990.95543295,164361.92622247242
158,383999965.9887688,161618.7625925895,768000000.0,162641.67095507606,393004990.5187415,165408.81741174232
159,383999965.55688447,162641.6660923278,768000000.0,163664.57454598846,393004990.0792771,166455.7085998587
160,383999965.1222753,163664.56959091203,768000000.0,164687.47813690093,393004989.63703996,167502.59978681436
161,383999964.68494135,164687.47308833487,768000000.0,165710.38172781336,393004989.19203025,168549.49097260193
162,383999964.2448826,165710.37658458916,768000000.0,166733.28531872583,393004988.74424773,169596.38215721416
163,383999963.802099,166733.28007966751,768000000.0,167756.1889096383,393004988.2936925,170643.2733406437
164,383999963.35659057,167756.1835735628,768000000.0,168779.09250055073,393004987.8403645,171690.16452288325
165,383999962.9083573,168779.0870662677,768000000.0,169801.99609146314,393004987.38426375,172737.05570392555
166,383999962.4573992,169801.990557775,768000000.0,170824.89968237554,393004986.92539006,173783.94688376324
167,383999962.00371635,170824.89404807735,768000000.0,171847.803273288,393004986.4637439,174830.83806238908
168,383999961.5473086,171847.79753716753,768000000.0,172870.70686420047,393004985.99932486,175877.72923979574
169,383999961.0881761,172870.70102503832,768000000.0,173893.61045511288,393004985.5321331,176924.62041597592
170,383999960.6263187,173893.60451168244,768000000.0,174916.5140460253,393004985.06216854,177971.5115909223
171,383999960.1617365,174916.50799709262,768000000.0,175939.4176369377,393004984.5894312,179018.40276462762
172,383999959.6944295,175939.41148126163,768000000.0,176962.32122785007,393004984.11392134,180065.29393708459
173,383999959.22439766,176962.31496418215,768000000.0,177985.2248187625,393004983.63563854,181112.18510828583
174,383999958.75164104,177985.21844584701,768000000.0,179008.12840967492,393004983.1545831,182159.07627822415
175,383999958.2761596,179008.12192624892,768000000.0,180031.03200058732,393004982.67075485,183205.96744689214
176,383999957.79795325,180031.02540538055,768000000.0,181053.93559149976,393004982.18415385,184252.85861428257
177,383999957.31702214,181053.92888323477,768000000.0,182076.8391824122,393004981.69478005,185299.74978038805
178,383999956.8333662,182076.83235980422,768000000.0,183099.74277332463,393004981.2026337,186346.64094520142
179,383999956.34698546,183099.73583508166,768000000.0,184122.6463642371,393004980.70771444,187393.5321087153
180,383999955.8578799,184122.63930905986,768000000.0,185145.5499551495,393004980.21002245,188440.4232709224
181,383999955.36604947,185145.54278173155,768000000.0,186168.4535460619,393004979.7095577,189487.31443181535
182,383999954.8714943,186168.4462530894,768000000.0,187191.3571369743,393004979.2063204,190534.20559138697
183,383999954.3742142,187191.34972312627,768000000.0,188214.2607278867,393004978.70031,191581.09674962983
184,383999953.87420934,188214.25319183487,768000000.0,189237.16431879913,393004978.1915272,192627.98790653676
185,383999953.37147963,189237.15665920792,768000000.0,190260.06790971156,393004977.67997146,193674.87906210037
186,383999952.8660251,190260.0601252381,768000000.0,191282.971500624,393004977.1656429,194721.77021631334
187,383999952.3578458,191282.96358991833,768000000.0,192305.8750915364,393004976.6485418,195768.66136916852
188,383999951.84694165,192305.86705324118,768000000.0,193328.7786824488,393004976.1286679,196815.55252065844
189,383999951.3333127,193328.77051519943,768000000.0,194351.68227336122,393004975.6060213,197862.44367077592
190,383999950.81695884,194351.67397578582,768000000.0,195374.58586427366,393004975.08060175,198909.3348195135
191,383999950.29788023,195374.57743499315,768000000.0,196397.48945518606,393004974.5524096,199956.22596686403
192,383999949.7760768,196397.4808928141,768000000.0,197420.39304609847,393004974.0214447,201003.1171128202
193,383999949.2515485,197420.38434924145,768000000.0,198443.2966370109,393004973.487707,202050.00825737463
194,383999948.72429544,198443.28780426795,768000000.0,199466.20022792334,393004972.9511966,203096.89940052008
195,383999948.1943175,199466.19125788627,768000000.0,200489.10381883578,393004972.4119134,204143.7905422492
196,383999947.66161484,200489.09471008927,768000000.0,201512.00740974818,393004971.86985767,205190.68168255483
197,383999947.12618726,201511.9981608695,768000000.0,202534.91100066062,393004971.325029,206237.5728214294
198,383999946.58803487,202534.90161021997,768000000.0,203557.8145915731,393004970.7774275,207284.46395886585
199,383999946.0471577,203557.8050581332,768000000.0,204580.71818248552,393004970.22705346,208331.3550948568
200,383999945.50355566,204580.70850460196,768000000.0,205603.62177339793,393004969.67390656,209378.2462293949
201,383999944.9572288,205603.6119496191,768000000.0,206626.5253643104,393004969.1179868,210425.13736247283
202,383999944.40817714,206626.51539317728,768000000.0,207649.42895522283,393004968.55929446,211472.02849408347
203,383999943.85640067,207649.41883526923,768000000.0,208672.33254613527,393004967.99782944,212518.91962421936
204,383999943.3018994,208672.3222758878,768000000.0,209695.2361370477,393004967.4335915,213565.81075287322
205,383999942.7446732,209695.22571502562,768000000.0,210718.1397279601,393004966.8665808,214612.70188003773
206,383999942.18472224,210718.12915267542,768000000.0,211741.04331887254,393004966.29679745,215659.59300570568
207,383999941.6220465,211741.03258883004,768000000.0,212763.94690978495,393004965.7242414,216706.4841298698
208,383999941.05664593,212763.93602348218,768000000.0,213786.85050069736,393004965.14891267,217753.37525252262
209,383999940.4885205,213786.83945662456,768000000.0,214809.75409160982,393004964.57081103,218800.26637365692
210,383999939.91767025,214809.74288824986,768000000.0,215832.65768252226,393004963.9899366,219847.1574932654
211,383999939.3440952,215832.64631835098,768000000.0,216855.5612734347,393004963.4062895,220894.04861134078
212,383999938.76779526,216855.54974692053,768000000.0,217878.46486434716,393004962.81986964,221940.9397278757
213,383999938.1887706,217878.4531739513,768000000.0,218901.3684552596,393004962.23067707,222987.8308428629
214,383999937.6070211,218901.35659943603,768000000.0,219924.27204617206,393004961.63871187,224034.7219562952
215,383999937.0225467,219924.26002336745,768000000.0,220947.17563708447,393004961.0439737,225081.61306816502
216,383999936.43534756,220947.16344573838,768000000.0,221970.07922799687,393004960.44646287,226128.50417846534
217,383999935.8454236,221970.0668665414,768000000.0,222992.98281890928,393004959.84617937,227175.39528718867
218,383999935.2527747,222992.97028576938,768000000.0,224015.88640982175,393004959.24312294,228222.2863943277
219,383999934.65740114,224015.87370341507,768000000.0,225038.79000073415,393004958.63729405,229269.1774998754
220,383999934.0593027,225038.77711947117,768000000.0,226061.6935916466,393004958.0286922,230316.06860382413
221,383999933.4584794,226061.68053393034,768000000.0,227084.59718255902,393004957.4173176,231362.9597061668
222,383999932.8549313,227084.58394678545,768000000.0,228107.50077347146,393004956.8031703,232409.850806896
223,383999932.24865836,228107.48735802918,768000000.0,229130.40436438387,393004956.18625027,233456.74190600446
224,383999931.6396606,229130.39076765426,768000000.0,230153.30795529627,393004955.5665574,234503.6330034849
225,383999931.02793807,230153.2941756535,768000000.0,231176.21154620865,393004954.944092,235550.52409933004
226,383999930.41349065,231176.19758201958,768000000.0,232199.11513712112,393004954.3188537,236597.41519353254
227,383999929.7963185,232199.10098674524,768000000.0,233222.01872803355,393004953.6908427,237644.30628608505
228,383999929.1764214,233222.00438982324,768000000.0,234244.92231894596,393004953.0600588,238691.1973769804
229,383999928.55379957,234244.90779124634,768000000.0,235267.82590985842,393004952.42650235,239738.0884662112
230,383999927.9284529,235267.81119100732,768000000.0,236290.7295007709,393004951.7901731,240784.97955377013
231,383999927.30038136,236290.7145890988,768000000.0,237313.63309168332,393004951.151071,241831.87063964992
232,383999926.66958505,237313.61798551359,768000000.0,238336.53668259576,393004950.5091962,242878.76172384332
233,383999926.0360639,238336.5213802444,768000000.0,239359.44027350817,393004949.86454874,243925.6528063429
234,383999925.39981794,239359.4247732841,768000000.0,240382.34386442057,393004949.2171286,244972.54388714157
235,383999924.7608472,240382.3281646252,768000000.0,241405.24745533298,393004948.5669356,246019.4349662318
236,383999924.1191516,241405.23155426065,768000000.0,242428.1510462454,393004947.9139699,247066.32604360642
237,383999923.47473115,242428.13494218313,768000000.0,243451.05463715782,393004947.25823134,248113.2171192581
238,383999922.82758594,243451.03832838527,768000000.0,244473.95822807026,393004946.59972024,249160.10819317953
239,383999922.17771584,244473.94171286002,768000000.0,245496.86181898267,393004945.9384362,250206.9992653634
240,383999921.525121,245496.84509559997,768000000.0,246519.76540989507,393004945.27437955,251253.89033580248
241,383999920.8698012,246519.7484765979,768000000.0,247542.6690008075,393004944.60754997,252300.78140448933
242,383999920.2117567,247542.65185584658,768000000.0,248565.57259171997,393004943.9379478,253347.67247141676
243,383999919.55098736,248565.55523333867,768000000.0,249588.47618263238,393004943.2655729,254394.5635365775
244,383999918.8874932,249588.458609067,768000000.0,250611.37977354485,393004942.59042513,255441.4545999641
245,383999918.2212742,250611.36198302425,768000000.0,251634.28336445728,393004941.9125048,256488.34566156947
246,383999917.5523304,251634.2653552032,768000000.0,252657.18695536972,393004941.2318115,257535.23672138606
247,383999916.88066167,252657.1687255966,768000000.0,253680.09054628212,393004940.54834545,258582.12777940667
248,383999916.20626825,253680.07209419715,768000000.0,254702.9941371945,393004939.8621069,259629.01883562419
249,383999915.52914995,254702.9754609976,768000000.0,255725.89772810694,393004939.17309546,260675.90989003103
250,383999914.8493068,255725.87882599075,768000000.0,256748.80131901937,393004938.4813112,261722.80094262003
251,383999914.1667389,256748.78218916932,768000000.0,257771.70490993178,393004937.78675437,262769.6919933839
252,383999913.48144615,257771.68555052596,768000000.0,258794.6085008442,393004937.0894246,263816.5830423153
253,383999912.79342854,258794.5889100535,768000000.0,259817.51209175657,393004936.3893222,264863.474089407
254,383999912.10268617,259817.49226774467,768000000.0,260840.415682669,393004935.686447,265910.3651346516
255,383999911.40921897,260840.3956235922,768000000.0,261863.31927358144,393004934.9807992,266957.25617804186
256,383999910.71302694,261863.2989775888,768000000.0,262886.2228644939,393004934.2723786,268004.14721957047
257,383999910.0141101,262886.20232972736,768000000.0,263909.12645540637,393004933.5611852,269051.0382592301
258,383999909.31246835,263909.1056800004,768000000.0,264932.0300463188,393004932.84721893,270097.9292970133
259,383999908.6081019,264932.00902840076,768000000.0,265954.93363723124,393004932.13048023,271144.82033291325
260,383999907.9010105,265954.91237492126,768000000.0,266977.83722814365,393004931.4109684,272191.71136692207
261,383999907.1911944,266977.8157195545,768000000.0,268000.7408190561,393004930.6886841,273238.60239903285
262,383999906.47865343,268000.71906229336,768000000.0,269023.6444099686,393004929.963627,274285.49342923815
263,383999905.7633876,269023.6224031305,768000000.0,270046.548000881,393004929.23579705,275332.3844575306
264,383999905.04539704,270046.5257420587,768000000.0,271069.4515917934,393004928.5051946,276379.2754839031
265,383999904.3246816,271069.4290790706,768000000.0,272092.35518270574,393004927.7718191,277426.1665083482
266,383999903.60124135,272092.3324141591,768000000.0,273115.25877361814,393004927.03567106,278473.0575308586
267,383999902.87507623,273115.23574731685,768000000.0,274138.16236453055,393004926.29675007,279519.948551427
268,383999902.14618635,274138.1390785366,768000000.0,275161.06595544296,393004925.5550566,280566.83957004617
269,383999901.41457164,275161.04240781104,768000000.0,276183.96954635537,393004924.81059027,281613.7305867088
270,383999900.6802321,276183.945735133,768000000.0,277206.87313726783,393004924.06335115,282660.62160140753
271,383999899.94316775,277206.8490604952,768000000.0,278229.77672818024,393004923.31333935,283707.51261413505
272,383999899.20337856,278229.7523838904,768000000.0,279252.6803190926,393004922.56055474,284754.4036248841
273,383999898.46086454,279252.6557053113,768000000.0,280275.58391000493,393004921.8049974,285801.29463364737
274,383999897.7156257,280275.5590247506,768000000.0,281298.4875009173,393004921.04666734,286848.18564041756
275,383999896.96766204,281298.46234220115,768000000.0,282321.39109182975,393004920.2855645,287895.0766451874
276,383999896.2169736,282321.3656576556,768000000.0,283344.2946827422,393004919.521689,288941.9676479496
277,383999895.4635603,283344.26897110674,768000000.0,284367.1982736547,393004918.7550406,289988.8586486967
278,383999894.7074222,284367.1722825473,768000000.0,285390.101864567,393004917.9856196,291035.7496474216
279,383999893.9485593,285390.07559197006,768000000.0,286413.00545547955,393004917.2134258,292082.6406441169
280,383999893.1869715,286412.9788993676,768000000.0,287435.90904639196,393004916.4384593,293129.53163877537
281,383999892.4226589,287435.8822047329,768000000.0,288458.81263730436,393004915.66072,294176.4226313896
282,383999891.65562147,288458.7855080586,768000000.0,289481.71622821677,393004914.88020784,295223.31362195226
283,383999890.8858593,289481.6888093374,768000000.0,290504.6198191292,393004914.09692323,296270.2046104563
284,383999890.11337227,290504.59210856206,768000000.0,291527.52341004164,393004913.3108657,297317.0955968942
285,383999889.3381604,291527.4954057253,768000000.0,292550.42700095405,393004912.52203536,298363.98658125865
286,383999888.5602237,292550.39870081993,768000000.0,293573.3305918665,393004911.73043233,299410.8775635424
287,383999887.7795622,293573.3019938386,768000000.0,294596.2341827789,393004910.93605655,300457.7685437382
288,383999886.9961758,294596.2052847742,768000000.0,295619.1377736913,393004910.13890797,301504.6595218387
