Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L5 X Position (m),L5 Y Position (m)
88,383999989.44948816,90015.51517589278,768000000.0,91038.41959120611,643600067238.0302,150869773.98808274
89,383999989.2083414,91038.41873838006,768000000.0,92061.32318211855,643600066935.9819,152584203.23021844
90,383999988.9644698,92061.32230022133,768000000.0,93084.22677303097,643600066630.5078,154298632.47208914
91,383999988.7178734,93084.22586140934,768000000.0,94107.1303639434,643600066321.6078,156013061.71369165
92,383999988.4685522,94107.12942193686,768000000.0,95130.03395485584,643600066009.2817,157727490.95502302
93,383999988.2165061,95130.03298179657,768000000.0,96152.93754576826,643600065693.53,159441920.19608012
94,383999987.9617352,96152.93654098129,768000000.0,97175.84113668068,643600065374.3524,161156349.43685997
95,383999987.7042395,97175.84009948368,768000000.0,98198.74472759312,643600065051.7489,162870778.6773595
96,383999987.444019,98198.74365729655,768000000.0,99221.64831850555,643600064725.7194,164585207.91757566
97,383999987.18107367,99221.64721441259,768000000.0,100244.55190941798,643600064396.2642,166299637.15750542
98,383999986.9154035,100244.55077082459,768000000.0,101267.45550033041,643600064063.383,168014066.39714572
99,383999986.6470085,101267.45432652524,768000000.0,102290.35909124285,643600063727.0759,169728495.63649347
100,383999986.37588865,102290.3578815073,768000000.0,103313.26268215527,643600063387.3433,171442924.87554574
101,383999986.10204405,103313.26143576353,768000000.0,104336.16627306769,643600063044.1846,173157354.1142994
102,383999985.8254746,104336.16498928667,768000000.0,105359.0698639801,643600062697.6,174871783.3527514
103,383999985.5461803,105359.06854206944,768000000.0,106381.9734548925,643600062347.5895,176586212.59089863
104,383999985.2641612,106381.97209410463,768000000.0,107404.87704580494,643600061994.1531,178300641.8287382
105,383999984.97941726,107404.87564538488,768000000.0,108427.78063671736,643600061637.2908,180015071.06626695
106,383999984.69194853,108427.77919590304,768000000.0,109450.6842276298,643600061277.0028,181729500.30348194
107,383999984.401755,109450.68274565178,768000000.0,110473.58781854222,643600060913.289,183443929.54037997
108,383999984.10883653,110473.58629462392,768000000.0,111496.49140945464,643600060546.1492,185158358.7769581
109,383999983.8131934,111496.4898428121,768000000.0,112519.39500036706,643600060175.5835,186872788.0132132
110,383999983.5148253,112519.39339020917,768000000.0,113542.29859127948,643600059801.5918,188587217.24914238
111,383999983.2137324,113542.29693680776,768000000.0,114565.2021821919,643600059424.1744,190301646.4847424
112,383999982.9099148,114565.20048260066,768000000.0,115588.10577310433,643600059043.331,192016075.7200103
113,383999982.6033723,115588.10402758064,768000000.0,116611.00936401675,643600058659.062,193730504.95494306
114,383999982.294105,116611.00757174043,768000000.0,117633.91295492917,643600058271.367,195444934.18953764
115,383999981.98211277,117633.91111507277,768000000.0,118656.81654584159,643600057880.2461,197159363.42379102
116,383999981.66739583,118656.81465757037,768000000.0,119679.72013675404,643600057485.6995,198873792.65770006
