Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L4 X Position (m),L4 Y Position (m)
150,383999969.34574974,153435.534554007,768000000.0,0.0,321577303625.04584,557502557201.9548
151,383999968.935664,154458.43806271668,768000000.0,0.0,321575818542.2181,557503413821.2753
152,383999968.52285343,155481.34157033035,768000000.0,0.0,321574333457.10864,557504270436.6399
153,383999968.10731804,156504.24507684077,768000000.0,0.0,321572848369.71716,557505127048.0485
154,383999967.6890578,157527.14858224062,768000000.0,0.0,321571363280.044,557505983655.501
155,383999967.2680728,158550.0520865227,768000000.0,0.0,321569878188.08887,557506840258.9976
156,383999966.844363,159572.95558967968,768000000.0,0.0,321568393093.8519,557507696858.5381
157,383999966.4179283,160595.85909170436,768000000.0,0.0,321566907997.33325,557508553454.1227
158,383999965.9887688,161618.7625925895,768000000.0,0.0,321565422898.5327,557509410045.7512
159,383999965.55688447,162641.6660923278,768000000.0,0.0,321563937797.45044,557510266633.4236
160,383999965.1222753,163664.56959091203,768000000.0,0.0,321562452694.0863,557511123217.1403
161,383999964.68494135,164687.47308833487,768000000.0,0.0,321560967588.4405,557511979796.9005
162,383999964.2448826,165710.37658458916,768000000.0,0.0,321559482480.5128,557512836372.705
163,383999963.802099,166733.28007966751,768000000.0,0.0,321557997370.3035,557513692944.5532
164,383999963.35659057,167756.1835735628,768000000.0,0.0,321556512257.8124,557514549512.4456
165,383999962.9083573,168779.0870662677,768000000.0,0.0,321555027143.0395,557515406076.3818
166,383999962.4573992,169801.990557775,768000000.0,0.0,321553542025.9849,557516262636.3619
167,383999962.00371635,170824.89404807735,768000000.0,0.0,321552056906.6486,557517119192.386
168,383999961.5473086,171847.79753716753,768000000.0,0.0,321550571785.0307,557517975744.454
169,383999961.0881761,172870.70102503832,768000000.0,0.0,321549086661.131,557518832292.5659
170,383999960.6263187,173893.60451168244,768000000.0,0.0,321547601534.94977,557519688836.7216
171,383999960.1617365,174916.50799709262,768000000.0,0.0,321546116406.4867,557520545376.9214
172,383999959.6944295,175939.41148126163,768000000.0,0.0,321544631275.7421,557521401913.1649
173,383999959.22439766,176962.31496418215,768000000.0,0.0,321543146142.71576,557522258445.4524
174,383999958.75164104,177985.21844584701,768000000.0,0.0,321541661007.4077,557523114973.7839
175,383999958.2761596,179008.12192624892,768000000.0,0.0,321540175869.8182,557523971498.159
176,383999957.79795325,180031.02540538055,768000000.0,0.0,321538690729.947,557524828018.5781
177,383999957.31702214,181053.92888323477,768000000.0,0.0,321537205587.79425,557525684535.0413
178,383999956.8333662,182076.83235980422,768000000.0,0.0,321535720443.3598,557526541047.5481
179,383999956.34698546,183099.73583508166,768000000.0,0.0,321534235296.6439,557527397556.0988
180,383999955.8578799,184122.63930905986,768000000.0,0.0,321532750147.64636,557528254060.6932
181,383999955.36604947,185145.54278173155,768000000.0,0.0,321531264996.3673,557529110561.3318
182,383999954.8714943,186168.4462530894,768000000.0,0.0,321529779842.80664,557529967058.0139
183,383999954.3742142,187191.34972312627,768000000.0,0.0,321528294686.9644,557530823550.74
184,383999953.87420934,188214.25319183487,768000000.0,0.0,321526809528.8407,557531680039.5098
185,383999953.37147963,189237.15665920792,768000000.0,0.0,321525324368.4354,557532536524.3236
186,383999952.8660251,190260.0601252381,768000000.0,0.0,321523839205.7488,557533393005.1809
187,383999952.3578458,191282.96358991833,768000000.0,0.0,321522354040.7804,557534249482.0823
188,383999951.84694165,192305.86705324118,768000000.0,0.0,321520868873.53076,557535105955.0275
189,383999951.3333127,193328.77051519943,768000000.0,0.0,321519383703.9995,557535962424.0162
190,383999950.81695884,194351.67397578582,768000000.0,0.0,321517898532.18695,557536818889.049
191,383999950.29788023,195374.57743499315,768000000.0,0.0,321516413358.0928,557537675350.1252
192,383999949.7760768,196397.4808928141,768000000.0,0.0,321514928181.7171,557538531807.2456
193,383999949.2515485,197420.38434924145,768000000.0,0.0,321513443003.0602,557539388260.4095
194,383999948.72429544,198443.28780426795,768000000.0,0.0,321511957822.1217,557540244709.6173
195,383999948.1943175,199466.19125788627,768000000.0,0.0,321510472638.90186,557541101154.8688
196,383999947.66161484,200489.09471008927,768000000.0,0.0,321508987453.4005,557541957596.1641
197,383999947.12618726,201511.9981608695,768000000.0,0.0,321507502265.618,557542814033.503
198,383999946.58803487,202534.90161021997,768000000.0,0.0,321506017075.55396,557543670466.8859
199,383999946.0471577,203557.8050581332,768000000.0,0.0,321504531883.2086,557544526896.3123
200,383999945.50355566,204580.70850460196,768000000.0,0.0,321503046688.5817,557545383321.7825
201,383999944.9572288,205603.6119496191,768000000.0,0.0,321501561491.6736,557546239743.2965
202,383999944.40817714,206626.51539317728,768000000.0,0.0,321500076292.4842,557547096160.854
203,383999943.85640067,207649.41883526923,768000000.0,0.0,321498591091.01337,557547952574.4553
204,383999943.3018994,208672.3222758878,768000000.0,0.0,321497105887.26135,557548808984.1003
205,383999942.7446732,209695.22571502562,768000000.0,0.0,321495620681.2279,557549665389.7891
206,383999942.18472224,210718.12915267542,768000000.0,0.0,321494135472.91327,557550521791.5215
207,383999941.6220465,211741.03258883004,768000000.0,0.0,321492650262.3172,557551378189.2976
208,383999941.05664593,212763.93602348218,768000000.0,0.0,321491165049.43994,557552234583.1173
209,383999940.4885205,213786.83945662456,768000000.0,0.0,321489679834.2814,557553090972.9807
210,383999939.91767025,214809.74288824986,768000000.0,0.0,321488194616.84155,557553947358.888
211,383999939.3440952,215832.64631835098,768000000.0,0.0,321486709397.1206,557554803740.8386
212,383999938.76779526,216855.54974692053,768000000.0,0.0,321485224175.1182,557555660118.833
213,383999938.1887706,217878.4531739513,768000000.0,0.0,321483738950.8348,557556516492.8711
214,383999937.6070211,218901.35659943603,768000000.0,0.0,321482253724.2701,557557372862.9529
215,383999937.0225467,219924.26002336745,768000000.0,0.0,321480768495.42426,557558229229.0781
216,383999936.43534756,220947.16344573838,768000000.0,0.0,321479283264.297,557559085591.2471
217,383999935.8454236,221970.0668665414,768000000.0,0.0,321477798030.8888,557559941949.4597
218,383999935.2527747,222992.97028576938,768000000.0,0.0,321476312795.19934,557560798303.7158
219,383999934.65740114,224015.87370341507,768000000.0,0.0,321474827557.22864,557561654654.0157
220,383999934.0593027,225038.77711947117,768000000.0,0.0,321473342316.97687,557562511000.359
221,383999933.4584794,226061.68053393034,768000000.0,0.0,321471857074.4439,557563367342.7461
222,383999932.8549313,227084.58394678545,768000000.0,0.0,321470371829.62994,557564223681.1768
223,383999932.24865836,228107.48735802918,768000000.0,0.0,321468886582.5348,557565080015.6509
224,383999931.6396606,229130.39076765426,768000000.0,0.0,321467401333.15857,557565936346.1687
225,383999931.02793807,230153.2941756535,768000000.0,0.0,321465916081.5011,557566792672.73
226,383999930.41349065,231176.19758201958,768000000.0,0.0,321464430827.56274,557567648995.3348
227,383999929.7963185,232199.10098674524,768000000.0,0.0,321462945571.34314,557568505313.9833
228,383999929.1764214,233222.00438982324,768000000.0,0.0,321461460312.8425,557569361628.6754
229,383999928.55379957,234244.90779124634,768000000.0,0.0,321459975052.0609,557570217939.4109
230,383999927.9284529,235267.81119100732,768000000.0,0.0,321458489788.99817,557571074246.19
231,383999927.30038136,236290.7145890988,768000000.0,0.0,321457004523.65454,557571930549.0126
232,383999926.66958505,237313.61798551359,768000000.0,0.0,321455519256.02966,557572786847.8788
233,383999926.0360639,238336.5213802444,768000000.0,0.0,321454033986.124,557573643142.7885
234,383999925.39981794,239359.4247732841,768000000.0,0.0,321452548713.9372,557574499433.7416
235,383999924.7608472,240382.3281646252,768000000.0,0.0,321451063439.4695,557575355720.7384
236,383999924.1191516,241405.23155426065,768000000.0,0.0,321449578162.7207,557576212003.7786
237,383999923.47473115,242428.13494218313,768000000.0,0.0,321448092883.6909,557577068282.8624
238,383999922.82758594,243451.03832838527,768000000.0,0.0,321446607602.38025,557577924557.9896
239,383999922.17771584,244473.94171286002,768000000.0,0.0,321445122318.78864,557578780829.1604
240,383999921.525121,245496.84509559997,768000000.0,0.0,321443637032.91614,557579637096.3744
241,383999920.8698012,246519.7484765979,768000000.0,0.0,321442151744.7626,557580493359.6322
242,383999920.2117567,247542.65185584658,768000000.0,0.0,321440666454.3282,557581349618.9332
243,383999919.55098736,248565.55523333867,768000000.0,0.0,321439181161.61285,557582205874.2778
244,383999918.8874932,249588.458609067,768000000.0,0.0,321437695866.6167,557583062125.6659
245,383999918.2212742,250611.36198302425,768000000.0,0.0,321436210569.33954,557583918373.0974
246,383999917.5523304,251634.2653552032,768000000.0,0.0,321434725269.7815,557584774616.5725
247,383999916.88066167,252657.1687255966,768000000.0,0.0,321433239967.9427,557585630856.0908
248,383999916.20626825,253680.07209419715,768000000.0,0.0,321431754663.8229,557586487091.6526
249,383999915.52914995,254702.9754609976,768000000.0,0.0,321430269357.4224,557587343323.2579
250,383999914.8493068,255725.87882599075,768000000.0,0.0,321428784048.741,557588199550.9066
251,383999914.1667389,256748.78218916932,768000000.0,0.0,321427298737.7789,557589055774.5985
252,383999913.48144615,257771.68555052596,768000000.0,0.0,321425813424.53577,557589911994.3341
253,383999912.79342854,258794.5889100535,768000000.0,0.0,321424328109.012,557590768210.113
254,383999912.10268617,259817.49226774467,768000000.0,0.0,321422842791.20734,557591624421.9353
255,383999911.40921897,260840.3956235922,768000000.0,0.0,321421357471.1219,557592480629.801
256,383999910.71302694,261863.2989775888,768000000.0,0.0,321419872148.7558,557593336833.7101
257,383999910.0141101,262886.20232972736,768000000.0,0.0,321418386824.1088,557594193033.6625
258,383999909.31246835,263909.1056800004,768000000.0,0.0,321416901497.1812,557595049229.6583
259,383999908.6081019,264932.00902840076,768000000.0,0.0,321415416167.9727,557595905421.6975
260,383999907.9010105,265954.91237492126,768000000.0,0.0,321413930836.48364,557596761609.78
261,383999907.1911944,266977.8157195545,768000000.0,0.0,321412445502.71375,557597617793.906
262,383999906.47865343,268000.71906229336,768000000.0,0.0,321410960166.66327,557598473974.0752
263,383999905.7633876,269023.6224031305,768000000.0,0.0,321409474828.33185,557599330150.2878
264,383999905.04539704,270046.5257420587,768000000.0,0.0,321407989487.7199,557600186322.5437
265,383999904.3246816,271069.4290790706,768000000.0,0.0,321406504144.8273,557601042490.843
266,383999903.60124135,272092.3324141591,768000000.0,0.0,321405018799.65393,557601898655.1857
267,383999902.87507623,273115.23574731685,768000000.0,0.0,321403533452.2,557602754815.5714
268,383999902.14618635,274138.1390785366,768000000.0,0.0,321402048102.4654,557603610972.0007
269,383999901.41457164,275161.04240781104,768000000.0,0.0,321400562750.45026,557604467124.4731
270,383999900.6802321,276183.945735133,768000000.0,0.0,321399077396.1543,557605323272.989
271,383999899.94316775,277206.8490604952,768000000.0,0.0,321397592039.57794,557606179417.5481
272,383999899.20337856,278229.7523838904,768000000.0,0.0,321396106680.7208,557607035558.1505
273,383999898.46086454,279252.6557053113,768000000.0,0.0,321394621319.58307,557607891694.7961
274,383999897.7156257,280275.5590247506,768000000.0,0.0,321393135956.1649,557608747827.4851
275,383999896.96766204,281298.46234220115,768000000.0,0.0,321391650590.466,557609603956.2173
276,383999896.2169736,282321.3656576556,768000000.0,0.0,321390165222.4867,557610460080.9927
277,383999895.4635603,283344.26897110674,768000000.0,0.0,321388679852.22675,557611316201.8115
278,383999894.7074222,284367.1722825473,768000000.0,0.0,321387194479.68634,557612172318.6736
279,383999893.9485593,285390.07559197006,768000000.0,0.0,321385709104.8653,557613028431.5789
280,383999893.1869715,286412.9788993676,768000000.0,0.0,321384223727.76385,557613884540.5272
281,383999892.4226589,287435.8822047329,768000000.0,0.0,321382738348.3818,557614740645.5189
282,383999891.65562147,288458.7855080586,768000000.0,0.0,321381252966.7192,557615596746.5538
283,383999890.8858593,289481.6888093374,768000000.0,0.0,321379767582.77625,557616452843.632
284,383999890.11337227,290504.59210856206,768000000.0,0.0,321378282196.55273,557617308936.7534
285,383999889.3381604,291527.4954057253,768000000.0,0.0,321376796808.0488,557618165025.9178
286,383999888.5602237,292550.39870081993,768000000.0,0.0,321375311417.2644,557619021111.1257
287,383999887.7795622,293573.3019938386,768000000.0,0.0,321373826024.19965,557619877192.3766
288,383999886.9961758,294596.2052847742,768000000.0,0.0,321372340628.85425,557620733269.6708
289,383999886.2100647,295619.10857361933,768000000.0,0.0,321370855231.22864,557621589343.008
290,383999885.42122877,296642.01186036674,768000000.0,0.0,321369369831.32245,557622445412.3887
291,383999884.62966794,297664.91514500923,768000000.0,0.0,321367884429.1359,557623301477.8125
292,383999883.83538234,298687.8184275396,768000000.0,0.0,321366399024.66907,557624157539.2793
293,383999883.0383719,299710.72170795046,768000000.0,0.0,321364913617.92175,557625013596.7893
294,383999882.2386366,300733.6249862346,768000000.0,0.0,321363428208.8941,557625869650.3424
295,383999881.43617654,301756.52826238476,768000000.0,0.0,321361942797.58606,557626725699.9388
296,383999880.6309917,302779.4315363937,768000000.0,0.0,321360457383.99774,557627581745.5782
297,383999879.8230819,303802.33480825415,768000000.0,0.0,321358971968.129,557628437787.2609
298,383999879.0124474,304825.2380779588,768000000.0,0.0,321357486549.98004,557629293824.9865
299,383999878.19908804,305848.14134550054,768000000.0,0.0,321356001129.5506,557630149858.7555
300,383999877.38300383,306871.0446108719,768000000.0,0.0,321354515706.8409,557631005888.5674
301,383999876.5641948,307893.94787406584,768000000.0,0.0,321353030281.851,557631861914.4225
302,383999875.742661,308916.8511350749,768000000.0,0.0,321351544854.5807,557632717936.3207
303,383999874.9184024,309939.754393892,768000000.0,0.0,321350059425.0302,557633573954.262
304,383999874.09141886,310962.65765050973,768000000.0,0.0,321348573993.1994,557634429968.2463
305,383999873.2617106,311985.56090492103,768000000.0,0.0,321347088559.08844,557635285978.2737
306,383999872.4292775,313008.46415711846,768000000.0,0.0,321345603122.69714,557636141984.3442
307,383999871.5941195,314031.36740709475,768000000.0,0.0,321344117684.02563,557636997986.4579
308,383999870.7562368,315054.2706548427,768000000.0,0.0,321342632243.07385,557637853984.6145
309,383999869.9156292,316077.1739003552,768000000.0,0.0,321341146799.84186,557638709978.8143
310,383999869.0722968,317100.0771436247,768000000.0,0.0,321339661354.3298,557639565969.0571
311,383999868.22623956,318122.9803846441,768000000.0,0.0,321338175906.5374,557640421955.3429
312,383999867.3774575,319145.88362340623,768000000.0,0.0,321336690456.4649,557641277937.6718
313,383999866.5259507,320168.7868599037,768000000.0,0.0,321335205004.1122,557642133916.0438
314,383999865.67171896,321191.69009412924,768000000.0,0.0,321333719549.4794,557642989890.4587
315,383999864.8147625,322214.59332607576,768000000.0,0.0,321332234092.5663,557643845860.9167
316,383999863.95508116,323237.49655573576,768000000.0,0.0,321330748633.3732,557644701827.4177
