Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L4 X Position (m),L4 Y Position (m)
51,383999996.4563686,52168.08297606119,768000000.0,0.0,3407278426.4294987,5903431360.746737
52,383999996.3160403,53190.98655734775,768000000.0,0.0,3407262700.7894464,5903440437.073024
53,383999996.1729871,54213.89013825687,768000000.0,0.0,3407246975.125218,5903449513.357422
54,383999996.02720916,55236.79371878131,768000000.0,0.0,3407231249.436811,5903458589.599931
55,383999995.87870634,56259.69729891379,768000000.0,0.0,3407215523.724227,5903467665.800549
56,383999995.7274787,57282.600878647034,768000000.0,0.0,3407199797.987467,5903476741.959275
57,383999995.5735262,58305.504457973824,768000000.0,0.0,3407184072.2265277,5903485818.076112
58,383999995.41684896,59328.408036886896,768000000.0,0.0,3407168346.441414,5903494894.151058
59,383999995.2574468,60351.31161537897,768000000.0,0.0,3407152620.632121,5903503970.184114
60,383999995.0953199,61374.2151934428,768000000.0,0.0,3407136894.798653,5903513046.175279
61,383999994.9304682,62397.11877107112,768000000.0,0.0,3407121168.941007,5903522122.124554
62,383999994.7628916,63420.02234825667,768000000.0,0.0,3407105443.059186,5903531198.031938
63,383999994.5925902,64442.92592499222,768000000.0,0.0,3407089717.153187,5903540273.897431
64,383999994.41956395,65465.82950127047,768000000.0,0.0,3407073991.223011,5903549349.721033
65,383999994.243813,66488.73307708418,768000000.0,0.0,3407058265.268661,5903558425.502744
66,383999994.0653371,67511.63665242611,768000000.0,0.0,3407042539.290133,5903567501.242564
67,383999993.8841364,68534.54022728899,768000000.0,0.0,3407026813.287431,5903576576.940493
68,383999993.70021087,69557.44380166553,768000000.0,0.0,3407011087.2605515,5903585652.59653
69,383999993.5135606,70580.34737554852,768000000.0,0.0,3406995361.2094975,5903594728.210677
70,383999993.32418543,71603.25094893067,768000000.0,0.0,3406979635.1342664,5903603803.782932
71,383999993.13208544,72626.15452180474,768000000.0,0.0,3406963909.034861,5903612879.313295
72,383999992.9372606,73649.05809416344,768000000.0,0.0,3406948182.911279,5903621954.801769
73,383999992.73971105,74671.96166599955,768000000.0,0.0,3406932456.7635217,5903631030.248351
74,383999992.53943664,75694.86523730581,768000000.0,0.0,3406916730.5915904,5903640105.653041
75,383999992.33643734,76717.76880807492,768000000.0,0.0,3406901004.3954825,5903649181.01584
76,383999992.1307133,77740.67237829966,768000000.0,0.0,3406885278.1752014,5903658256.336744
77,383999991.92226434,78763.57594797277,768000000.0,0.0,3406869551.9307437,5903667331.61576
78,383999991.7110906,79786.47951708698,768000000.0,0.0,3406853825.662112,5903676406.852882
79,383999991.4971921,80809.38308563503,768000000.0,0.0,3406838099.3693056,5903685482.048114
80,383999991.2805687,81832.28665360966,768000000.0,0.0,3406822373.0523252,5903694557.201452
81,383999991.0612205,82855.1902210036,768000000.0,0.0,3406806646.7111692,5903703632.3129
82,383999990.8391475,83878.09378780963,768000000.0,0.0,3406790920.3458385,5903712707.382456
83,383999990.61434966,84900.99735402048,768000000.0,0.0,3406775193.9563355,5903721782.410118
84,383999990.38682705,85923.90091962888,768000000.0,0.0,3406759467.542657,5903730857.395889
85,383999990.15657955,86946.80448462756,768000000.0,0.0,3406743741.1048055,5903739932.339768
86,383999989.92360723,87969.70804900928,768000000.0,0.0,3406728014.642779,5903749007.241755
87,383999989.68791014,88992.61161276676,768000000.0,0.0,3406712288.15658,5903758082.101849
88,383999989.44948816,90015.51517589278,768000000.0,0.0,3406696561.6462054,5903767156.92005
89,383999989.2083414,91038.41873838006,768000000.0,0.0,3406680835.1116595,5903776231.69636
90,383999988.9644698,92061.32230022133,768000000.0,0.0,3406665108.5529385,5903785306.430775
91,383999988.7178734,93084.22586140934,768000000.0,0.0,3406649381.970044,5903794381.123301
92,383999988.4685522,94107.12942193686,768000000.0,0.0,3406633655.362978,5903803455.773931
93,383999988.2165061,95130.03298179657,768000000.0,0.0,3406617928.731737,5903812530.382669
94,383999987.9617352,96152.93654098129,768000000.0,0.0,3406602202.076325,5903821604.949515
95,383999987.7042395,97175.84009948368,768000000.0,0.0,3406586475.3967385,5903830679.474467
96,383999987.444019,98198.74365729655,768000000.0,0.0,3406570748.6929803,5903839753.957527
97,383999987.18107367,99221.64721441259,768000000.0,0.0,3406555021.965049,5903848828.398695
98,383999986.9154035,100244.55077082459,768000000.0,0.0,3406539295.212945,5903857902.797968
99,383999986.6470085,101267.45432652524,768000000.0,0.0,3406523568.4366684,5903866977.155349
100,383999986.37588865,102290.3578815073,768000000.0,0.0,3406507841.6362195,5903876051.470837
101,383999986.10204405,103313.26143576353,768000000.0,0.0,3406492114.8115993,5903885125.744431
102,383999985.8254746,104336.16498928667,768000000.0,0.0,3406476387.9628057,5903894199.976132
103,383999985.5461803,105359.06854206944,768000000.0,0.0,3406460661.0898414,5903903274.165939
104,383999985.2641612,106381.97209410463,768000000.0,0.0,3406444934.192704,5903912348.313852
105,383999984.97941726,107404.87564538488,768000000.0,0.0,3406429207.271396,5903921422.419872
106,383999984.69194853,108427.77919590304,768000000.0,0.0,3406413480.3259153,5903930496.484001
107,383999984.401755,109450.68274565178,768000000.0,0.0,3406397753.3562646,5903939570.506233
108,383999984.10883653,110473.58629462392,768000000.0,0.0,3406382026.3624406,5903948644.486573
109,383999983.8131934,111496.4898428121,768000000.0,0.0,3406366299.344445,5903957718.425019
110,383999983.5148253,112519.39339020917,768000000.0,0.0,3406350572.30228,5903966792.32157
111,383999983.2137324,113542.29693680776,768000000.0,0.0,3406334845.235943,5903975866.1762295
112,383999982.9099148,114565.20048260066,768000000.0,0.0,3406319118.145436,5903984939.988993
113,383999982.6033723,115588.10402758064,768000000.0,0.0,3406303391.030757,5903994013.759863
114,383999982.294105,116611.00757174043,768000000.0,0.0,3406287663.8919077,5904003087.488838
115,383999981.98211277,117633.91111507277,768000000.0,0.0,3406271936.728887,5904012161.1759205
116,383999981.66739583,118656.81465757037,768000000.0,0.0,3406256209.5416975,5904021234.821108
117,383999981.34995407,119679.718199226,768000000.0,0.0,3406240482.3303356,5904030308.424402
118,383999981.0297874,120702.6217400324,768000000.0,0.0,3406224755.0948057,5904039381.985801
119,383999980.706896,121725.52527998228,768000000.0,0.0,3406209027.8351026,5904048455.505304
120,383999980.38127977,122748.42881906845,768000000.0,0.0,3406193300.5512304,5904057528.982915
121,383999980.05293864,123771.3323572836,768000000.0,0.0,3406177573.24319,5904066602.41863
122,383999979.72187275,124794.23589462048,768000000.0,0.0,3406161845.910978,5904075675.812451
123,383999979.388082,125817.1394310718,768000000.0,0.0,3406146118.554598,5904084749.164376
124,383999979.0515665,126840.04296663035,768000000.0,0.0,3406130391.1740456,5904093822.474408
125,383999978.7123261,127862.9465012889,768000000.0,0.0,3406114663.7693267,5904102895.742545
126,383999978.370361,128885.85003504012,768000000.0,0.0,3406098936.340436,5904111968.968786
127,383999978.0256709,129908.75356787677,768000000.0,0.0,3406083208.8873777,5904121042.153133
128,383999977.6782561,130931.6570997916,768000000.0,0.0,3406067481.4101486,5904130115.295586
129,383999977.3281164,131954.56063077739,768000000.0,0.0,3406051753.908751,5904139188.396142
130,383999976.9752519,132977.46416082678,768000000.0,0.0,3406036026.383185,5904148261.454803
131,383999976.61966264,134000.36768993264,768000000.0,0.0,3406020298.8334494,5904157334.47157
132,383999976.2613485,135023.2712180876,768000000.0,0.0,3406004571.2595463,5904166407.446441
133,383999975.90030956,136046.1747452845,768000000.0,0.0,3405988843.661473,5904175480.379416
134,383999975.5365458,137069.078271516,768000000.0,0.0,3405973116.0392323,5904184553.270496
135,383999975.17005724,138091.98179677487,768000000.0,0.0,3405957388.3928223,5904193626.119682
136,383999974.80084383,139114.88532105385,768000000.0,0.0,3405941660.722245,5904202698.9269705
137,383999974.42890555,140137.7888443457,768000000.0,0.0,3405925933.027498,5904211771.692366
138,383999974.05424255,141160.69236664314,768000000.0,0.0,3405910205.3085837,5904220844.415864
139,383999973.67685467,142183.59588793892,768000000.0,0.0,3405894477.565502,5904229917.0974655
140,383999973.29674196,143206.49940822576,768000000.0,0.0,3405878749.798251,5904238989.737173
141,383999972.9139044,144229.40292749647,768000000.0,0.0,3405863022.0068345,5904248062.334984
142,383999972.52834207,145252.3064457437,768000000.0,0.0,3405847294.1912484,5904257134.890899
143,383999972.1400549,146275.20996296027,768000000.0,0.0,3405831566.3514957,5904266207.404917
144,383999971.7490429,147298.11347913888,768000000.0,0.0,3405815838.4875755,5904275279.87704
145,383999971.35530615,148321.01699427224,768000000.0,0.0,3405800110.5994887,5904284352.307267
146,383999970.9588445,149343.92050835319,768000000.0,0.0,3405784382.6872334,5904293424.695598
147,383999970.55965805,150366.82402137437,768000000.0,0.0,3405768654.7508106,5904302497.042033
148,383999970.15774673,151389.72753332858,768000000.0,0.0,3405752926.7902226,5904311569.346571
149,383999969.75311065,152412.63104420854,768000000.0,0.0,3405737198.8054667,5904320641.609213
150,383999969.34574974,153435.534554007,768000000.0,0.0,3405721470.7965446,5904329713.829958
151,383999968.935664,154458.43806271668,768000000.0,0.0,3405705742.763455,5904338786.008807
152,383999968.52285343,155481.34157033035,768000000.0,0.0,3405690014.7062006,5904347858.145759
153,383999968.10731804,156504.24507684077,768000000.0,0.0,3405674286.624778,5904356930.240815
154,383999967.6890578,157527.14858224062,768000000.0,0.0,3405658558.51919,5904366002.293975
155,383999967.2680728,158550.0520865227,768000000.0,0.0,3405642830.389435,5904375074.305236
156,383999966.844363,159572.95558967968,768000000.0,0.0,3405627102.235514,5904384146.274602
157,383999966.4179283,160595.85909170436,768000000.0,0.0,3405611374.0574284,5904393218.202071
158,383999965.9887688,161618.7625925895,768000000.0,0.0,3405595645.855176,5904402290.087644
159,383999965.55688447,162641.6660923278,768000000.0,0.0,3405579917.628758,5904411361.931316
160,383999965.1222753,163664.56959091203,768000000.0,0.0,3405564189.3781734,5904420433.733095
161,383999964.68494135,164687.47308833487,768000000.0,0.0,3405548461.1034255,5904429505.492975
162,383999964.2448826,165710.37658458916,768000000.0,0.0,3405532732.80451,5904438577.210959
163,383999963.802099,166733.28007966751,768000000.0,0.0,3405517004.481431,5904447648.887045
164,383999963.35659057,167756.1835735628,768000000.0,0.0,3405501276.134186,5904456720.521234
165,383999962.9083573,168779.0870662677,768000000.0,0.0,3405485547.7627745,5904465792.113526
166,383999962.4573992,169801.990557775,768000000.0,0.0,3405469819.3672004,5904474863.6639185
167,383999962.00371635,170824.89404807735,768000000.0,0.0,3405454090.9474597,5904483935.172417
168,383999961.5473086,171847.79753716753,768000000.0,0.0,3405438362.503556,5904493006.639015
169,383999961.0881761,172870.70102503832,768000000.0,0.0,3405422634.035486,5904502078.063716
170,383999960.6263187,173893.60451168244,768000000.0,0.0,3405406905.543253,5904511149.44652
171,383999960.1617365,174916.50799709262,768000000.0,0.0,3405391177.026854,5904520220.787426
172,383999959.6944295,175939.41148126163,768000000.0,0.0,3405375448.486293,5904529292.086433
173,383999959.22439766,176962.31496418215,768000000.0,0.0,3405359719.921565,5904538363.343543
174,383999958.75164104,177985.21844584701,768000000.0,0.0,3405343991.332674,5904547434.558757
175,383999958.2761596,179008.12192624892,768000000.0,0.0,3405328262.7196198,5904556505.73207
176,383999957.79795325,180031.02540538055,768000000.0,0.0,3405312534.082401,5904565576.863485
177,383999957.31702214,181053.92888323477,768000000.0,0.0,3405296805.421019,5904574647.953003
178,383999956.8333662,182076.83235980422,768000000.0,0.0,3405281076.7354727,5904583719.000624
179,383999956.34698546,183099.73583508166,768000000.0,0.0,3405265348.0257645,5904592790.006344
180,383999955.8578799,184122.63930905986,768000000.0,0.0,3405249619.291891,5904601860.970168
181,383999955.36604947,185145.54278173155,768000000.0,0.0,3405233890.533856,5904610931.892092
182,383999954.8714943,186168.4462530894,768000000.0,0.0,3405218161.7516556,5904620002.772118
183,383999954.3742142,187191.34972312627,768000000.0,0.0,3405202432.9452925,5904629073.610246
184,383999953.87420934,188214.25319183487,768000000.0,0.0,3405186704.1147685,5904638144.406474
185,383999953.37147963,189237.15665920792,768000000.0,0.0,3405170975.2600794,5904647215.160805
186,383999952.8660251,190260.0601252381,768000000.0,0.0,3405155246.38123,5904656285.873237
187,383999952.3578458,191282.96358991833,768000000.0,0.0,3405139517.4782157,5904665356.543769
188,383999951.84694165,192305.86705324118,768000000.0,0.0,3405123788.551041,5904674427.172402
189,383999951.3333127,193328.77051519943,768000000.0,0.0,3405108059.599702,5904683497.759138
190,383999950.81695884,194351.67397578582,768000000.0,0.0,3405092330.624202,5904692568.303974
191,383999950.29788023,195374.57743499315,768000000.0,0.0,3405076601.6245384,5904701638.80691
192,383999949.7760768,196397.4808928141,768000000.0,0.0,3405060872.6007133,5904710709.267948
193,383999949.2515485,197420.38434924145,768000000.0,0.0,3405045143.5527277,5904719779.687087
194,383999948.72429544,198443.28780426795,768000000.0,0.0,3405029414.4805784,5904728850.064325
195,383999948.1943175,199466.19125788627,768000000.0,0.0,3405013685.3842688,5904737920.399666
196,383999947.66161484,200489.09471008927,768000000.0,0.0,3404997956.2637963,5904746990.693107
197,383999947.12618726,201511.9981608695,768000000.0,0.0,3404982227.119164,5904756060.944648
198,383999946.58803487,202534.90161021997,768000000.0,0.0,3404966497.9503684,5904765131.154289
199,383999946.0471577,203557.8050581332,768000000.0,0.0,3404950768.7574134,5904774201.322031
200,383999945.50355566,204580.70850460196,768000000.0,0.0,3404935039.540295,5904783271.447874
201,383999944.9572288,205603.6119496191,768000000.0,0.0,3404919310.299016,5904792341.531818
202,383999944.40817714,206626.51539317728,768000000.0,0.0,3404903581.033578,5904801411.57386
203,383999943.85640067,207649.41883526923,768000000.0,0.0,3404887851.743977,5904810481.574003
204,383999943.3018994,208672.3222758878,768000000.0,0.0,3404872122.4302173,5904819551.532246
205,383999942.7446732,209695.22571502562,768000000.0,0.0,3404856393.0922956,5904828621.448589
206,383999942.18472224,210718.12915267542,768000000.0,0.0,3404840663.7302146,5904837691.323032
207,383999941.6220465,211741.03258883004,768000000.0,0.0,3404824934.3439717,5904846761.155576
208,383999941.05664593,212763.93602348218,768000000.0,0.0,3404809204.93357,5904855830.946219
209,383999940.4885205,213786.83945662456,768000000.0,0.0,3404793475.4990067,5904864900.6949625
210,383999939.91767025,214809.74288824986,768000000.0,0.0,3404777746.0402837,5904873970.401805
211,383999939.3440952,215832.64631835098,768000000.0,0.0,3404762016.557402,5904883040.066748
212,383999938.76779526,216855.54974692053,768000000.0,0.0,3404746287.050359,5904892109.689789
213,383999938.1887706,217878.4531739513,768000000.0,0.0,3404730557.519157,5904901179.27093
214,383999937.6070211,218901.35659943603,768000000.0,0.0,3404714827.963795,5904910248.810171
215,383999937.0225467,219924.26002336745,768000000.0,0.0,3404699098.384275,5904919318.307511
216,383999936.43534756,220947.16344573838,768000000.0,0.0,3404683368.7805934,5904928387.762951
217,383999935.8454236,221970.0668665414,768000000.0,0.0,3404667639.1527543,5904937457.176489
218,383999935.2527747,222992.97028576938,768000000.0,0.0,3404651909.500755,5904946526.548128
219,383999934.65740114,224015.87370341507,768000000.0,0.0,3404636179.8245964,5904955595.877865
220,383999934.0593027,225038.77711947117,768000000.0,0.0,3404620450.1242795,5904964665.165701
221,383999933.4584794,226061.68053393034,768000000.0,0.0,3404604720.3998036,5904973734.411636
222,383999932.8549313,227084.58394678545,768000000.0,0.0,3404588990.65117,5904982803.61567
223,383999932.24865836,228107.48735802918,768000000.0,0.0,3404573260.8783765,5904991872.777803
224,383999931.6396606,229130.39076765426,768000000.0,0.0,3404557531.0814257,5905000941.898035
225,383999931.02793807,230153.2941756535,768000000.0,0.0,3404541801.260315,5905010010.976366
226,383999930.41349065,231176.19758201958,768000000.0,0.0,3404526071.4150476,5905019080.012795
227,383999929.7963185,232199.10098674524,768000000.0,0.0,3404510341.545621,5905028149.007323
228,383999929.1764214,233222.00438982324,768000000.0,0.0,3404494611.6520357,5905037217.9599495
229,383999928.55379957,234244.90779124634,768000000.0,0.0,3404478881.734294,5905046286.870674
230,383999927.9284529,235267.81119100732,768000000.0,0.0,3404463151.792393,5905055355.739498
231,383999927.30038136,236290.7145890988,768000000.0,0.0,3404447421.8263364,5905064424.566421
232,383999926.66958505,237313.61798551359,768000000.0,0.0,3404431691.83612,5905073493.351439
233,383999926.0360639,238336.5213802444,768000000.0,0.0,3404415961.8217483,5905082562.094559
234,383999925.39981794,239359.4247732841,768000000.0,0.0,3404400231.7832174,5905091630.795774
235,383999924.7608472,240382.3281646252,768000000.0,0.0,3404384501.720531,5905100699.45509
236,383999924.1191516,241405.23155426065,768000000.0,0.0,3404368771.633685,5905109768.072502
237,383999923.47473115,242428.13494218313,768000000.0,0.0,3404353041.522683,5905118836.648014
238,383999922.82758594,243451.03832838527,768000000.0,0.0,3404337311.387525,5905127905.181622
239,383999922.17771584,244473.94171286002,768000000.0,0.0,3404321581.2282095,5905136973.673328
240,383999921.525121,245496.84509559997,768000000.0,0.0,3404305851.044738,5905146042.123132
241,383999920.8698012,246519.7484765979,768000000.0,0.0,3404290120.8371086,5905155110.531035
242,383999920.2117567,247542.65185584658,768000000.0,0.0,3404274390.6053243,5905164178.897034
243,383999919.55098736,248565.55523333867,768000000.0,0.0,3404258660.3493824,5905173247.221131
244,383999918.8874932,249588.458609067,768000000.0,0.0,3404242930.0692854,5905182315.503326
245,383999918.2212742,250611.36198302425,768000000.0,0.0,3404227199.765031,5905191383.743619
246,383999917.5523304,251634.2653552032,768000000.0,0.0,3404211469.43662,5905200451.942008
247,383999916.88066167,252657.1687255966,768000000.0,0.0,3404195739.0840554,5905209520.0984955
248,383999916.20626825,253680.07209419715,768000000.0,0.0,3404180008.707333,5905218588.213079
249,383999915.52914995,254702.9754609976,768000000.0,0.0,3404164278.3064566,5905227656.28576
250,383999914.8493068,255725.87882599075,768000000.0,0.0,3404148547.8814225,5905236724.31654
251,383999914.1667389,256748.78218916932,768000000.0,0.0,3404132817.4322352,5905245792.305415
252,383999913.48144615,257771.68555052596,768000000.0,0.0,3404117086.958891,5905254860.252387
253,383999912.79342854,258794.5889100535,768000000.0,0.0,3404101356.461393,5905263928.157457
254,383999912.10268617,259817.49226774467,768000000.0,0.0,3404085625.939738,5905272996.020624
255,383999911.40921897,260840.3956235922,768000000.0,0.0,3404069895.3939285,5905282063.841887
256,383999910.71302694,261863.2989775888,768000000.0,0.0,3404054164.823965,5905291131.621246
257,383999910.0141101,262886.20232972736,768000000.0,0.0,3404038434.2298455,5905300199.358704
258,383999909.31246835,263909.1056800004,768000000.0,0.0,3404022703.6115727,5905309267.054257
259,383999908.6081019,264932.00902840076,768000000.0,0.0,3404006972.969144,5905318334.707908
260,383999907.9010105,265954.91237492126,768000000.0,0.0,3403991242.3025627,5905327402.319654
261,383999907.1911944,266977.8157195545,768000000.0,0.0,3403975511.6118245,5905336469.889497
262,383999906.47865343,268000.71906229336,768000000.0,0.0,3403959780.8969345,5905345537.417436
263,383999905.7633876,269023.6224031305,768000000.0,0.0,3403944050.1578884,5905354604.903473
264,383999905.04539704,270046.5257420587,768000000.0,0.0,3403928319.3946886,5905363672.347604
265,383999904.3246816,271069.4290790706,768000000.0,0.0,3403912588.607336,5905372739.749832
266,383999903.60124135,272092.3324141591,768000000.0,0.0,3403896857.7958283,5905381807.110156
267,383999902.87507623,273115.23574731685,768000000.0,0.0,3403881126.9601684,5905390874.428576
268,383999902.14618635,274138.1390785366,768000000.0,0.0,3403865396.1003537,5905399941.705093
269,383999901.41457164,275161.04240781104,768000000.0,0.0,3403849665.216387,5905409008.939705
270,383999900.6802321,276183.945735133,768000000.0,0.0,3403833934.3082647,5905418076.132413
271,383999899.94316775,277206.8490604952,768000000.0,0.0,3403818203.3759913,5905427143.283216
272,383999899.20337856,278229.7523838904,768000000.0,0.0,3403802472.4195633,5905436210.392117
273,383999898.46086454,279252.6557053113,768000000.0,0.0,3403786741.4389825,5905445277.459112
274,383999897.7156257,280275.5590247506,768000000.0,0.0,3403771010.4342504,5905454344.484202
275,383999896.96766204,281298.46234220115,768000000.0,0.0,3403755279.405363,5905463411.467389
276,383999896.2169736,282321.3656576556,768000000.0,0.0,3403739548.3523254,5905472478.40867
277,383999895.4635603,283344.26897110674,768000000.0,0.0,3403723817.275133,5905481545.308046
278,383999894.7074222,284367.1722825473,768000000.0,0.0,3403708086.17379,5905490612.16552
279,383999893.9485593,285390.07559197006,768000000.0,0.0,3403692355.048293,5905499678.981089
280,383999893.1869715,286412.9788993676,768000000.0,0.0,3403676623.8986454,5905508745.75475
281,383999892.4226589,287435.8822047329,768000000.0,0.0,3403660892.7248445,5905517812.486509
282,383999891.65562147,288458.7855080586,768000000.0,0.0,3403645161.5268917,5905526879.176362
283,383999890.8858593,289481.6888093374,768000000.0,0.0,3403629430.3047876,5905535945.82431
284,383999890.11337227,290504.59210856206,768000000.0,0.0,3403613699.0585313,5905545012.430354
285,383999889.3381604,291527.4954057253,768000000.0,0.0,3403597967.7881236,5905554078.994492
286,383999888.5602237,292550.39870081993,768000000.0,0.0,3403582236.4935637,5905563145.516726
287,383999887.7795622,293573.3019938386,768000000.0,0.0,3403566505.174854,5905572211.997053
288,383999886.9961758,294596.2052847742,768000000.0,0.0,3403550773.831991,5905581278.435475
289,383999886.2100647,295619.10857361933,768000000.0,0.0,3403535042.464978,5905590344.831992
290,383999885.42122877,296642.01186036674,768000000.0,0.0,3403519311.073813,5905599411.1866045
291,383999884.62966794,297664.91514500923,768000000.0,0.0,3403503579.658497,5905608477.499311
292,383999883.83538234,298687.8184275396,768000000.0,0.0,3403487848.2190313,5905617543.770111
293,383999883.0383719,299710.72170795046,768000000.0,0.0,3403472116.755413,5905626609.999006
294,383999882.2386366,300733.6249862346,768000000.0,0.0,3403456385.267646,5905635676.185995
295,383999881.43617654,301756.52826238476,768000000.0,0.0,3403440653.7557273,5905644742.3310795
296,383999880.6309917,302779.4315363937,768000000.0,0.0,3403424922.219659,5905653808.434257
297,383999879.8230819,303802.33480825415,768000000.0,0.0,3403409190.6594396,5905662874.495528
298,383999879.0124474,304825.2380779588,768000000.0,0.0,3403393459.0750704,5905671940.5148945
299,383999878.19908804,305848.14134550054,768000000.0,0.0,3403377727.46655,5905681006.492355
300,383999877.38300383,306871.0446108719,768000000.0,0.0,3403361995.8338804,5905690072.427909
301,383999876.5641948,307893.94787406584,768000000.0,0.0,3403346264.1770616,5905699138.321556
302,383999875.742661,308916.8511350749,768000000.0,0.0,3403330532.4960914,5905708204.173299
303,383999874.9184024,309939.754393892,768000000.0,0.0,3403314800.790973,5905717269.983134
304,383999874.09141886,310962.65765050973,768000000.0,0.0,3403299069.061704,5905726335.751062
305,383999873.2617106,311985.56090492103,768000000.0,0.0,3403283337.308287,5905735401.477085
306,383999872.4292775,313008.46415711846,768000000.0,0.0,3403267605.5307193,5905744467.161201
307,383999871.5941195,314031.36740709475,768000000.0,0.0,3403251873.7290034,5905753532.80341
308,383999870.7562368,315054.2706548427,768000000.0,0.0,3403236141.9031377,5905762598.403714
309,383999869.9156292,316077.1739003552,768000000.0,0.0,3403220410.0531225,5905771663.96211
310,383999869.0722968,317100.0771436247,768000000.0,0.0,3403204678.1789594,5905780729.4786
