Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L4 X Position (m),L4 Y Position (m)
205,383999942.7446732,209695.22571502562,768000000.0,2.49749895199177e-09,191818370.3011189,332658553.6387314
206,383999942.18472224,210718.12915267542,768000000.0,2.49749895199177e-09,191817484.16077936,332659064.6055193
207,383999941.6220465,211741.03258883004,768000000.0,2.49749895199177e-09,191816598.01907864,332659575.5699468
208,383999941.05664593,212763.93602348218,768000000.0,2.49749895199177e-09,191815711.87601689,332660086.5320137
209,383999940.4885205,213786.83945662456,768000000.0,2.49749895199177e-09,191814825.73159394,332660597.4917202
210,383999939.91767025,214809.74288824986,768000000.0,2.49749895199177e-09,191813939.5858099,332661108.449066
211,383999939.3440952,215832.64631835098,768000000.0,2.49749895199177e-09,191813053.43866482,332661619.40405124
212,383999938.76779526,216855.54974692053,768000000.0,2.49749895199177e-09,191812167.2901586,332662130.3566761
213,383999938.1887706,217878.4531739513,768000000.0,2.49749895199177e-09,191811281.14029136,332662641.3069403
214,383999937.6070211,218901.35659943603,768000000.0,2.49749895199177e-09,191810394.98906305,332663152.2548441
215,383999937.0225467,219924.26002336745,768000000.0,2.49749895199177e-09,191809508.83647367,332663663.2003873
216,383999936.43534756,220947.16344573838,768000000.0,2.49749895199177e-09,191808622.68252316,332664174.1435699
217,383999935.8454236,221970.0668665414,768000000.0,2.49749895199177e-09,191807736.52721173,332664685.084392
218,383999935.2527747,222992.97028576938,768000000.0,2.49749895199177e-09,191806850.37053907,332665196.02285355
219,383999934.65740114,224015.87370341507,768000000.0,2.49749895199177e-09,191805964.2125055,332665706.9589546
220,383999934.0593027,225038.77711947117,768000000.0,2.49749895199177e-09,191805078.05311084,332666217.89269495
221,383999933.4584794,226061.68053393034,768000000.0,2.49749895199177e-09,191804191.89235517,332666728.82407486
222,383999932.8549313,227084.58394678545,768000000.0,2.49749895199177e-09,191803305.73023853,332667239.7530941
223,383999932.24865836,228107.48735802918,768000000.0,2.49749895199177e-09,191802419.5667608,332667750.6797529
224,383999931.6396606,229130.39076765426,768000000.0,2.49749895199177e-09,191801533.40192208,332668261.60405093
225,383999931.02793807,230153.2941756535,768000000.0,2.49749895199177e-09,191800647.23572236,332668772.5259886
226,383999930.41349065,231176.19758201958,768000000.0,2.49749895199177e-09,191799761.06816173,332669283.4455656
227,383999929.7963185,232199.10098674524,768000000.0,2.49749895199177e-09,191798874.89924,332669794.362782
228,383999929.1764214,233222.00438982324,768000000.0,2.49749895199177e-09,191797988.72895724,332670305.2776377
229,383999928.55379957,234244.90779124634,768000000.0,2.49749895199177e-09,191797102.55731362,332670816.19013304
230,383999927.9284529,235267.81119100732,768000000.0,2.49749895199177e-09,191796216.38430896,332671327.10026765
231,383999927.30038136,236290.7145890988,768000000.0,2.49749895199177e-09,191795330.2099434,332671838.0080416
232,383999926.66958505,237313.61798551359,768000000.0,2.49749895199177e-09,191794444.0342168,332672348.91345507
233,383999926.0360639,238336.5213802444,768000000.0,2.49749895199177e-09,191793557.85712934,332672859.8165079
234,383999925.39981794,239359.4247732841,768000000.0,2.49749895199177e-09,191792671.6786809,332673370.7172001
235,383999924.7608472,240382.3281646252,768000000.0,2.49749895199177e-09,191791785.49887154,332673881.61553174
236,383999924.1191516,241405.23155426065,768000000.0,2.49749895199177e-09,191790899.31770116,332674392.5115027
237,383999923.47473115,242428.13494218313,768000000.0,2.49749895199177e-09,191790013.1351699,332674903.4051131
238,383999922.82758594,243451.03832838527,768000000.0,2.49749895199177e-09,191789126.95127776,332675414.2963629
239,383999922.17771584,244473.94171286002,768000000.0,2.49749895199177e-09,191788240.76602462,332675925.1852519
240,383999921.525121,245496.84509559997,768000000.0,2.49749895199177e-09,191787354.57941067,332676436.07178044
241,383999920.8698012,246519.7484765979,768000000.0,2.49749895199177e-09,191786468.39143574,332676946.95594823
242,383999920.2117567,247542.65185584658,768000000.0,2.49749895199177e-09,191785582.20209995,332677457.8377553
243,383999919.55098736,248565.55523333867,768000000.0,2.49749895199177e-09,191784696.01140326,332677968.71720207
244,383999918.8874932,249588.458609067,768000000.0,2.49749895199177e-09,191783809.8193457,332678479.5942879
245,383999918.2212742,250611.36198302425,768000000.0,2.49749895199177e-09,191782923.62592727,332678990.46901315
246,383999917.5523304,251634.2653552032,768000000.0,2.49749895199177e-09,191782037.43114787,332679501.34137774
247,383999916.88066167,252657.1687255966,768000000.0,2.49749895199177e-09,191781151.23500773,332680012.2113816
248,383999916.20626825,253680.07209419715,768000000.0,2.49749895199177e-09,191780265.03750667,332680523.0790249
249,383999915.52914995,254702.9754609976,768000000.0,2.49749895199177e-09,191779378.8386448,332681033.94430757
250,383999914.8493068,255725.87882599075,768000000.0,2.49749895199177e-09,191778492.63842198,332681544.80722946
251,383999914.1667389,256748.78218916932,768000000.0,2.49749895199177e-09,191777606.43683848,332682055.6677908
252,383999913.48144615,257771.68555052596,768000000.0,2.49749895199177e-09,191776720.23389402,332682566.5259913
253,383999912.79342854,258794.5889100535,768000000.0,2.49749895199177e-09,191775834.02958885,332683077.3818313
254,383999912.10268617,259817.49226774467,768000000.0,2.49749895199177e-09,191774947.82392272,332683588.2353105
255,383999911.40921897,260840.3956235922,768000000.0,2.49749895199177e-09,191774061.61689585,332684099.0864291
256,383999910.71302694,261863.2989775888,768000000.0,2.49749895199177e-09,191773175.4085082,332684609.935187
257,383999910.0141101,262886.20232972736,768000000.0,2.49749895199177e-09,191772289.1987597,332685120.78158414
258,383999909.31246835,263909.1056800004,768000000.0,2.49749895199177e-09,191771402.98765042,332685631.62562054
259,383999908.6081019,264932.00902840076,768000000.0,2.49749895199177e-09,191770516.7751804,332686142.46729636
260,383999907.9010105,265954.91237492126,768000000.0,2.49749895199177e-09,191769630.5613495,332686653.30661136
261,383999907.1911944,266977.8157195545,768000000.0,2.49749895199177e-09,191768744.34615788,332687164.1435658
262,383999906.47865343,268000.71906229336,768000000.0,2.49749895199177e-09,191767858.12960556,332687674.97815937
263,383999905.7633876,269023.6224031305,768000000.0,2.49749895199177e-09,191766971.91169232,332688185.8103923
264,383999905.04539704,270046.5257420587,768000000.0,2.49749895199177e-09,191766085.69241843,332688696.64026463
265,383999904.3246816,271069.4290790706,768000000.0,2.49749895199177e-09,191765199.47178376,332689207.46777606
266,383999903.60124135,272092.3324141591,768000000.0,2.49749895199177e-09,191764313.24978828,332689718.29292685
267,383999902.87507623,273115.23574731685,768000000.0,2.49749895199177e-09,191763427.02643216,332690229.11571676
268,383999902.14618635,274138.1390785366,768000000.0,2.49749895199177e-09,191762540.80171528,332690739.9361462
269,383999901.41457164,275161.04240781104,768000000.0,2.49749895199177e-09,191761654.57563773,332691250.7542147
270,383999900.6802321,276183.945735133,768000000.0,2.49749895199177e-09,191760768.34819934,332691761.5699225
271,383999899.94316775,277206.8490604952,768000000.0,2.49749895199177e-09,191759882.11940032,332692272.3832696
