Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L4 X Position (m),L4 Y Position (m)
57,383999995.5735262,58305.504457973824,768000000.0,59328.40827292088,191999997.7867631,50494.048041072114
58,383999995.41684896,59328.408036886896,768000000.0,60351.31186383331,191999997.70842448,51379.90852603285
59,383999995.2574468,60351.31161537897,768000000.0,61374.21545474575,191999997.6287234,52265.76901062899
60,383999995.0953199,61374.2151934428,768000000.0,62397.119045658175,191999997.54765996,53151.62949485426
61,383999994.9304682,62397.11877107112,768000000.0,63420.022636570604,191999997.4652341,54037.48997870237
62,383999994.7628916,63420.02234825667,768000000.0,64442.926227483025,191999997.3814458,54923.35046216704
63,383999994.5925902,64442.92592499222,768000000.0,65465.829818395454,191999997.2962951,55809.21094524198
64,383999994.41956395,65465.82950127047,768000000.0,66488.73340930788,191999997.20978197,56695.071427920906
65,383999994.243813,66488.73307708418,768000000.0,67511.63700022032,191999997.1219065,57580.93191019752
66,383999994.0653371,67511.63665242611,768000000.0,68534.54059113274,191999997.03266856,58466.79239206555
67,383999993.8841364,68534.54022728899,768000000.0,69557.44418204518,191999996.9420682,59352.65287351872
68,383999993.70021087,69557.44380166553,768000000.0,70580.3477729576,191999996.85010543,60238.51335455071
69,383999993.5135606,70580.34737554852,768000000.0,71603.25136387003,191999996.7567803,61124.37383515527
70,383999993.32418543,71603.25094893067,768000000.0,72626.15495478245,191999996.66209272,62010.23431532609
71,383999993.13208544,72626.15452180474,768000000.0,73649.05854569488,191999996.56604272,62896.094795056895
72,383999992.9372606,73649.05809416344,768000000.0,74671.96213660731,191999996.4686303,63781.95527434138
73,383999992.73971105,74671.96166599955,768000000.0,75694.86572751973,191999996.36985552,64667.815753173294
74,383999992.53943664,75694.86523730581,768000000.0,76717.76931843215,191999996.26971832,65553.67623154633
75,383999992.33643734,76717.76880807492,768000000.0,77740.67290934458,191999996.16821867,66439.5367094542
76,383999992.1307133,77740.67237829966,768000000.0,78763.576500257,191999996.06535664,67325.39718689062
77,383999991.92226434,78763.57594797277,768000000.0,79786.48009116943,191999995.96113217,68211.25766384932
78,383999991.7110906,79786.47951708698,768000000.0,80809.38368208185,191999995.8555453,69097.11814032399
79,383999991.4971921,80809.38308563503,768000000.0,81832.28727299428,191999995.74859604,69982.97861630835
80,383999991.2805687,81832.28665360966,768000000.0,82855.1908639067,191999995.64028436,70868.83909179612
81,383999991.0612205,82855.1902210036,768000000.0,83878.09445481912,191999995.53061026,71754.69956678101
82,383999990.8391475,83878.09378780963,768000000.0,84900.99804573155,191999995.41957375,72640.56004125676
83,383999990.61434966,84900.99735402048,768000000.0,85923.90163664398,191999995.30717483,73526.42051521703
84,383999990.38682705,85923.90091962888,768000000.0,86946.80522755641,191999995.19341353,74412.28098865558
85,383999990.15657955,86946.80448462756,768000000.0,87969.70881846883,191999995.07828978,75298.1414615661
86,383999989.92360723,87969.70804900928,768000000.0,88992.61240938125,191999994.96180362,76184.00193394232
87,383999989.68791014,88992.61161276676,768000000.0,90015.51600029369,191999994.84395507,77069.86240577794
88,383999989.44948816,90015.51517589278,768000000.0,91038.41959120611,191999994.72474408,77955.7228770667
89,383999989.2083414,91038.41873838006,768000000.0,92061.32318211855,191999994.6041707,78841.58334780227
90,383999988.9644698,92061.32230022133,768000000.0,93084.22677303097,191999994.4822349,79727.4438179784
91,383999988.7178734,93084.22586140934,768000000.0,94107.1303639434,191999994.3589367,80613.30428758879
92,383999988.4685522,94107.12942193686,768000000.0,95130.03395485584,191999994.2342761,81499.16475662717
93,383999988.2165061,95130.03298179657,768000000.0,96152.93754576826,191999994.10825306,82385.02522508723
94,383999987.9617352,96152.93654098129,768000000.0,97175.84113668068,191999993.9808676,83270.88569296269
95,383999987.7042395,97175.84009948368,768000000.0,98198.74472759312,191999993.85211974,84156.74616024729
96,383999987.444019,98198.74365729655,768000000.0,99221.64831850555,191999993.7220095,85042.60662693472
97,383999987.18107367,99221.64721441259,768000000.0,100244.55190941798,191999993.59053683,85928.4670930187
98,383999986.9154035,100244.55077082459,768000000.0,101267.45550033041,191999993.45770174,86814.32755849292
99,383999986.6470085,101267.45432652524,768000000.0,102290.35909124285,191999993.32350424,87700.18802335113
100,383999986.37588865,102290.3578815073,768000000.0,103313.26268215527,191999993.18794432,88586.04848758702
101,383999986.10204405,103313.26143576353,768000000.0,104336.16627306769,191999993.05102202,89471.90895119432
102,383999985.8254746,104336.16498928667,768000000.0,105359.0698639801,191999992.9127373,90357.76941416675
103,383999985.5461803,105359.06854206944,768000000.0,106381.9734548925,191999992.77309015,91243.62987649797
104,383999985.2641612,106381.97209410463,768000000.0,107404.87704580494,191999992.6320806,92129.49033818179
105,383999984.97941726,107404.87564538488,768000000.0,108427.78063671736,191999992.48970863,93015.35079921182
106,383999984.69194853,108427.77919590304,768000000.0,109450.6842276298,191999992.34597427,93901.21125958186
107,383999984.401755,109450.68274565178,768000000.0,110473.58781854222,191999992.2008775,94787.07171928557
108,383999984.10883653,110473.58629462392,768000000.0,111496.49140945464,191999992.05441827,95672.93217831668
109,383999983.8131934,111496.4898428121,768000000.0,112519.39500036706,191999991.9065967,96558.7926366689
110,383999983.5148253,112519.39339020917,768000000.0,113542.29859127948,191999991.75741264,97444.65309433597
111,383999983.2137324,113542.29693680776,768000000.0,114565.2021821919,191999991.6068662,98330.51355131157
112,383999982.9099148,114565.20048260066,768000000.0,115588.10577310433,191999991.4549574,99216.37400758942
113,383999982.6033723,115588.10402758064,768000000.0,116611.00936401675,191999991.30168614,100102.23446316324
114,383999982.294105,116611.00757174043,768000000.0,117633.91295492917,191999991.1470525,100988.09491802676
115,383999981.98211277,117633.91111507277,768000000.0,118656.81654584159,191999990.99105638,101873.95537217369
116,383999981.66739583,118656.81465757037,768000000.0,119679.72013675404,191999990.83369792,102759.81582559772
117,383999981.34995407,119679.718199226,768000000.0,120702.62372766648,191999990.67497703,103645.67627829257
118,383999981.0297874,120702.6217400324,768000000.0,121725.52731857891,191999990.5148937,104531.53673025197
119,383999980.706896,121725.52527998228,768000000.0,122748.43090949133,191999990.353448,105417.39718146963
120,383999980.38127977,122748.42881906845,768000000.0,123771.33450040377,191999990.19063988,106303.25763193925
121,383999980.05293864,123771.3323572836,768000000.0,124794.23809131619,191999990.02646932,107189.11808165455
122,383999979.72187275,124794.23589462048,768000000.0,125817.14168222861,191999989.86093637,108074.97853060925
123,383999979.388082,125817.1394310718,768000000.0,126840.04527314106,191999989.694041,108960.83897879707
124,383999979.0515665,126840.04296663035,768000000.0,127862.9488640535,191999989.52578324,109846.69942621171
125,383999978.7123261,127862.9465012889,768000000.0,128885.85245496593,191999989.35616305,110732.5598728469
126,383999978.370361,128885.85003504012,768000000.0,129908.75604587837,191999989.1851805,111618.42031869633
127,383999978.0256709,129908.75356787677,768000000.0,130931.65963679079,191999989.01283544,112504.28076375373
128,383999977.6782561,130931.6570997916,768000000.0,131954.5632277032,191999988.83912805,113390.1412080128
129,383999977.3281164,131954.56063077739,768000000.0,132977.46681861568,191999988.6640582,114276.0016514673
130,383999976.9752519,132977.46416082678,768000000.0,134000.37040952808,191999988.48762596,115161.86209411088
131,383999976.61966264,134000.36768993264,768000000.0,135023.2740004405,191999988.30983132,116047.7225359373
132,383999976.2613485,135023.2712180876,768000000.0,136046.1775913529,191999988.13067424,116933.58297694025
133,383999975.90030956,136046.1747452845,768000000.0,137069.0811822653,191999987.95015478,117819.44341711345
134,383999975.5365458,137069.078271516,768000000.0,138091.98477317774,191999987.7682729,118705.30385645063
135,383999975.17005724,138091.98179677487,768000000.0,139114.88836409015,191999987.58502862,119591.16429494548
136,383999974.80084383,139114.88532105385,768000000.0,140137.7919550026,191999987.40042192,120477.02473259172
137,383999974.42890555,140137.7888443457,768000000.0,141160.69554591505,191999987.21445277,121362.88516938307
138,383999974.05424255,141160.69236664314,768000000.0,142183.59913682748,191999987.02712128,122248.74560531325
139,383999973.67685467,142183.59588793892,768000000.0,143206.50272773995,191999986.83842734,123134.60604037595
140,383999973.29674196,143206.49940822576,768000000.0,144229.40631865239,191999986.64837098,124020.4664745649
141,383999972.9139044,144229.40292749647,768000000.0,145252.30990956482,191999986.4569522,124906.32690787384
142,383999972.52834207,145252.3064457437,768000000.0,146275.21350047726,191999986.26417103,125792.18734029644
143,383999972.1400549,146275.20996296027,768000000.0,147298.1170913897,191999986.07002744,126678.04777182644
144,383999971.7490429,147298.11347913888,768000000.0,148321.0206823021,191999985.87452146,127563.90820245753
145,383999971.35530615,148321.01699427224,768000000.0,149343.9242732145,191999985.67765307,128449.76863218346
146,383999970.9588445,149343.92050835319,768000000.0,150366.82786412694,191999985.47942224,129335.62906099793
147,383999970.55965805,150366.82402137437,768000000.0,151389.73145503932,191999985.27982903,130221.48948889463
148,383999970.15774673,151389.72753332858,768000000.0,152412.63504595176,191999985.07887337,131107.3499158673
149,383999969.75311065,152412.63104420854,768000000.0,153435.53863686416,191999984.87655532,131993.21034190964
150,383999969.34574974,153435.534554007,768000000.0,154458.44222777657,191999984.67287487,132879.07076701536
151,383999968.935664,154458.43806271668,768000000.0,155481.345818689,191999984.467832,133764.9311911782
152,383999968.52285343,155481.34157033035,768000000.0,156504.24940960147,191999984.26142672,134650.79161439187
153,383999968.10731804,156504.24507684077,768000000.0,157527.15300051388,191999984.05365902,135536.65203665008
154,383999967.6890578,157527.14858224062,768000000.0,158550.05659142628,191999983.8445289,136422.5124579465
155,383999967.2680728,158550.0520865227,768000000.0,159572.96018233872,191999983.6340364,137308.37287827488
156,383999966.844363,159572.95558967968,768000000.0,160595.86377325116,191999983.4221815,138194.23329762896
157,383999966.4179283,160595.85909170436,768000000.0,161618.76736416362,191999983.20896414,139080.09371600245
158,383999965.9887688,161618.7625925895,768000000.0,162641.67095507606,191999982.9943844,139965.954133389
159,383999965.55688447,162641.6660923278,768000000.0,163664.57454598846,191999982.77844223,140851.81454978237
160,383999965.1222753,163664.56959091203,768000000.0,164687.47813690093,191999982.56113765,141737.6749651763
161,383999964.68494135,164687.47308833487,768000000.0,165710.38172781336,191999982.34247068,142623.53537956445
162,383999964.2448826,165710.37658458916,768000000.0,166733.28531872583,191999982.1224413,143509.39579294057
163,383999963.802099,166733.28007966751,768000000.0,167756.1889096383,191999981.9010495,144395.25620529833
164,383999963.35659057,167756.1835735628,768000000.0,168779.09250055073,191999981.67829528,145281.1166166315
165,383999962.9083573,168779.0870662677,768000000.0,169801.99609146314,191999981.45417866,146166.9770269338
166,383999962.4573992,169801.990557775,768000000.0,170824.89968237554,191999981.2286996,147052.8374361989
167,383999962.00371635,170824.89404807735,768000000.0,171847.803273288,191999981.00185817,147938.6978444205
168,383999961.5473086,171847.79753716753,768000000.0,172870.70686420047,191999980.7736543,148824.55825159236
169,383999961.0881761,172870.70102503832,768000000.0,173893.61045511288,191999980.54408804,149710.4186577082
170,383999960.6263187,173893.60451168244,768000000.0,174916.5140460253,191999980.31315935,150596.2790627617
171,383999960.1617365,174916.50799709262,768000000.0,175939.4176369377,191999980.08086824,151482.13946674656
172,383999959.6944295,175939.41148126163,768000000.0,176962.32122785007,191999979.84721476,152367.99986965655
173,383999959.22439766,176962.31496418215,768000000.0,177985.2248187625,191999979.61219883,153253.86027148532
174,383999958.75164104,177985.21844584701,768000000.0,179008.12840967492,191999979.37582052,154139.72067222663
