Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L5 X Position (m),L5 Y Position (m)
25,383999999.148493,25572.589753908574,768000000.0,26595.493363723137,383999999.791709,25572.58979674373
26,383999999.07901007,26595.49334246081,768000000.0,27618.39695463557,383999999.72222614,26595.493387009366
27,383999999.00680226,27618.39693082432,768000000.0,28641.300545547994,383999999.6500183,27618.396977086282
28,383999998.9318697,28641.30051899186,768000000.0,29664.204136460423,383999999.57508576,28641.300566967227
29,383999998.8542122,29664.204106956164,768000000.0,30687.107727372848,383999999.49742824,29664.20415664493
30,383999998.77383,30687.10769470997,768000000.0,31710.011318285277,383999999.4170461,30687.107746112153
31,383999998.6907229,31710.01128224602,768000000.0,32732.91490919771,383999999.3339389,31710.011335361603
32,383999998.604891,32732.914869557066,768000000.0,33755.81850011013,383999999.2481071,32732.914924386056
33,383999998.5163343,33755.818456635854,768000000.0,34778.72209102256,383999999.15955037,33755.818513178245
34,383999998.4250527,34778.7220434751,768000000.0,35801.62568193499,383999999.0682688,34778.72210173089
35,383999998.33104634,35801.62563006755,768000000.0,36824.529272847416,383999998.97426236,35801.62569003675
36,383999998.23431516,36824.52921640597,768000000.0,37847.43286375985,383999998.87753123,36824.52927808858
37,383999998.13485914,37847.4328024831,768000000.0,38870.33645467229,383999998.7780752,37847.4328658791
38,383999998.0326783,38870.33638829164,768000000.0,39893.240045584724,383999998.6758943,38870.33645340105
39,383999997.92777264,39893.23997382438,768000000.0,40916.143636497145,383999998.5709887,39893.24004064719
40,383999997.82014215,40916.14355907404,768000000.0,41939.047227409574,383999998.4633582,40916.143627610254
41,383999997.7097869,41939.04714403335,768000000.0,42961.95081832201,383999998.353003,41939.04721428298
42,383999997.59670675,42961.95072869508,768000000.0,43984.854409234445,383999998.2399228,42961.95080065811
43,383999997.48090184,43984.85431305195,768000000.0,45007.75800014688,383999998.124118,43984.85438672838
44,383999997.36237204,45007.75789709671,768000000.0,46030.661591059295,383999998.0055881,45007.75797248654
45,383999997.2411174,46030.6614808221,768000000.0,47053.56518197172,383999997.88433343,46030.661557925334
46,383999997.117138,47053.56506422086,768000000.0,48076.468772884145,383999997.7603541,47053.56514303751
47,383999996.9904338,48076.468647285736,768000000.0,49099.372363796574,383999997.63364995,48076.46872781579
48,383999996.8610047,49099.37223000946,768000000.0,50122.275954708995,383999997.5042207,49099.372312252905
49,383999996.72885084,50122.27581238479,768000000.0,51145.17954562143,383999997.3720669,50122.27589634165
50,383999996.59397215,51145.17939440444,768000000.0,52168.08313653386,383999997.2371882,51145.17948007471
51,383999996.4563686,52168.08297606119,768000000.0,53190.986727446296,383999997.0995847,52168.083063444865
52,383999996.3160403,53190.98655734775,768000000.0,54213.89031835873,383999996.95925635,53190.98664644481
53,383999996.1729871,54213.89013825687,768000000.0,55236.79390927116,383999996.8162032,54213.89022906735
54,383999996.02720916,55236.79371878131,768000000.0,56259.697500183596,383999996.6704253,55236.7938113052
55,383999995.87870634,56259.69729891379,768000000.0,57282.601091096025,383999996.52192247,56259.69739315107
56,383999995.7274787,57282.600878647034,768000000.0,58305.50468200845,383999996.37069476,57282.60097459773
57,383999995.5735262,58305.504457973824,768000000.0,59328.40827292088,383999996.2167422,58305.50455563791
58,383999995.41684896,59328.408036886896,768000000.0,60351.31186383331,383999996.0600651,59328.40813626441
59,383999995.2574468,60351.31161537897,768000000.0,61374.21545474575,383999995.9006629,60351.31171646987
60,383999995.0953199,61374.2151934428,768000000.0,62397.119045658175,383999995.73853606,61374.215296247115
61,383999994.9304682,62397.11877107112,768000000.0,63420.022636570604,383999995.57368433,62397.11887558883
62,383999994.7628916,63420.02234825667,768000000.0,64442.926227483025,383999995.40610766,63420.02245448779
63,383999994.5925902,64442.92592499222,768000000.0,65465.829818395454,383999995.2358063,64442.92603293673
64,383999994.41956395,65465.82950127047,768000000.0,66488.73340930788,383999995.06278,65465.8296109284
65,383999994.243813,66488.73307708418,768000000.0,67511.63700022032,383999994.8870291,66488.73318845552
66,383999994.0653371,67511.63665242611,768000000.0,68534.54059113274,383999994.70855325,67511.63676551086
67,383999993.8841364,68534.54022728899,768000000.0,69557.44418204518,383999994.5273524,68534.5403420871
68,383999993.70021087,69557.44380166553,768000000.0,70580.3477729576,383999994.3434269,69557.44391817706
69,383999993.5135606,70580.34737554852,768000000.0,71603.25136387003,383999994.1567767,70580.34749377347
70,383999993.32418543,71603.25094893067,768000000.0,72626.15495478245,383999993.9674015,71603.25106886901
71,383999993.13208544,72626.15452180474,768000000.0,73649.05854569488,383999993.7753015,72626.1546434565
72,383999992.9372606,73649.05809416344,768000000.0,74671.96213660731,383999993.58047664,73649.05821752858
73,383999992.73971105,74671.96166599955,768000000.0,75694.86572751973,383999993.3829271,74671.96179107811
74,383999992.53943664,75694.86523730581,768000000.0,76717.76931843215,383999993.1826527,75694.86536409777
75,383999992.33643734,76717.76880807492,768000000.0,77740.67290934458,383999992.9796534,76717.7689365803
76,383999992.1307133,77740.67237829966,768000000.0,78763.576500257,383999992.77392936,77740.67250851843
77,383999991.92226434,78763.57594797277,768000000.0,79786.48009116943,383999992.56548035,78763.57607990493
78,383999991.7110906,79786.47951708698,768000000.0,80809.38368208185,383999992.35430664,79786.47965073254
79,383999991.4971921,80809.38308563503,768000000.0,81832.28727299428,383999992.1404081,80809.383220994
80,383999991.2805687,81832.28665360966,768000000.0,82855.1908639067,383999991.9237848,81832.28679068203
81,383999991.0612205,82855.1902210036,768000000.0,83878.09445481912,383999991.7044366,82855.1903597894
82,383999990.8391475,83878.09378780963,768000000.0,84900.99804573155,383999991.4823636,83878.09392830884
83,383999990.61434966,84900.99735402048,768000000.0,85923.90163664398,383999991.25756574,84900.99749623307
84,383999990.38682705,85923.90091962888,768000000.0,86946.80522755641,383999991.0300431,85923.90106355488
85,383999990.15657955,86946.80448462756,768000000.0,87969.70881846883,383999990.7997956,86946.80463026695
86,383999989.92360723,87969.70804900928,768000000.0,88992.61240938125,383999990.5668233,87969.70819636207
87,383999989.68791014,88992.61161276676,768000000.0,90015.51600029369,383999990.3311263,88992.611761833
88,383999989.44948816,90015.51517589278,768000000.0,91038.41959120611,383999990.0927042,90015.5153266724
89,383999989.2083414,91038.41873838006,768000000.0,92061.32318211855,383999989.85155755,91038.41889087309
90,383999988.9644698,92061.32230022133,768000000.0,93084.22677303097,383999989.60768586,92061.32245442776
91,383999988.7178734,93084.22586140934,768000000.0,94107.1303639434,383999989.36108947,93084.22601732917
92,383999988.4685522,94107.12942193686,768000000.0,95130.03395485584,383999989.11176825,94107.1295795701
93,383999988.2165061,95130.03298179657,768000000.0,96152.93754576826,383999988.8597222,95130.03314114324
94,383999987.9617352,96152.93654098129,768000000.0,97175.84113668068,383999988.6049512,96152.9367020413
95,383999987.7042395,97175.84009948368,768000000.0,98198.74472759312,383999988.3474555,97175.84026225714
96,383999987.444019,98198.74365729655,768000000.0,99221.64831850555,383999988.0872351,98198.74382178344
97,383999987.18107367,99221.64721441259,768000000.0,100244.55190941798,383999987.82428974,99221.6473806129
98,383999986.9154035,100244.55077082459,768000000.0,101267.45550033041,383999987.55861956,100244.55093873829
99,383999986.6470085,101267.45432652524,768000000.0,102290.35909124285,383999987.29022455,101267.45449615236
100,383999986.37588865,102290.3578815073,768000000.0,103313.26268215527,383999987.01910466,102290.35805284783
101,383999986.10204405,103313.26143576353,768000000.0,104336.16627306769,383999986.7452601,103313.26160881748
102,383999985.8254746,104336.16498928667,768000000.0,105359.0698639801,383999986.46869075,104336.16516405408
103,383999985.5461803,105359.06854206944,768000000.0,106381.9734548925,383999986.1893964,105359.06871855023
104,383999985.2641612,106381.97209410463,768000000.0,107404.87704580494,383999985.90737736,106381.97227229882
105,383999984.97941726,107404.87564538488,768000000.0,108427.78063671736,383999985.62263334,107404.8758252925
106,383999984.69194853,108427.77919590304,768000000.0,109450.6842276298,383999985.3351646,108427.77937752407
107,383999984.401755,109450.68274565178,768000000.0,110473.58781854222,383999985.0449711,109450.68292898625
108,383999984.10883653,110473.58629462392,768000000.0,111496.49140945464,383999984.7520526,110473.58647967178
109,383999983.8131934,111496.4898428121,768000000.0,112519.39500036706,383999984.45640945,111496.49002957338
110,383999983.5148253,112519.39339020917,768000000.0,113542.29859127948,383999984.1580413,112519.39357868383
111,383999983.2137324,113542.29693680776,768000000.0,114565.2021821919,383999983.85694844,113542.29712699585
112,383999982.9099148,114565.20048260066,768000000.0,115588.10577310433,383999983.55313087,114565.20067450218
113,383999982.6033723,115588.10402758064,768000000.0,116611.00936401675,383999983.24658835,115588.1042211956
114,383999982.294105,116611.00757174043,768000000.0,117633.91295492917,383999982.9373211,116611.0077670688
115,383999981.98211277,117633.91111507277,768000000.0,118656.81654584159,383999982.62532884,117633.91131211453
116,383999981.66739583,118656.81465757037,768000000.0,119679.72013675404,383999982.3106119,118656.81485632555
117,383999981.34995407,119679.718199226,768000000.0,120702.62372766648,383999981.9931702,119679.7183996946
118,383999981.0297874,120702.6217400324,768000000.0,121725.52731857891,383999981.67300344,120702.62194221439
119,383999980.706896,121725.52527998228,768000000.0,122748.43090949133,383999981.35011214,121725.52548387773
120,383999980.38127977,122748.42881906845,768000000.0,123771.33450040377,383999981.02449584,122748.42902467729
121,383999980.05293864,123771.3323572836,768000000.0,124794.23809131619,383999980.6961547,123771.33256460585
122,383999979.72187275,124794.23589462048,768000000.0,125817.14168222861,383999980.3650888,124794.23610365612
123,383999979.388082,125817.1394310718,768000000.0,126840.04527314106,383999980.0312981,125817.13964182089
124,383999979.0515665,126840.04296663035,768000000.0,127862.9488640535,383999979.69478256,126840.04317909286
125,383999978.7123261,127862.9465012889,768000000.0,128885.85245496593,383999979.3555422,127862.9467154648
126,383999978.370361,128885.85003504012,768000000.0,129908.75604587837,383999979.0135771,128885.85025092946
127,383999978.0256709,129908.75356787677,768000000.0,130931.65963679079,383999978.6688869,129908.75378547948
128,383999977.6782561,130931.6570997916,768000000.0,131954.5632277032,383999978.32147217,130931.65731910776
129,383999977.3281164,131954.56063077739,768000000.0,132977.46681861568,383999977.9713325,131954.56085180695
130,383999976.9752519,132977.46416082678,768000000.0,134000.37040952808,383999977.6184679,132977.46438356975
131,383999976.61966264,134000.36768993264,768000000.0,135023.2740004405,383999977.2628787,134000.367914389
132,383999976.2613485,135023.2712180876,768000000.0,136046.1775913529,383999976.9045645,135023.2714442574
133,383999975.90030956,136046.1747452845,768000000.0,137069.0811822653,383999976.54352564,136046.1749731677
134,383999975.5365458,137069.078271516,768000000.0,138091.98477317774,383999976.1797619,137069.0785011126
135,383999975.17005724,138091.98179677487,768000000.0,139114.88836409015,383999975.8132733,138091.98202808492
136,383999974.80084383,139114.88532105385,768000000.0,140137.7919550026,383999975.44405997,139114.88555407734
137,383999974.42890555,140137.7888443457,768000000.0,141160.69554591505,383999975.0721216,140137.7890790826
138,383999974.05424255,141160.69236664314,768000000.0,142183.59913682748,383999974.6974586,141160.69260309346
139,383999973.67685467,142183.59588793892,768000000.0,143206.50272773995,383999974.3200708,142183.59612610267
140,383999973.29674196,143206.49940822576,768000000.0,144229.40631865239,383999973.93995804,143206.4996481029
141,383999972.9139044,144229.40292749647,768000000.0,145252.30990956482,383999973.5571205,144229.40316908702
142,383999972.52834207,145252.3064457437,768000000.0,146275.21350047726,383999973.1715581,145252.30668904763
143,383999972.1400549,146275.20996296027,768000000.0,147298.1170913897,383999972.7832709,146275.21020797762
144,383999971.7490429,147298.11347913888,768000000.0,148321.0206823021,383999972.392259,147298.11372586965
145,383999971.35530615,148321.01699427224,768000000.0,149343.9242732145,383999971.9985223,148321.01724271648
146,383999970.9588445,149343.92050835319,768000000.0,150366.82786412694,383999971.60206056,149343.9207585108
147,383999970.55965805,150366.82402137437,768000000.0,151389.73145503932,383999971.20287406,150366.8242732454
148,383999970.15774673,151389.72753332858,768000000.0,152412.63504595176,383999970.8009627,151389.727786913
149,383999969.75311065,152412.63104420854,768000000.0,153435.53863686416,383999970.39632666,152412.6312995064
150,383999969.34574974,153435.534554007,768000000.0,154458.44222777657,383999969.98896575,153435.53481101827
151,383999968.935664,154458.43806271668,768000000.0,155481.345818689,383999969.57888,154458.43832144135
152,383999968.52285343,155481.34157033035,768000000.0,156504.24940960147,383999969.16606945,155481.34183076845
153,383999968.10731804,156504.24507684077,768000000.0,157527.15300051388,383999968.75053406,156504.2453389923
154,383999967.6890578,157527.14858224062,768000000.0,158550.05659142628,383999968.3322738,157527.14884610553
155,383999967.2680728,158550.0520865227,768000000.0,159572.96018233872,383999967.91128874,158550.052352101
156,383999966.844363,159572.95558967968,768000000.0,160595.86377325116,383999967.48757905,159572.95585697147
157,383999966.4179283,160595.85909170436,768000000.0,161618.76736416362,383999967.0611443,160595.85936070955
158,383999965.9887688,161618.7625925895,768000000.0,162641.67095507606,383999966.6319849,161618.76286330813
159,383999965.55688447,162641.6660923278,768000000.0,163664.57454598846,383999966.2001005,162641.66636475982
160,383999965.1222753,163664.56959091203,768000000.0,164687.47813690093,383999965.76549125,163664.56986505742
161,383999964.68494135,164687.47308833487,768000000.0,165710.38172781336,383999965.32815737,164687.4733641937
162,383999964.2448826,165710.37658458916,768000000.0,166733.28531872583,383999964.8880986,165710.37686216139
163,383999963.802099,166733.28007966751,768000000.0,167756.1889096383,383999964.44531506,166733.28035895323
164,383999963.35659057,167756.1835735628,768000000.0,168779.09250055073,383999963.99980664,167756.1838545619
165,383999962.9083573,168779.0870662677,768000000.0,169801.99609146314,383999963.5515734,168779.08734898022
166,383999962.4573992,169801.990557775,768000000.0,170824.89968237554,383999963.1006152,169801.99084220087
167,383999962.00371635,170824.89404807735,768000000.0,171847.803273288,383999962.6469324,170824.89433421663
168,383999961.5473086,171847.79753716753,768000000.0,172870.70686420047,383999962.19052464,171847.79782502024
169,383999961.0881761,172870.70102503832,768000000.0,173893.61045511288,383999961.7313921,172870.70131460446
170,383999960.6263187,173893.60451168244,768000000.0,174916.5140460253,383999961.2695347,173893.60480296199
171,383999960.1617365,174916.50799709262,768000000.0,175939.4176369377,383999960.80495244,174916.50829008556
172,383999959.6944295,175939.41148126163,768000000.0,176962.32122785007,383999960.33764553,175939.411775968
173,383999959.22439766,176962.31496418215,768000000.0,177985.2248187625,383999959.8676137,176962.31526060196
174,383999958.75164104,177985.21844584701,768000000.0,179008.12840967492,383999959.39485705,177985.21874398025
175,383999958.2761596,179008.12192624892,768000000.0,180031.03200058732,383999958.9193756,179008.12222609555
176,383999957.79795325,180031.02540538055,768000000.0,181053.93559149976,383999958.44116926,180031.02570694062
177,383999957.31702214,181053.92888323477,768000000.0,182076.8391824122,383999957.9602381,181053.92918650818
178,383999956.8333662,182076.83235980422,768000000.0,183099.74277332463,383999957.4765822,182076.83266479106
179,383999956.34698546,183099.73583508166,768000000.0,184122.6463642371,383999956.9902015,183099.73614178196
180,383999955.8578799,184122.63930905986,768000000.0,185145.5499551495,383999956.5010959,184122.63961747356
181,383999955.36604947,185145.54278173155,768000000.0,186168.4535460619,383999956.0092654,185145.54309185862
182,383999954.8714943,186168.4462530894,768000000.0,187191.3571369743,383999955.51471037,186168.44656492997
183,383999954.3742142,187191.34972312627,768000000.0,188214.2607278867,383999955.0174301,187191.3500366802
184,383999953.87420934,188214.25319183487,768000000.0,189237.16431879913,383999954.5174254,188214.25350710226
185,383999953.37147963,189237.15665920792,768000000.0,190260.06790971156,383999954.01469564,189237.15697618868
186,383999952.8660251,190260.0601252381,768000000.0,191282.971500624,383999953.50924104,190260.06044393228
187,383999952.3578458,191282.96358991833,768000000.0,192305.8750915364,383999953.0010618,191282.9639103259
188,383999951.84694165,192305.86705324118,768000000.0,193328.7786824488,383999952.49015766,192305.86737536214
189,383999951.3333127,193328.77051519943,768000000.0,194351.68227336122,383999951.97652876,193328.77083903388
190,383999950.81695884,194351.67397578582,768000000.0,195374.58586427366,383999951.46017486,194351.67430133364
191,383999950.29788023,195374.57743499315,768000000.0,196397.48945518606,383999950.94109625,195374.57776225437
192,383999949.7760768,196397.4808928141,768000000.0,197420.39304609847,383999950.4192928,196397.48122178877
193,383999949.2515485,197420.38434924145,768000000.0,198443.2966370109,383999949.89476454,197420.3846799295
194,383999948.72429544,198443.28780426795,768000000.0,199466.20022792334,383999949.36751145,198443.2881366694
195,383999948.1943175,199466.19125788627,768000000.0,200489.10381883578,383999948.8375335,199466.19159200115
196,383999947.66161484,200489.09471008927,768000000.0,201512.00740974818,383999948.3048309,200489.0950459176
197,383999947.12618726,201511.9981608695,768000000.0,202534.91100066062,383999947.76940334,201511.99849841127
198,383999946.58803487,202534.90161021997,768000000.0,203557.8145915731,383999947.2312509,202534.90194947508
199,383999946.0471577,203557.8050581332,768000000.0,204580.71818248552,383999946.6903738,203557.80539910175
200,383999945.50355566,204580.70850460196,768000000.0,205603.62177339793,383999946.1467717,204580.708847284
201,383999944.9572288,205603.6119496191,768000000.0,206626.5253643104,383999945.60044473,205603.61229401446
202,383999944.40817714,206626.51539317728,768000000.0,207649.42895522283,383999945.05139315,206626.5157392861
203,383999943.85640067,207649.41883526923,768000000.0,208672.33254613527,383999944.49961674,207649.4191830915
204,383999943.3018994,208672.3222758878,768000000.0,209695.2361370477,383999943.9451154,208672.32262542343
205,383999942.7446732,209695.22571502562,768000000.0,210718.1397279601,383999943.38788915,209695.22606627463
206,383999942.18472224,210718.12915267542,768000000.0,211741.04331887254,383999942.8279382,210718.12950563786
207,383999941.6220465,211741.03258883004,768000000.0,212763.94690978495,383999942.2652625,211741.03294350594
208,383999941.05664593,212763.93602348218,768000000.0,213786.85050069736,383999941.699862,212763.93637987148
209,383999940.4885205,213786.83945662456,768000000.0,214809.75409160982,383999941.1317366,213786.83981472725
210,383999939.91767025,214809.74288824986,768000000.0,215832.65768252226,383999940.56088626,214809.74324806602
211,383999939.3440952,215832.64631835098,768000000.0,216855.5612734347,383999939.9873112,215832.64667988053
212,383999938.76779526,216855.54974692053,768000000.0,217878.46486434716,383999939.4110113,216855.55011016346
213,383999938.1887706,217878.4531739513,768000000.0,218901.3684552596,383999938.8319866,217878.45353890763
214,383999937.6070211,218901.35659943603,768000000.0,219924.27204617206,383999938.25023717,218901.35696610584
215,383999937.0225467,219924.26002336745,768000000.0,220947.17563708447,383999937.6657627,219924.26039175066
216,383999936.43534756,220947.16344573838,768000000.0,221970.07922799687,383999937.0785636,220947.163815835
217,383999935.8454236,221970.0668665414,768000000.0,222992.98281890928,383999936.48863965,221970.06723835148
218,383999935.2527747,222992.97028576938,768000000.0,224015.88640982175,383999935.89599067,222992.97065929277
219,383999934.65740114,224015.87370341507,768000000.0,225038.79000073415,383999935.3006172,224015.87407865192
220,383999934.0593027,225038.77711947117,768000000.0,226061.6935916466,383999934.7025187,225038.77749642136
221,383999933.4584794,226061.68053393034,768000000.0,227084.59718255902,383999934.1016954,226061.68091259402
222,383999932.8549313,227084.58394678545,768000000.0,228107.50077347146,383999933.4981473,227084.58432716253
223,383999932.24865836,228107.48735802918,768000000.0,229130.40436438387,383999932.8918744,228107.48774011966
224,383999931.6396606,229130.39076765426,768000000.0,230153.30795529627,383999932.28287655,229130.39115145814
225,383999931.02793807,230153.2941756535,768000000.0,231176.21154620865,383999931.6711541,230153.2945611708
226,383999930.41349065,231176.19758201958,768000000.0,232199.11513712112,383999931.05670667,231176.19796925032
227,383999929.7963185,232199.10098674524,768000000.0,233222.01872803355,383999930.4395345,232199.10137568938
228,383999929.1764214,233222.00438982324,768000000.0,234244.92231894596,383999929.81963736,233222.0047804808
229,383999928.55379957,234244.90779124634,768000000.0,235267.82590985842,383999929.1970156,234244.90818361734
230,383999927.9284529,235267.81119100732,768000000.0,236290.7295007709,383999928.5716689,235267.81158509167
231,383999927.30038136,236290.7145890988,768000000.0,237313.63309168332,383999927.9435973,236290.71498489656
232,383999926.66958505,237313.61798551359,768000000.0,238336.53668259576,383999927.312801,237313.6183830248
233,383999926.0360639,238336.5213802444,768000000.0,239359.44027350817,383999926.67927986,238336.521779469
234,383999925.39981794,239359.4247732841,768000000.0,240382.34386442057,383999926.04303396,239359.42517422212
235,383999924.7608472,240382.3281646252,768000000.0,241405.24745533298,383999925.4040632,240382.32856727668
236,383999924.1191516,241405.23155426065,768000000.0,242428.1510462454,383999924.7623676,241405.23195862555
237,383999923.47473115,242428.13494218313,768000000.0,243451.05463715782,383999924.11794716,242428.13534826142
238,383999922.82758594,243451.03832838527,768000000.0,244473.95822807026,383999923.47080195,243451.03873617706
239,383999922.17771584,244473.94171286002,768000000.0,245496.86181898267,383999922.8209318,244473.94212236514
240,383999921.525121,245496.84509559997,768000000.0,246519.76540989507,383999922.168337,245496.84550681856
241,383999920.8698012,246519.7484765979,768000000.0,247542.6690008075,383999921.5130172,246519.74888952984
242,383999920.2117567,247542.65185584658,768000000.0,248565.57259171997,383999920.85497266,247542.65227049193
243,383999919.55098736,248565.55523333867,768000000.0,249588.47618263238,383999920.1942034,248565.5556496975
244,383999918.8874932,249588.458609067,768000000.0,250611.37977354485,383999919.53070915,249588.45902713918
245,383999918.2212742,250611.36198302425,768000000.0,251634.28336445728,383999918.8644902,250611.36240280993
246,383999917.5523304,251634.2653552032,768000000.0,252657.18695536972,383999918.1955463,251634.26577670223
247,383999916.88066167,252657.1687255966,768000000.0,253680.09054628212,383999917.52387756,252657.169148809
248,383999916.20626825,253680.07209419715,768000000.0,254702.9941371945,383999916.8494842,253680.07251912303
249,383999915.52914995,254702.9754609976,768000000.0,255725.89772810694,383999916.1723659,254702.9758876369
250,383999914.8493068,255725.87882599075,768000000.0,256748.80131901937,383999915.4925227,255725.8792543434
251,383999914.1667389,256748.78218916932,768000000.0,257771.70490993178,383999914.8099549,256748.78261923537
252,383999913.48144615,257771.68555052596,768000000.0,258794.6085008442,383999914.12466204,257771.68598230544
253,383999912.79342854,258794.5889100535,768000000.0,259817.51209175657,383999913.4366445,258794.58934354645
254,383999912.10268617,259817.49226774467,768000000.0,260840.415682669,383999912.74590206,259817.49270295099
255,383999911.40921897,260840.3956235922,768000000.0,261863.31927358144,383999912.0524349,260840.39606051196
256,383999910.71302694,261863.2989775888,768000000.0,262886.2228644939,383999911.35624295,261863.29941622203
257,383999910.0141101,262886.20232972736,768000000.0,263909.12645540637,383999910.65732604,262886.20277007396
258,383999909.31246835,263909.1056800004,768000000.0,264932.0300463188,383999909.95568424,263909.10612206033
259,383999908.6081019,264932.00902840076,768000000.0,265954.93363723124,383999909.2513179,264932.0094721743
260,383999907.9010105,265954.91237492126,768000000.0,266977.83722814365,383999908.5442264,265954.91282040806
261,383999907.1911944,266977.8157195545,768000000.0,268000.7408190561,383999907.83441037,266977.81616675475
262,383999906.47865343,268000.71906229336,768000000.0,269023.6444099686,383999907.1218694,268000.719511207
263,383999905.7633876,269023.6224031305,768000000.0,270046.548000881,383999906.4066035,269023.6228537575
264,383999905.04539704,270046.5257420587,768000000.0,271069.4515917934,383999905.68861306,270046.52619439916
265,383999904.3246816,271069.4290790706,768000000.0,272092.35518270574,383999904.96789753,271069.42953312455
266,383999903.60124135,272092.3324141591,768000000.0,273115.25877361814,383999904.2444573,272092.33286992647
267,383999902.87507623,273115.23574731685,768000000.0,274138.16236453055,383999903.5182921,273115.2362047975
268,383999902.14618635,274138.1390785366,768000000.0,275161.06595544296,383999902.7894023,274138.1395377307
269,383999901.41457164,275161.04240781104,768000000.0,276183.96954635537,383999902.0577876,275161.0428687186
270,383999900.6802321,276183.945735133,768000000.0,277206.87313726783,383999901.32344806,276183.946197754
271,383999899.94316775,277206.8490604952,768000000.0,278229.77672818024,383999900.5863837,277206.8495248296
272,383999899.20337856,278229.7523838904,768000000.0,279252.6803190926,383999899.8465945,278229.7528499382
273,383999898.46086454,279252.6557053113,768000000.0,280275.58391000493,383999899.1040805,279252.65617307246
274,383999897.7156257,280275.5590247506,768000000.0,281298.4875009173,383999898.35884166,280275.5594942252
275,383999896.96766204,281298.46234220115,768000000.0,282321.39109182975,383999897.610878,281298.46281338914
276,383999896.2169736,282321.3656576556,768000000.0,283344.2946827422,383999896.86018956,282321.3661305571
277,383999895.4635603,283344.26897110674,768000000.0,284367.1982736547,383999896.1067762,283344.2694457216
278,383999894.7074222,284367.1722825473,768000000.0,285390.101864567,383999895.35063815,284367.1727588756
279,383999893.9485593,285390.07559197006,768000000.0,286413.00545547955,383999894.59177524,285390.0760700117
280,383999893.1869715,286412.9788993676,768000000.0,287435.90904639196,383999893.83018744,286412.9793791228
281,383999892.4226589,287435.8822047329,768000000.0,288458.81263730436,383999893.0658749,287435.8826862015
282,383999891.65562147,288458.7855080586,768000000.0,289481.71622821677,383999892.29883736,288458.78599124047
283,383999890.8858593,289481.6888093374,768000000.0,290504.6198191292,383999891.5290753,289481.68929423275
284,383999890.11337227,290504.59210856206,768000000.0,291527.52341004164,383999890.7565883,290504.59259517083
285,383999889.3381604,291527.4954057253,768000000.0,292550.42700095405,383999889.98137635,291527.4958940475
286,383999888.5602237,292550.39870081993,768000000.0,293573.3305918665,383999889.20343965,292550.39919085556
287,383999887.7795622,293573.3019938386,768000000.0,294596.2341827789,383999888.4227781,293573.30248558766
288,383999886.9961758,294596.2052847742,768000000.0,295619.1377736913,383999887.6393917,294596.2057782366
