Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L5 X Position (m),L5 Y Position (m)
60,383999995.0953199,61374.2151934428,768000000.0,62397.119045658175,384000638.3113943,61374.31799782363
61,383999994.9304682,62397.11877107112,768000000.0,63420.022636570604,384000638.1465424,62397.22328885829
62,383999994.7628916,63420.02234825667,768000000.0,64442.926227483025,384000637.97896546,63420.12857945019
63,383999994.5925902,64442.92592499222,768000000.0,65465.829818395454,384000637.8086639,64443.033869592065
64,383999994.41956395,65465.82950127047,768000000.0,66488.73340930788,384000637.6356374,65465.93915927666
65,383999994.243813,66488.73307708418,768000000.0,67511.63700022032,384000637.4598863,66488.84444849673
66,383999994.0653371,67511.63665242611,768000000.0,68534.54059113274,384000637.2814102,67511.749737245
67,383999993.8841364,68534.54022728899,768000000.0,69557.44418204518,384000637.1002091,68534.65502551418
68,383999993.70021087,69557.44380166553,768000000.0,70580.3477729576,384000636.91628337,69557.56031329709
69,383999993.5135606,70580.34737554852,768000000.0,71603.25136387003,384000636.729633,70580.46560058642
70,383999993.32418543,71603.25094893067,768000000.0,72626.15495478245,384000636.5402575,71603.3708873749
71,383999993.13208544,72626.15452180474,768000000.0,73649.05854569488,384000636.3481573,72626.27617365532
72,383999992.9372606,73649.05809416344,768000000.0,74671.96213660731,384000636.1533322,73649.18145942035
73,383999992.73971105,74671.96166599955,768000000.0,75694.86572751973,384000635.9557824,74672.08674466281
74,383999992.53943664,75694.86523730581,768000000.0,76717.76931843215,384000635.75550777,75694.99202937541
75,383999992.33643734,76717.76880807492,768000000.0,77740.67290934458,384000635.5525082,76717.89731355087
76,383999992.1307133,77740.67237829966,768000000.0,78763.576500257,384000635.3467839,77740.80259718194
77,383999991.92226434,78763.57594797277,768000000.0,79786.48009116943,384000635.13833463,78763.70788026137
78,383999991.7110906,79786.47951708698,768000000.0,80809.38368208185,384000634.9271606,79786.61316278191
79,383999991.4971921,80809.38308563503,768000000.0,81832.28727299428,384000634.71326184,80809.51844473631
80,383999991.2805687,81832.28665360966,768000000.0,82855.1908639067,384000634.49663824,81832.42372611728
81,383999991.0612205,82855.1902210036,768000000.0,83878.09445481912,384000634.2772898,82855.32900691759
82,383999990.8391475,83878.09378780963,768000000.0,84900.99804573155,384000634.0552165,83878.23428712995
83,383999990.61434966,84900.99735402048,768000000.0,85923.90163664398,384000633.83041835,84901.13956674712
84,383999990.38682705,85923.90091962888,768000000.0,86946.80522755641,384000633.6028955,85924.04484576185
85,383999990.15657955,86946.80448462756,768000000.0,87969.70881846883,384000633.3726477,86946.95012416686
86,383999989.92360723,87969.70804900928,768000000.0,88992.61240938125,384000633.1396751,87969.85540195493
87,383999989.68791014,88992.61161276676,768000000.0,90015.51600029369,384000632.90397775,88992.76067911879
